date,start,end,11WD7NEUR1B--G-I,11WD7NEUR1B--F-L,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O
07.01.2016,22:00,23:00,1.065,0.0,0.0,280.0,278.0,512.0,416.0
07.01.2016,23:00,00:00,1.062,0.0,0.0,279.0,277.0,352.0,345.0
08.01.2016,00:00,01:00,1.065,0.0,0.0,279.0,278.0,349.0,339.0
08.01.2016,01:00,02:00,1.062,0.0,0.0,276.0,274.0,349.0,338.0
08.01.2016,02:00,03:00,1.065,0.0,0.0,196.0,183.0,341.0,330.0
08.01.2016,03:00,04:00,1.065,0.0,0.0,187.0,174.0,266.0,257.0
08.01.2016,04:00,05:00,1.065,0.0,0.0,186.0,174.0,261.0,251.0
08.01.2016,05:00,06:00,1.065,0.0,37.0,204.0,183.0,334.0,321.0
08.01.2016,06:00,07:00,1.067,0.0,193.0,281.0,272.0,340.0,331.0
08.01.2016,07:00,08:00,1.063,0.0,274.0,297.0,290.0,344.0,336.0
08.01.2016,08:00,09:00,1.063,0.0,283.0,298.0,287.0,351.0,339.0
08.01.2016,09:00,10:00,1.064,0.0,286.0,298.0,290.0,355.0,342.0
08.01.2016,10:00,11:00,1.065,0.0,274.0,291.0,278.0,374.0,358.0
08.01.2016,11:00,12:00,1.065,0.0,281.0,287.0,276.0,385.0,364.0
08.01.2016,12:00,13:00,1.064,0.0,282.0,289.0,286.0,390.0,364.0
08.01.2016,13:00,14:00,1.067,0.0,285.0,290.0,287.0,391.0,372.0
08.01.2016,14:00,15:00,1.064,0.0,284.0,296.0,286.0,393.0,369.0
08.01.2016,15:00,16:00,1.064,0.0,285.0,297.0,286.0,391.0,370.0
08.01.2016,16:00,17:00,1.065,0.0,285.0,297.0,286.0,391.0,372.0
08.01.2016,17:00,18:00,1.069,0.0,285.0,298.0,287.0,392.0,371.0
08.01.2016,18:00,19:00,1.064,0.0,286.0,299.0,288.0,391.0,372.0
08.01.2016,19:00,20:00,1.064,0.0,286.0,299.0,289.0,392.0,364.0
08.01.2016,20:00,21:00,1.065,0.0,292.0,298.0,289.0,392.0,363.0
08.01.2016,21:00,22:00,1.065,0.0,292.0,298.0,289.0,392.0,360.0
08.01.2016,22:00,23:00,1.066,0.0,292.0,298.0,289.0,392.0,356.0
08.01.2016,23:00,00:00,1.066,0.0,291.0,297.0,289.0,391.0,358.0
09.01.2016,00:00,01:00,1.064,0.0,275.0,297.0,289.0,391.0,365.0
09.01.2016,01:00,02:00,1.066,0.0,274.0,297.0,289.0,393.0,361.0
09.01.2016,02:00,03:00,1.066,0.0,275.0,297.0,289.0,390.0,367.0
09.01.2016,03:00,04:00,1.066,0.0,274.0,298.0,289.0,393.0,366.0
09.01.2016,04:00,05:00,1.069,0.0,275.0,295.0,289.0,391.0,366.0
09.01.2016,05:00,06:00,1.064,0.0,273.0,295.0,289.0,392.0,358.0
09.01.2016,06:00,07:00,1.062,0.0,272.0,298.0,289.0,392.0,358.0
09.01.2016,07:00,08:00,1.069,0.0,275.0,301.0,290.0,391.0,355.0
09.01.2016,08:00,09:00,1.067,0.0,274.0,301.0,290.0,391.0,348.0
09.01.2016,09:00,10:00,1.066,0.0,274.0,301.0,290.0,392.0,351.0
09.01.2016,10:00,11:00,1.069,0.0,274.0,301.0,290.0,391.0,353.0
09.01.2016,11:00,12:00,1.064,0.0,275.0,301.0,290.0,392.0,353.0
09.01.2016,12:00,13:00,1.067,0.0,275.0,295.0,288.0,392.0,345.0
09.01.2016,13:00,14:00,1.066,0.0,274.0,296.0,288.0,392.0,371.0
09.01.2016,14:00,15:00,1.066,0.0,274.0,296.0,288.0,391.0,378.0
09.01.2016,15:00,16:00,1.063,0.0,275.0,298.0,287.0,391.0,378.0
09.01.2016,16:00,17:00,1.066,0.0,274.0,301.0,288.0,392.0,378.0
09.01.2016,17:00,18:00,1.061,0.0,274.0,301.0,288.0,392.0,377.0
09.01.2016,18:00,19:00,1.066,0.0,274.0,301.0,288.0,392.0,378.0
09.01.2016,19:00,20:00,1.068,0.0,276.0,282.0,281.0,391.0,378.0
09.01.2016,20:00,21:00,1.068,0.0,277.0,282.0,281.0,393.0,374.0
09.01.2016,21:00,22:00,1.066,0.0,276.0,281.0,280.0,392.0,374.0
09.01.2016,22:00,23:00,1.067,0.0,274.0,281.0,280.0,392.0,373.0
09.01.2016,23:00,00:00,1.065,0.0,275.0,282.0,281.0,391.0,373.0
10.01.2016,00:00,01:00,1.066,0.0,270.0,272.0,275.0,393.0,373.0
10.01.2016,01:00,02:00,1.064,0.0,251.0,248.0,218.0,392.0,372.0
10.01.2016,02:00,03:00,1.064,0.0,236.0,193.0,177.0,317.0,306.0
10.01.2016,03:00,04:00,1.064,0.0,235.0,190.0,177.0,267.0,262.0
10.01.2016,04:00,05:00,691.0,0.0,235.0,190.0,177.0,269.0,266.0
10.01.2016,05:00,06:00,560.0,0.0,234.0,190.0,177.0,269.0,265.0
10.01.2016,06:00,07:00,670.0,0.0,234.0,189.0,177.0,267.0,265.0
10.01.2016,07:00,08:00,742.0,0.0,234.0,190.0,177.0,270.0,268.0
10.01.2016,08:00,09:00,1.072,0.0,239.0,203.0,181.0,372.0,353.0
10.01.2016,09:00,10:00,1.057,0.0,274.0,280.0,269.0,387.0,373.0
10.01.2016,10:00,11:00,1.063,0.0,274.0,281.0,282.0,386.0,372.0
10.01.2016,11:00,12:00,1.062,0.0,275.0,282.0,282.0,386.0,372.0
10.01.2016,12:00,13:00,1.062,0.0,275.0,282.0,282.0,387.0,372.0
10.01.2016,13:00,14:00,1.064,0.0,274.0,282.0,281.0,387.0,373.0
10.01.2016,14:00,15:00,1.064,0.0,276.0,282.0,282.0,388.0,373.0
10.01.2016,15:00,16:00,1.06,0.0,274.0,282.0,281.0,387.0,372.0
10.01.2016,16:00,17:00,1.061,0.0,275.0,282.0,281.0,386.0,372.0
10.01.2016,17:00,18:00,1.067,0.0,274.0,281.0,281.0,386.0,372.0
10.01.2016,18:00,19:00,1.062,0.0,275.0,282.0,282.0,387.0,372.0
10.01.2016,19:00,20:00,1.065,0.0,276.0,281.0,282.0,387.0,373.0
10.01.2016,20:00,21:00,1.065,0.0,276.0,282.0,282.0,387.0,371.0
10.01.2016,21:00,22:00,1.059,0.0,276.0,282.0,282.0,386.0,371.0
10.01.2016,22:00,23:00,1.059,0.0,274.0,281.0,281.0,386.0,371.0
10.01.2016,23:00,00:00,1.06,0.0,273.0,280.0,279.0,384.0,372.0
11.01.2016,00:00,01:00,1.059,0.0,272.0,280.0,288.0,382.0,372.0
11.01.2016,01:00,02:00,1.04,0.0,274.0,282.0,288.0,384.0,375.0
11.01.2016,02:00,03:00,1.054,0.0,263.0,277.0,241.0,424.0,395.0
11.01.2016,03:00,04:00,1.062,0.0,253.0,252.0,215.0,482.0,401.0
11.01.2016,04:00,05:00,1.057,152.0,274.0,280.0,286.0,597.0,407.0
11.01.2016,05:00,06:00,1.064,566.0,271.0,279.0,288.0,597.0,406.0
11.01.2016,06:00,07:00,1.064,812.0,297.0,301.0,290.0,599.0,405.0
11.01.2016,07:00,08:00,1.061,909.0,301.0,305.0,291.0,599.0,402.0
11.01.2016,08:00,09:00,1.064,994.0,301.0,305.0,291.0,600.0,412.0
11.01.2016,09:00,10:00,1.062,1.036,302.0,305.0,291.0,599.0,419.0
11.01.2016,10:00,11:00,1.063,1.047,302.0,304.0,291.0,589.0,433.0
11.01.2016,11:00,12:00,1.061,1.041,302.0,305.0,291.0,590.0,430.0
11.01.2016,12:00,13:00,1.066,1.052,297.0,301.0,289.0,590.0,431.0
11.01.2016,13:00,14:00,1.062,1.065,297.0,302.0,289.0,589.0,434.0
11.01.2016,14:00,15:00,1.061,1.059,298.0,301.0,289.0,589.0,434.0
11.01.2016,15:00,16:00,1.061,1.06,299.0,301.0,290.0,590.0,432.0
11.01.2016,16:00,17:00,1.062,1.062,302.0,298.0,291.0,588.0,431.0
11.01.2016,17:00,18:00,1.064,1.067,302.0,294.0,291.0,571.0,429.0
11.01.2016,18:00,19:00,1.061,1.056,301.0,301.0,291.0,569.0,429.0
11.01.2016,19:00,20:00,1.063,1.056,298.0,301.0,290.0,569.0,431.0
11.01.2016,20:00,21:00,1.063,1.061,298.0,301.0,290.0,570.0,429.0
11.01.2016,21:00,22:00,1.063,1.06,298.0,301.0,256.0,556.0,430.0
11.01.2016,22:00,23:00,1.062,1.064,298.0,300.0,239.0,554.0,431.0
11.01.2016,23:00,00:00,1.064,1.065,283.0,299.0,239.0,579.0,430.0
12.01.2016,00:00,01:00,1.065,1.067,272.0,280.0,228.0,579.0,422.0
12.01.2016,01:00,02:00,1.064,1.062,277.0,282.0,231.0,579.0,432.0
12.01.2016,02:00,03:00,1.062,1.065,276.0,277.0,231.0,580.0,430.0
12.01.2016,03:00,04:00,1.065,1.066,276.0,262.0,228.0,583.0,432.0
12.01.2016,04:00,05:00,1.063,1.057,256.0,244.0,198.0,588.0,431.0
12.01.2016,05:00,06:00,1.064,1.058,268.0,272.0,229.0,588.0,427.0
12.01.2016,06:00,07:00,1.063,1.054,274.0,281.0,229.0,591.0,430.0
12.01.2016,07:00,08:00,1.061,1.063,299.0,300.0,239.0,597.0,431.0
12.01.2016,08:00,09:00,1.064,1.058,302.0,301.0,239.0,588.0,431.0
12.01.2016,09:00,10:00,1.061,1.065,302.0,304.0,239.0,589.0,432.0
12.01.2016,10:00,11:00,1.061,1.06,302.0,303.0,239.0,588.0,432.0
12.01.2016,11:00,12:00,1.06,1.067,300.0,303.0,239.0,589.0,431.0
12.01.2016,12:00,13:00,1.061,1.068,299.0,300.0,237.0,589.0,434.0
12.01.2016,13:00,14:00,1.065,1.061,298.0,296.0,237.0,590.0,431.0
12.01.2016,14:00,15:00,1.058,1.06,298.0,299.0,237.0,590.0,432.0
12.01.2016,15:00,16:00,1.061,1.064,300.0,302.0,238.0,589.0,433.0
12.01.2016,16:00,17:00,1.062,1.066,302.0,301.0,239.0,589.0,430.0
12.01.2016,17:00,18:00,1.062,1.062,302.0,304.0,239.0,590.0,428.0
12.01.2016,18:00,19:00,1.063,1.058,302.0,303.0,239.0,590.0,432.0
12.01.2016,19:00,20:00,1.065,1.063,302.0,302.0,239.0,588.0,434.0
12.01.2016,20:00,21:00,1.065,1.055,299.0,304.0,237.0,590.0,434.0
12.01.2016,21:00,22:00,1.065,1.064,278.0,282.0,231.0,589.0,433.0
12.01.2016,22:00,23:00,1.064,1.061,278.0,282.0,231.0,599.0,434.0
12.01.2016,23:00,00:00,1.066,1.059,277.0,281.0,230.0,599.0,432.0
13.01.2016,00:00,01:00,1.063,1.06,272.0,281.0,232.0,600.0,429.0
13.01.2016,01:00,02:00,1.064,1.057,277.0,282.0,236.0,599.0,431.0
13.01.2016,02:00,03:00,1.061,1.056,278.0,283.0,238.0,600.0,431.0
13.01.2016,03:00,04:00,1.064,1.055,277.0,277.0,237.0,599.0,428.0
13.01.2016,04:00,05:00,1.066,1.051,277.0,214.0,237.0,599.0,429.0
13.01.2016,05:00,06:00,1.064,1.051,277.0,274.0,237.0,600.0,433.0
13.01.2016,06:00,07:00,1.063,1.054,278.0,282.0,237.0,600.0,433.0
13.01.2016,07:00,08:00,1.06,1.057,300.0,300.0,244.0,599.0,431.0
13.01.2016,08:00,09:00,1.065,1.06,302.0,301.0,244.0,598.0,432.0
13.01.2016,09:00,10:00,1.064,1.059,302.0,301.0,244.0,599.0,433.0
13.01.2016,10:00,11:00,1.065,1.062,302.0,301.0,244.0,599.0,428.0
13.01.2016,11:00,12:00,1.064,1.064,302.0,301.0,244.0,599.0,429.0
13.01.2016,12:00,13:00,1.064,1.055,298.0,300.0,244.0,599.0,428.0
13.01.2016,13:00,14:00,1.064,1.053,299.0,301.0,244.0,599.0,433.0
13.01.2016,14:00,15:00,1.066,1.051,298.0,300.0,244.0,599.0,433.0
13.01.2016,15:00,16:00,1.063,1.055,300.0,301.0,244.0,589.0,431.0
13.01.2016,16:00,17:00,1.062,1.052,302.0,299.0,244.0,589.0,433.0
13.01.2016,17:00,18:00,1.064,1.051,302.0,289.0,244.0,590.0,435.0
13.01.2016,18:00,19:00,1.062,1.055,301.0,286.0,244.0,588.0,432.0
13.01.2016,19:00,20:00,1.065,1.057,301.0,286.0,244.0,590.0,433.0
13.01.2016,20:00,21:00,1.064,1.062,299.0,286.0,244.0,589.0,433.0
13.01.2016,21:00,22:00,1.065,1.059,299.0,286.0,244.0,589.0,433.0
13.01.2016,22:00,23:00,1.062,1.062,296.0,130.0,242.0,578.0,422.0
13.01.2016,23:00,00:00,1.061,1.061,274.0,0.0,234.0,583.0,429.0
14.01.2016,00:00,01:00,1.057,1.055,273.0,0.0,235.0,584.0,428.0
14.01.2016,01:00,02:00,1.064,1.053,275.0,0.0,235.0,588.0,426.0
14.01.2016,02:00,03:00,1.064,1.052,276.0,0.0,235.0,596.0,426.0
14.01.2016,03:00,04:00,1.062,1.057,277.0,0.0,236.0,596.0,431.0
14.01.2016,04:00,05:00,1.065,1.057,277.0,0.0,236.0,597.0,430.0
14.01.2016,05:00,06:00,1.061,1.054,276.0,0.0,236.0,598.0,429.0
14.01.2016,06:00,07:00,1.061,1.052,279.0,0.0,238.0,597.0,428.0
14.01.2016,07:00,08:00,1.062,1.059,299.0,0.0,243.0,598.0,430.0
