date,start,end,11WD7EMSL1G-GUD9,11WD7EMSL-G-BLB0,11WD7EMSL-G-BLCZ
14.01.2017,01:00,02:00,0.0,0.0,0.0
14.01.2017,02:00,03:00,0.0,0.0,0.0
14.01.2017,03:00,04:00,0.0,0.0,0.0
14.01.2017,04:00,05:00,0.0,0.0,0.0
14.01.2017,05:00,06:00,0.0,0.0,0.0
14.01.2017,06:00,07:00,0.0,0.0,0.0
14.01.2017,07:00,08:00,0.0,0.0,0.0
14.01.2017,08:00,09:00,0.0,0.0,0.0
14.01.2017,09:00,10:00,0.0,0.0,0.0
14.01.2017,10:00,11:00,0.0,0.0,0.0
14.01.2017,11:00,12:00,0.0,0.0,0.0
14.01.2017,12:00,13:00,0.0,0.0,0.0
14.01.2017,13:00,14:00,0.0,0.0,0.0
14.01.2017,14:00,15:00,0.0,0.0,0.0
14.01.2017,15:00,16:00,0.0,0.0,0.0
14.01.2017,16:00,17:00,0.0,0.0,0.0
14.01.2017,17:00,18:00,0.0,0.0,0.0
14.01.2017,18:00,19:00,0.0,0.0,0.0
14.01.2017,19:00,20:00,0.0,0.0,0.0
14.01.2017,20:00,21:00,0.0,0.0,0.0
14.01.2017,21:00,22:00,0.0,0.0,0.0
14.01.2017,22:00,23:00,0.0,0.0,0.0
14.01.2017,23:00,00:00,0.0,0.0,0.0
15.01.2017,00:00,01:00,0.0,0.0,0.0
15.01.2017,01:00,02:00,0.0,0.0,0.0
15.01.2017,02:00,03:00,0.0,0.0,0.0
15.01.2017,03:00,04:00,0.0,0.0,0.0
15.01.2017,04:00,05:00,0.0,0.0,0.0
15.01.2017,05:00,06:00,0.0,0.0,0.0
15.01.2017,06:00,07:00,0.0,0.0,0.0
15.01.2017,07:00,08:00,0.0,0.0,0.0
15.01.2017,08:00,09:00,0.0,0.0,0.0
15.01.2017,09:00,10:00,0.0,0.0,0.0
15.01.2017,10:00,11:00,0.0,0.0,0.0
15.01.2017,11:00,12:00,0.0,0.0,0.0
15.01.2017,12:00,13:00,0.0,0.0,0.0
15.01.2017,13:00,14:00,0.0,0.0,0.0
15.01.2017,14:00,15:00,0.0,0.0,0.0
15.01.2017,15:00,16:00,0.0,0.0,0.0
15.01.2017,16:00,17:00,0.0,0.0,0.0
15.01.2017,17:00,18:00,0.0,0.0,0.0
15.01.2017,18:00,19:00,0.0,0.0,0.0
15.01.2017,19:00,20:00,0.0,0.0,0.0
15.01.2017,20:00,21:00,0.0,0.0,0.0
15.01.2017,21:00,22:00,0.0,0.0,0.0
15.01.2017,22:00,23:00,0.0,0.0,0.0
15.01.2017,23:00,00:00,0.0,0.0,0.0
16.01.2017,00:00,01:00,0.0,0.0,0.0
16.01.2017,01:00,02:00,0.0,0.0,0.0
16.01.2017,02:00,03:00,0.0,0.0,1.0
16.01.2017,03:00,04:00,0.0,87.0,112.0
16.01.2017,04:00,05:00,22.0,125.0,123.0
16.01.2017,05:00,06:00,282.0,197.0,189.0
16.01.2017,06:00,07:00,824.0,294.0,298.0
16.01.2017,07:00,08:00,857.0,483.0,480.0
16.01.2017,08:00,09:00,870.0,487.0,483.0
16.01.2017,09:00,10:00,874.0,488.0,484.0
16.01.2017,10:00,11:00,877.0,488.0,484.0
16.01.2017,11:00,12:00,879.0,488.0,484.0
16.01.2017,12:00,13:00,879.0,488.0,484.0
16.01.2017,13:00,14:00,881.0,487.0,484.0
16.01.2017,14:00,15:00,883.0,488.0,484.0
16.01.2017,15:00,16:00,885.0,487.0,484.0
16.01.2017,16:00,17:00,886.0,487.0,485.0
16.01.2017,17:00,18:00,887.0,488.0,485.0
16.01.2017,18:00,19:00,886.0,488.0,486.0
16.01.2017,19:00,20:00,887.0,488.0,485.0
16.01.2017,20:00,21:00,888.0,487.0,453.0
16.01.2017,21:00,22:00,888.0,488.0,485.0
16.01.2017,22:00,23:00,890.0,299.0,309.0
16.01.2017,23:00,00:00,867.0,0.0,0.0
17.01.2017,00:00,01:00,459.0,0.0,0.0
17.01.2017,01:00,02:00,399.0,0.0,0.0
17.01.2017,02:00,03:00,341.0,0.0,0.0
17.01.2017,03:00,04:00,341.0,0.0,0.0
17.01.2017,04:00,05:00,438.0,37.0,38.0
17.01.2017,05:00,06:00,510.0,150.0,156.0
17.01.2017,06:00,07:00,862.0,392.0,287.0
17.01.2017,07:00,08:00,889.0,488.0,486.0
17.01.2017,08:00,09:00,893.0,488.0,484.0
17.01.2017,09:00,10:00,893.0,488.0,484.0
17.01.2017,10:00,11:00,894.0,488.0,484.0
17.01.2017,11:00,12:00,895.0,488.0,485.0
17.01.2017,12:00,13:00,894.0,488.0,485.0
17.01.2017,13:00,14:00,894.0,480.0,477.0
17.01.2017,14:00,15:00,869.0,482.0,412.0
17.01.2017,15:00,16:00,890.0,485.0,482.0
17.01.2017,16:00,17:00,891.0,485.0,483.0
17.01.2017,17:00,18:00,895.0,488.0,485.0
17.01.2017,18:00,19:00,896.0,488.0,485.0
17.01.2017,19:00,20:00,897.0,488.0,484.0
17.01.2017,20:00,21:00,896.0,255.0,252.0
17.01.2017,21:00,22:00,892.0,224.0,218.0
17.01.2017,22:00,23:00,879.0,165.0,90.0
17.01.2017,23:00,00:00,843.0,0.0,0.0
18.01.2017,00:00,01:00,878.0,0.0,0.0
18.01.2017,01:00,02:00,877.0,0.0,0.0
18.01.2017,02:00,03:00,836.0,0.0,0.0
18.01.2017,03:00,04:00,833.0,0.0,0.0
18.01.2017,04:00,05:00,831.0,0.0,0.0
18.01.2017,05:00,06:00,525.0,68.0,66.0
18.01.2017,06:00,07:00,770.0,190.0,193.0
18.01.2017,07:00,08:00,878.0,468.0,468.0
18.01.2017,08:00,09:00,877.0,486.0,485.0
18.01.2017,09:00,10:00,875.0,486.0,484.0
18.01.2017,10:00,11:00,878.0,486.0,484.0
18.01.2017,11:00,12:00,878.0,488.0,485.0
18.01.2017,12:00,13:00,880.0,488.0,484.0
18.01.2017,13:00,14:00,881.0,487.0,485.0
18.01.2017,14:00,15:00,880.0,487.0,485.0
18.01.2017,15:00,16:00,881.0,487.0,485.0
18.01.2017,16:00,17:00,880.0,487.0,485.0
18.01.2017,17:00,18:00,880.0,487.0,485.0
18.01.2017,18:00,19:00,879.0,488.0,486.0
18.01.2017,19:00,20:00,878.0,488.0,485.0
18.01.2017,20:00,21:00,879.0,340.0,340.0
18.01.2017,21:00,22:00,879.0,0.0,0.0
18.01.2017,22:00,23:00,877.0,0.0,0.0
18.01.2017,23:00,00:00,879.0,0.0,0.0
19.01.2017,00:00,01:00,882.0,0.0,0.0
19.01.2017,01:00,02:00,876.0,0.0,0.0
19.01.2017,02:00,03:00,880.0,0.0,0.0
19.01.2017,03:00,04:00,880.0,0.0,0.0
19.01.2017,04:00,05:00,878.0,86.0,87.0
19.01.2017,05:00,06:00,876.0,193.0,199.0
19.01.2017,06:00,07:00,875.0,364.0,346.0
19.01.2017,07:00,08:00,879.0,486.0,485.0
19.01.2017,08:00,09:00,880.0,486.0,483.0
19.01.2017,09:00,10:00,879.0,486.0,484.0
19.01.2017,10:00,11:00,878.0,486.0,484.0
19.01.2017,11:00,12:00,877.0,486.0,484.0
19.01.2017,12:00,13:00,878.0,451.0,447.0
19.01.2017,13:00,14:00,876.0,314.0,251.0
19.01.2017,14:00,15:00,875.0,448.0,217.0
19.01.2017,15:00,16:00,875.0,486.0,219.0
19.01.2017,16:00,17:00,878.0,486.0,218.0
19.01.2017,17:00,18:00,878.0,486.0,219.0
19.01.2017,18:00,19:00,878.0,486.0,218.0
19.01.2017,19:00,20:00,877.0,486.0,219.0
19.01.2017,20:00,21:00,877.0,355.0,218.0
19.01.2017,21:00,22:00,875.0,203.0,162.0
19.01.2017,22:00,23:00,877.0,0.0,0.0
19.01.2017,23:00,00:00,877.0,0.0,0.0
20.01.2017,00:00,01:00,877.0,0.0,0.0
20.01.2017,01:00,02:00,879.0,0.0,0.0
20.01.2017,02:00,03:00,880.0,0.0,0.0
20.01.2017,03:00,04:00,880.0,0.0,0.0
20.01.2017,04:00,05:00,880.0,63.0,0.0
20.01.2017,05:00,06:00,879.0,165.0,0.0
20.01.2017,06:00,07:00,876.0,264.0,68.0
20.01.2017,07:00,08:00,878.0,471.0,186.0
20.01.2017,08:00,09:00,878.0,486.0,365.0
20.01.2017,09:00,10:00,877.0,486.0,483.0
20.01.2017,10:00,11:00,877.0,484.0,477.0
20.01.2017,11:00,12:00,848.0,444.0,276.0
20.01.2017,12:00,13:00,855.0,258.0,253.0
20.01.2017,13:00,14:00,848.0,351.0,220.0
20.01.2017,14:00,15:00,863.0,241.0,234.0
20.01.2017,15:00,16:00,872.0,457.0,329.0
20.01.2017,16:00,17:00,876.0,485.0,478.0
20.01.2017,17:00,18:00,877.0,486.0,484.0
20.01.2017,18:00,19:00,877.0,486.0,484.0
20.01.2017,19:00,20:00,876.0,485.0,479.0
20.01.2017,20:00,21:00,876.0,222.0,111.0
20.01.2017,21:00,22:00,874.0,0.0,0.0
20.01.2017,22:00,23:00,874.0,0.0,0.0
20.01.2017,23:00,00:00,875.0,0.0,0.0
21.01.2017,00:00,01:00,874.0,0.0,0.0
21.01.2017,01:00,02:00,874.0,0.0,0.0
21.01.2017,02:00,03:00,872.0,0.0,0.0
21.01.2017,03:00,04:00,866.0,0.0,0.0
21.01.2017,04:00,05:00,863.0,0.0,0.0
21.01.2017,05:00,06:00,862.0,0.0,0.0
21.01.2017,06:00,07:00,865.0,0.0,0.0
21.01.2017,07:00,08:00,865.0,0.0,0.0
21.01.2017,08:00,09:00,865.0,0.0,0.0
21.01.2017,09:00,10:00,869.0,0.0,0.0
21.01.2017,10:00,11:00,876.0,0.0,0.0
21.01.2017,11:00,12:00,874.0,0.0,0.0
21.01.2017,12:00,13:00,874.0,0.0,0.0
21.01.2017,13:00,14:00,874.0,0.0,0.0
21.01.2017,14:00,15:00,873.0,0.0,0.0
21.01.2017,15:00,16:00,873.0,0.0,0.0
21.01.2017,16:00,17:00,875.0,0.0,0.0
21.01.2017,17:00,18:00,876.0,0.0,0.0
21.01.2017,18:00,19:00,877.0,0.0,0.0
21.01.2017,19:00,20:00,877.0,0.0,0.0
21.01.2017,20:00,21:00,878.0,0.0,0.0
21.01.2017,21:00,22:00,878.0,0.0,0.0
21.01.2017,22:00,23:00,880.0,0.0,0.0
21.01.2017,23:00,00:00,877.0,0.0,0.0
22.01.2017,00:00,01:00,825.0,0.0,0.0
22.01.2017,01:00,02:00,826.0,0.0,0.0
22.01.2017,02:00,03:00,825.0,0.0,0.0
22.01.2017,03:00,04:00,825.0,0.0,0.0
22.01.2017,04:00,05:00,827.0,0.0,0.0
22.01.2017,05:00,06:00,825.0,0.0,0.0
22.01.2017,06:00,07:00,827.0,0.0,0.0
22.01.2017,07:00,08:00,827.0,0.0,0.0
22.01.2017,08:00,09:00,828.0,0.0,0.0
22.01.2017,09:00,10:00,828.0,0.0,0.0
