date,start,end,11WD2WILH0001255
22032017,23:00,00:00,364
23032017,00:00,01:00,516
23032017,01:00,02:00,676
23032017,02:00,03:00,715
23032017,03:00,04:00,715
23032017,04:00,05:00,716
23032017,05:00,06:00,715
23032017,06:00,07:00,713
23032017,07:00,08:00,715
23032017,08:00,09:00,715
23032017,09:00,10:00,715
23032017,10:00,11:00,715
23032017,11:00,12:00,547
23032017,12:00,13:00,515
23032017,13:00,14:00,515
23032017,14:00,15:00,515
23032017,15:00,16:00,496
23032017,16:00,17:00,303
23032017,17:00,18:00,243
23032017,18:00,19:00,244
23032017,19:00,20:00,243
23032017,20:00,21:00,251
23032017,21:00,22:00,364
23032017,22:00,23:00,593
23032017,23:00,00:00,569
24032017,00:00,01:00,555
24032017,01:00,02:00,698
24032017,02:00,03:00,716
24032017,03:00,04:00,717
24032017,04:00,05:00,705
24032017,05:00,06:00,715
24032017,06:00,07:00,717
24032017,07:00,08:00,717
24032017,08:00,09:00,716
24032017,09:00,10:00,715
24032017,10:00,11:00,715
24032017,11:00,12:00,713
24032017,12:00,13:00,716
24032017,13:00,14:00,716
24032017,14:00,15:00,715
24032017,15:00,16:00,715
24032017,16:00,17:00,716
24032017,17:00,18:00,716
24032017,18:00,19:00,715
24032017,19:00,20:00,715
24032017,20:00,21:00,716
24032017,21:00,22:00,716
24032017,22:00,23:00,715
24032017,23:00,00:00,715
25032017,00:00,01:00,713
25032017,01:00,02:00,714
25032017,02:00,03:00,716
25032017,03:00,04:00,715
25032017,04:00,05:00,713
25032017,05:00,06:00,540
25032017,06:00,07:00,456
25032017,07:00,08:00,462
25032017,08:00,09:00,525
25032017,09:00,10:00,480
25032017,10:00,11:00,381
25032017,11:00,12:00,248
25032017,12:00,13:00,170
25032017,13:00,14:00,171
25032017,14:00,15:00,171
25032017,15:00,16:00,171
25032017,16:00,17:00,185
25032017,17:00,18:00,349
25032017,18:00,19:00,521
25032017,19:00,20:00,708
25032017,20:00,21:00,715
25032017,21:00,22:00,716
25032017,22:00,23:00,694
25032017,23:00,00:00,492
26032017,00:00,01:00,292
26032017,01:00,02:00,172
26032017,03:00,04:00,172
26032017,04:00,05:00,173
26032017,05:00,06:00,173
26032017,06:00,07:00,173
26032017,07:00,08:00,180
26032017,08:00,09:00,220
26032017,09:00,10:00,242
26032017,10:00,11:00,249
26032017,11:00,12:00,171
26032017,12:00,13:00,171
26032017,13:00,14:00,171
26032017,14:00,15:00,171
26032017,15:00,16:00,171
26032017,16:00,17:00,184
26032017,17:00,18:00,306
26032017,18:00,19:00,622
26032017,19:00,20:00,712
26032017,20:00,21:00,714
26032017,21:00,22:00,716
26032017,22:00,23:00,715
26032017,23:00,00:00,714
27032017,00:00,01:00,529
27032017,01:00,02:00,450
27032017,02:00,03:00,454
27032017,03:00,04:00,455
27032017,04:00,05:00,454
27032017,05:00,06:00,475
27032017,06:00,07:00,651
27032017,07:00,08:00,713
27032017,08:00,09:00,711
27032017,09:00,10:00,714
27032017,10:00,11:00,715
27032017,11:00,12:00,679
27032017,12:00,13:00,618
27032017,13:00,14:00,472
27032017,14:00,15:00,453
27032017,15:00,16:00,443
27032017,16:00,17:00,515
27032017,17:00,18:00,522
27032017,18:00,19:00,522
27032017,19:00,20:00,525
27032017,20:00,21:00,670
27032017,21:00,22:00,713
27032017,22:00,23:00,681
27032017,23:00,00:00,495
28032017,00:00,01:00,451
28032017,01:00,02:00,452
28032017,02:00,03:00,454
28032017,03:00,04:00,454
28032017,04:00,05:00,474
28032017,05:00,06:00,612
28032017,06:00,07:00,694
28032017,07:00,08:00,712
28032017,08:00,09:00,713
28032017,09:00,10:00,713
28032017,10:00,11:00,715
28032017,11:00,12:00,716
28032017,12:00,13:00,713
28032017,13:00,14:00,693
28032017,14:00,15:00,612
28032017,15:00,16:00,611
28032017,16:00,17:00,705
28032017,17:00,18:00,716
28032017,18:00,19:00,715
28032017,19:00,20:00,715
28032017,20:00,21:00,715
28032017,21:00,22:00,716
28032017,22:00,23:00,716
28032017,23:00,00:00,44
29032017,00:00,01:00,0
29032017,01:00,02:00,0
29032017,02:00,03:00,0
29032017,03:00,04:00,0
29032017,04:00,05:00,0
29032017,05:00,06:00,0
29032017,06:00,07:00,0
29032017,07:00,08:00,0
29032017,08:00,09:00,0
29032017,09:00,10:00,0
29032017,10:00,11:00,0
29032017,11:00,12:00,0
29032017,12:00,13:00,0
29032017,13:00,14:00,242
29032017,14:00,15:00,371
29032017,15:00,16:00,447
29032017,16:00,17:00,63
29032017,17:00,18:00,0
29032017,18:00,19:00,0
29032017,19:00,20:00,0
29032017,20:00,21:00,0
29032017,21:00,22:00,0
29032017,22:00,23:00,0
29032017,23:00,00:00,0
30032017,00:00,01:00,0
30032017,01:00,02:00,0
30032017,02:00,03:00,0
30032017,03:00,04:00,0
30032017,04:00,05:00,0
30032017,05:00,06:00,0
30032017,06:00,07:00,0
30032017,07:00,08:00,0
30032017,08:00,09:00,0
30032017,09:00,10:00,0
30032017,10:00,11:00,0
30032017,11:00,12:00,0
30032017,12:00,13:00,0
30032017,13:00,14:00,0
30032017,14:00,15:00,0
30032017,15:00,16:00,0
30032017,16:00,17:00,0
30032017,17:00,18:00,0
30032017,18:00,19:00,0
30032017,19:00,20:00,0
30032017,20:00,21:00,0
30032017,21:00,22:00,0
30032017,22:00,23:00,0
30032017,23:00,00:00,0
31032017,00:00,01:00,0
31032017,01:00,02:00,0
31032017,02:00,03:00,0
31032017,03:00,04:00,0
31032017,04:00,05:00,0
31032017,05:00,06:00,0
31032017,06:00,07:00,0
31032017,07:00,08:00,0
31032017,08:00,09:00,0
31032017,09:00,10:00,0
31032017,10:00,11:00,0
31032017,11:00,12:00,0
31032017,12:00,13:00,0
31032017,13:00,14:00,0
31032017,14:00,15:00,0
31032017,15:00,16:00,0
31032017,16:00,17:00,0
31032017,17:00,18:00,0
31032017,18:00,19:00,0
31032017,19:00,20:00,0
31032017,20:00,21:00,0
31032017,21:00,22:00,0
31032017,22:00,23:00,0
31032017,23:00,00:00,0
1042017,00:00,01:00,0
1042017,01:00,02:00,0
1042017,02:00,03:00,0
1042017,03:00,04:00,0
1042017,04:00,05:00,0
1042017,05:00,06:00,0
1042017,06:00,07:00,0
1042017,07:00,08:00,0
1042017,08:00,09:00,0
1042017,09:00,10:00,0
1042017,10:00,11:00,0
1042017,11:00,12:00,0
1042017,12:00,13:00,0
1042017,13:00,14:00,0
1042017,14:00,15:00,0
1042017,15:00,16:00,0
1042017,16:00,17:00,0
1042017,17:00,18:00,0
1042017,18:00,19:00,0
1042017,19:00,20:00,0
1042017,20:00,21:00,0
1042017,21:00,22:00,0
1042017,22:00,23:00,0
1042017,23:00,00:00,0
2042017,00:00,01:00,0
2042017,01:00,02:00,0
2042017,02:00,03:00,0
2042017,03:00,04:00,0
2042017,04:00,05:00,0
2042017,05:00,06:00,0
2042017,06:00,07:00,0
2042017,07:00,08:00,0
2042017,08:00,09:00,0
2042017,09:00,10:00,0
2042017,10:00,11:00,0
2042017,11:00,12:00,0
2042017,12:00,13:00,0
2042017,13:00,14:00,0
2042017,14:00,15:00,0
2042017,15:00,16:00,0
2042017,16:00,17:00,0
2042017,17:00,18:00,0
2042017,18:00,19:00,0
2042017,19:00,20:00,0
2042017,20:00,21:00,0
2042017,21:00,22:00,0
2042017,22:00,23:00,0
2042017,23:00,00:00,0
3042017,00:00,01:00,0
3042017,01:00,02:00,0
3042017,02:00,03:00,0
3042017,03:00,04:00,0
3042017,04:00,05:00,0
3042017,05:00,06:00,0
3042017,06:00,07:00,0
3042017,07:00,08:00,0
3042017,08:00,09:00,0
3042017,09:00,10:00,0
3042017,10:00,11:00,0
3042017,11:00,12:00,0
3042017,12:00,13:00,0
3042017,13:00,14:00,0
3042017,14:00,15:00,0
3042017,15:00,16:00,0
3042017,16:00,17:00,0
3042017,17:00,18:00,0
3042017,18:00,19:00,0
3042017,19:00,20:00,0
3042017,20:00,21:00,0
3042017,21:00,22:00,0
3042017,22:00,23:00,0
3042017,23:00,00:00,0
4042017,00:00,01:00,0
4042017,01:00,02:00,0
4042017,02:00,03:00,0
4042017,03:00,04:00,0
4042017,04:00,05:00,0
4042017,05:00,06:00,0
4042017,06:00,07:00,0
4042017,07:00,08:00,0
4042017,08:00,09:00,0
4042017,09:00,10:00,0
4042017,10:00,11:00,0
4042017,11:00,12:00,0
4042017,12:00,13:00,0
4042017,13:00,14:00,0
4042017,14:00,15:00,0
4042017,15:00,16:00,0
4042017,16:00,17:00,0
4042017,17:00,18:00,0
4042017,18:00,19:00,0
4042017,19:00,20:00,0
4042017,20:00,21:00,0
4042017,21:00,22:00,0
4042017,22:00,23:00,0
4042017,23:00,00:00,0
5042017,00:00,01:00,0
5042017,01:00,02:00,0
5042017,02:00,03:00,0
5042017,03:00,04:00,0
5042017,04:00,05:00,0
5042017,05:00,06:00,0
5042017,06:00,07:00,0
5042017,07:00,08:00,0
5042017,08:00,09:00,0
5042017,09:00,10:00,0
5042017,10:00,11:00,0
5042017,11:00,12:00,0
5042017,12:00,13:00,0
5042017,13:00,14:00,0
5042017,14:00,15:00,0
5042017,15:00,16:00,0
5042017,16:00,17:00,0
5042017,17:00,18:00,0
5042017,18:00,19:00,0
5042017,19:00,20:00,0
5042017,20:00,21:00,0
5042017,21:00,22:00,0
5042017,22:00,23:00,0
5042017,23:00,00:00,0
6042017,00:00,01:00,0
6042017,01:00,02:00,0
6042017,02:00,03:00,0
6042017,03:00,04:00,0
6042017,04:00,05:00,0
6042017,05:00,06:00,0
6042017,06:00,07:00,0
6042017,07:00,08:00,0
6042017,08:00,09:00,0
6042017,09:00,10:00,0
6042017,10:00,11:00,117
6042017,11:00,12:00,0
6042017,12:00,13:00,0
6042017,13:00,14:00,0
6042017,14:00,15:00,0
6042017,15:00,16:00,0
6042017,16:00,17:00,0
6042017,17:00,18:00,0
6042017,18:00,19:00,0
6042017,19:00,20:00,0
6042017,20:00,21:00,0
6042017,21:00,22:00,0
6042017,22:00,23:00,0
6042017,23:00,00:00,0
7042017,00:00,01:00,0
7042017,01:00,02:00,0
7042017,02:00,03:00,0
7042017,03:00,04:00,0
7042017,04:00,05:00,0
7042017,05:00,06:00,0
7042017,06:00,07:00,0
7042017,07:00,08:00,0
7042017,08:00,09:00,0
7042017,09:00,10:00,0
7042017,10:00,11:00,0
7042017,11:00,12:00,0
7042017,12:00,13:00,0
7042017,13:00,14:00,0
7042017,14:00,15:00,0
7042017,15:00,16:00,0
7042017,16:00,17:00,0
7042017,17:00,18:00,0
7042017,18:00,19:00,0
7042017,19:00,20:00,0
7042017,20:00,21:00,0
7042017,21:00,22:00,0
7042017,22:00,23:00,0
7042017,23:00,00:00,0
8042017,00:00,01:00,0
8042017,01:00,02:00,0
8042017,02:00,03:00,0
8042017,03:00,04:00,0
8042017,04:00,05:00,0
8042017,05:00,06:00,0
8042017,06:00,07:00,0
8042017,07:00,08:00,0
8042017,08:00,09:00,0
8042017,09:00,10:00,0
8042017,10:00,11:00,0
8042017,11:00,12:00,0
8042017,12:00,13:00,0
8042017,13:00,14:00,0
8042017,14:00,15:00,0
8042017,15:00,16:00,0
8042017,16:00,17:00,0
8042017,17:00,18:00,0
8042017,18:00,19:00,0
8042017,19:00,20:00,0
8042017,20:00,21:00,0
8042017,21:00,22:00,0
8042017,22:00,23:00,0
8042017,23:00,00:00,0
9042017,00:00,01:00,0
9042017,01:00,02:00,0
9042017,02:00,03:00,0
9042017,03:00,04:00,0
9042017,04:00,05:00,0
9042017,05:00,06:00,0
9042017,06:00,07:00,0
9042017,07:00,08:00,0
9042017,08:00,09:00,0
9042017,09:00,10:00,0
9042017,10:00,11:00,0
9042017,11:00,12:00,0
9042017,12:00,13:00,0
9042017,13:00,14:00,0
9042017,14:00,15:00,0
9042017,15:00,16:00,0
9042017,16:00,17:00,0
9042017,17:00,18:00,0
9042017,18:00,19:00,0
9042017,19:00,20:00,0
9042017,20:00,21:00,0
9042017,21:00,22:00,0
9042017,22:00,23:00,0
9042017,23:00,00:00,0
10042017,00:00,01:00,0
10042017,01:00,02:00,0
10042017,02:00,03:00,0
10042017,03:00,04:00,0
10042017,04:00,05:00,0
10042017,05:00,06:00,0
10042017,06:00,07:00,0
10042017,07:00,08:00,0
10042017,08:00,09:00,0
10042017,09:00,10:00,0
10042017,10:00,11:00,0
10042017,11:00,12:00,0
10042017,12:00,13:00,0
10042017,13:00,14:00,0
10042017,14:00,15:00,0
10042017,15:00,16:00,0
10042017,16:00,17:00,0
10042017,17:00,18:00,0
10042017,18:00,19:00,0
10042017,19:00,20:00,0
10042017,20:00,21:00,0
10042017,21:00,22:00,0
10042017,22:00,23:00,0
10042017,23:00,00:00,0
11042017,00:00,01:00,0
11042017,01:00,02:00,0
11042017,02:00,03:00,0
11042017,03:00,04:00,0
11042017,04:00,05:00,0
11042017,05:00,06:00,0
11042017,06:00,07:00,0
11042017,07:00,08:00,0
11042017,08:00,09:00,0
11042017,09:00,10:00,0
11042017,10:00,11:00,0
11042017,11:00,12:00,0
11042017,12:00,13:00,0
11042017,13:00,14:00,0
11042017,14:00,15:00,0
11042017,15:00,16:00,0
11042017,16:00,17:00,0
11042017,17:00,18:00,0
11042017,18:00,19:00,0
11042017,19:00,20:00,0
11042017,20:00,21:00,0
11042017,21:00,22:00,0
11042017,22:00,23:00,0
11042017,23:00,00:00,0
12042017,00:00,01:00,0
12042017,01:00,02:00,0
12042017,02:00,03:00,0
12042017,03:00,04:00,0
12042017,04:00,05:00,0
12042017,05:00,06:00,0
12042017,06:00,07:00,0
12042017,07:00,08:00,0
12042017,08:00,09:00,0
12042017,09:00,10:00,0
12042017,10:00,11:00,0
12042017,11:00,12:00,0
12042017,12:00,13:00,0
12042017,13:00,14:00,0
12042017,14:00,15:00,0
12042017,15:00,16:00,0
12042017,16:00,17:00,0
12042017,17:00,18:00,0
12042017,18:00,19:00,0
12042017,19:00,20:00,0
12042017,20:00,21:00,0
12042017,21:00,22:00,0
12042017,22:00,23:00,0
12042017,23:00,00:00,0
13042017,00:00,01:00,0
13042017,01:00,02:00,0
13042017,02:00,03:00,0
13042017,03:00,04:00,0
13042017,04:00,05:00,0
13042017,05:00,06:00,0
13042017,06:00,07:00,0
13042017,07:00,08:00,0
13042017,08:00,09:00,0
13042017,09:00,10:00,0
13042017,10:00,11:00,0
13042017,11:00,12:00,0
13042017,12:00,13:00,0
13042017,13:00,14:00,0
13042017,14:00,15:00,0
13042017,15:00,16:00,0
13042017,16:00,17:00,0
13042017,17:00,18:00,0
13042017,18:00,19:00,0
13042017,19:00,20:00,0
13042017,20:00,21:00,0
13042017,21:00,22:00,0
13042017,22:00,23:00,0
13042017,23:00,00:00,0
14042017,00:00,01:00,0
14042017,01:00,02:00,0
14042017,02:00,03:00,0
14042017,03:00,04:00,0
14042017,04:00,05:00,0
14042017,05:00,06:00,0
14042017,06:00,07:00,0
14042017,07:00,08:00,0
14042017,08:00,09:00,0
14042017,09:00,10:00,0
14042017,10:00,11:00,0
14042017,11:00,12:00,0
14042017,12:00,13:00,0
14042017,13:00,14:00,0
14042017,14:00,15:00,0
14042017,15:00,16:00,0
14042017,16:00,17:00,0
14042017,17:00,18:00,0
14042017,18:00,19:00,0
14042017,19:00,20:00,0
14042017,20:00,21:00,0
14042017,21:00,22:00,0
14042017,22:00,23:00,0
14042017,23:00,00:00,0
15042017,00:00,01:00,0
15042017,01:00,02:00,0
15042017,02:00,03:00,0
15042017,03:00,04:00,0
15042017,04:00,05:00,0
15042017,05:00,06:00,0
15042017,06:00,07:00,0
15042017,07:00,08:00,0
15042017,08:00,09:00,0
15042017,09:00,10:00,0
15042017,10:00,11:00,0
15042017,11:00,12:00,0
15042017,12:00,13:00,0
15042017,13:00,14:00,0
15042017,14:00,15:00,0
15042017,15:00,16:00,0
15042017,16:00,17:00,0
15042017,17:00,18:00,0
15042017,18:00,19:00,0
15042017,19:00,20:00,0
15042017,20:00,21:00,0
15042017,21:00,22:00,0
15042017,22:00,23:00,0
15042017,23:00,00:00,0
16042017,00:00,01:00,0
16042017,01:00,02:00,0
16042017,02:00,03:00,0
16042017,03:00,04:00,0
16042017,04:00,05:00,0
16042017,05:00,06:00,0
16042017,06:00,07:00,0
16042017,07:00,08:00,0
16042017,08:00,09:00,0
16042017,09:00,10:00,0
16042017,10:00,11:00,0
16042017,11:00,12:00,0
16042017,12:00,13:00,0
16042017,13:00,14:00,0
16042017,14:00,15:00,0
16042017,15:00,16:00,0
16042017,16:00,17:00,0
16042017,17:00,18:00,0
16042017,18:00,19:00,0
16042017,19:00,20:00,0
16042017,20:00,21:00,0
16042017,21:00,22:00,0
16042017,22:00,23:00,0
16042017,23:00,00:00,0
17042017,00:00,01:00,0
17042017,01:00,02:00,0
17042017,02:00,03:00,0
17042017,03:00,04:00,0
17042017,04:00,05:00,0
17042017,05:00,06:00,0
17042017,06:00,07:00,0
17042017,07:00,08:00,0
17042017,08:00,09:00,0
17042017,09:00,10:00,0
17042017,10:00,11:00,0
17042017,11:00,12:00,0
17042017,12:00,13:00,0
17042017,13:00,14:00,0
17042017,14:00,15:00,0
17042017,15:00,16:00,0
17042017,16:00,17:00,0
17042017,17:00,18:00,0
17042017,18:00,19:00,0
17042017,19:00,20:00,0
17042017,20:00,21:00,0
17042017,21:00,22:00,0
17042017,22:00,23:00,0
17042017,23:00,00:00,0
18042017,00:00,01:00,0
18042017,01:00,02:00,0
18042017,02:00,03:00,67
18042017,03:00,04:00,178
18042017,04:00,05:00,285
18042017,05:00,06:00,357
18042017,06:00,07:00,513
18042017,07:00,08:00,533
18042017,08:00,09:00,533
18042017,09:00,10:00,564
18042017,10:00,11:00,570
18042017,11:00,12:00,526
18042017,12:00,13:00,587
18042017,13:00,14:00,713
18042017,14:00,15:00,714
18042017,15:00,16:00,714
18042017,16:00,17:00,714
18042017,17:00,18:00,715
18042017,18:00,19:00,716
18042017,19:00,20:00,716
18042017,20:00,21:00,716
18042017,21:00,22:00,715
18042017,22:00,23:00,714
18042017,23:00,00:00,663
19042017,00:00,01:00,638
19042017,01:00,02:00,682
19042017,02:00,03:00,712
19042017,03:00,04:00,695
19042017,04:00,05:00,688
19042017,05:00,06:00,708
19042017,06:00,07:00,717
19042017,07:00,08:00,707
19042017,08:00,09:00,639
19042017,09:00,10:00,643
19042017,10:00,11:00,639
19042017,11:00,12:00,640
19042017,12:00,13:00,641
19042017,13:00,14:00,631
19042017,14:00,15:00,633
19042017,15:00,16:00,639
19042017,16:00,17:00,633
19042017,17:00,18:00,642
19042017,18:00,19:00,699
19042017,19:00,20:00,715
19042017,20:00,21:00,715
19042017,21:00,22:00,715
19042017,22:00,23:00,714
19042017,23:00,00:00,714
20042017,00:00,01:00,711
20042017,01:00,02:00,712
20042017,02:00,03:00,711
20042017,03:00,04:00,710
20042017,04:00,05:00,710
20042017,05:00,06:00,714
20042017,06:00,07:00,714
20042017,07:00,08:00,706
20042017,08:00,09:00,639
20042017,09:00,10:00,625
20042017,10:00,11:00,503
20042017,11:00,12:00,509
20042017,12:00,13:00,500
20042017,13:00,14:00,504
20042017,14:00,15:00,502
20042017,15:00,16:00,502
20042017,16:00,17:00,495
20042017,17:00,18:00,499
20042017,18:00,19:00,680
20042017,19:00,20:00,713
20042017,20:00,21:00,716
20042017,21:00,22:00,716
20042017,22:00,23:00,716
20042017,23:00,00:00,652
21042017,00:00,01:00,497
21042017,01:00,02:00,387
21042017,02:00,03:00,266
21042017,03:00,04:00,273
21042017,04:00,05:00,436
21042017,05:00,06:00,533
21042017,06:00,07:00,482
21042017,07:00,08:00,359
21042017,08:00,09:00,350
21042017,09:00,10:00,356
21042017,10:00,11:00,353
21042017,11:00,12:00,362
21042017,12:00,13:00,355
21042017,13:00,14:00,353
21042017,14:00,15:00,344
21042017,15:00,16:00,356
21042017,16:00,17:00,357
21042017,17:00,18:00,356
21042017,18:00,19:00,181
21042017,19:00,20:00,0
21042017,20:00,21:00,0
21042017,21:00,22:00,0
21042017,22:00,23:00,0
21042017,23:00,00:00,0
22042017,00:00,01:00,0
22042017,01:00,02:00,0
22042017,02:00,03:00,0
22042017,03:00,04:00,0
22042017,04:00,05:00,0
22042017,05:00,06:00,0
22042017,06:00,07:00,0
22042017,07:00,08:00,0
22042017,08:00,09:00,0
22042017,09:00,10:00,0
22042017,10:00,11:00,0
22042017,11:00,12:00,0
22042017,12:00,13:00,0
22042017,13:00,14:00,0
22042017,14:00,15:00,0
22042017,15:00,16:00,0
22042017,16:00,17:00,0
22042017,17:00,18:00,0
22042017,18:00,19:00,0
22042017,19:00,20:00,0
22042017,20:00,21:00,0
22042017,21:00,22:00,0
22042017,22:00,23:00,0
22042017,23:00,00:00,0
23042017,00:00,01:00,0
23042017,01:00,02:00,0
23042017,02:00,03:00,0
23042017,03:00,04:00,0
23042017,04:00,05:00,0
23042017,05:00,06:00,0
23042017,06:00,07:00,0
23042017,07:00,08:00,0
23042017,08:00,09:00,0
23042017,09:00,10:00,0
23042017,10:00,11:00,0
23042017,11:00,12:00,0
23042017,12:00,13:00,0
23042017,13:00,14:00,0
23042017,14:00,15:00,0
23042017,15:00,16:00,0
23042017,16:00,17:00,0
23042017,17:00,18:00,0
23042017,18:00,19:00,0
23042017,19:00,20:00,0
23042017,20:00,21:00,0
23042017,21:00,22:00,0
23042017,22:00,23:00,0
23042017,23:00,00:00,0
24042017,00:00,01:00,0
24042017,01:00,02:00,0
24042017,02:00,03:00,0
24042017,03:00,04:00,101
24042017,04:00,05:00,252
24042017,05:00,06:00,309
24042017,06:00,07:00,0
24042017,07:00,08:00,0
24042017,08:00,09:00,0
24042017,09:00,10:00,0
24042017,10:00,11:00,0
24042017,11:00,12:00,0
24042017,12:00,13:00,0
24042017,13:00,14:00,0
24042017,14:00,15:00,0
24042017,15:00,16:00,252
24042017,16:00,17:00,361
24042017,17:00,18:00,619
24042017,18:00,19:00,715
24042017,19:00,20:00,716
24042017,20:00,21:00,713
24042017,21:00,22:00,716
24042017,22:00,23:00,716
24042017,23:00,00:00,716
25042017,00:00,01:00,714
25042017,01:00,02:00,715
25042017,02:00,03:00,715
25042017,03:00,04:00,714
25042017,04:00,05:00,714
25042017,05:00,06:00,714
25042017,06:00,07:00,715
25042017,07:00,08:00,715
25042017,08:00,09:00,715
25042017,09:00,10:00,715
25042017,10:00,11:00,716
25042017,11:00,12:00,712
25042017,12:00,13:00,715
25042017,13:00,14:00,714
25042017,14:00,15:00,714
25042017,15:00,16:00,712
25042017,16:00,17:00,711
25042017,17:00,18:00,710
25042017,18:00,19:00,711
25042017,19:00,20:00,713
25042017,20:00,21:00,714
25042017,21:00,22:00,715
25042017,22:00,23:00,714
25042017,23:00,00:00,714
26042017,00:00,01:00,713
26042017,01:00,02:00,710
26042017,02:00,03:00,713
26042017,03:00,04:00,711
26042017,04:00,05:00,711
26042017,05:00,06:00,712
26042017,06:00,07:00,714
26042017,07:00,08:00,714
26042017,08:00,09:00,713
26042017,09:00,10:00,713
26042017,10:00,11:00,713
26042017,11:00,12:00,710
26042017,12:00,13:00,709
26042017,13:00,14:00,710
26042017,14:00,15:00,710
26042017,15:00,16:00,709
26042017,16:00,17:00,708
26042017,17:00,18:00,708
26042017,18:00,19:00,709
26042017,19:00,20:00,709
26042017,20:00,21:00,710
26042017,21:00,22:00,711
26042017,22:00,23:00,709
26042017,23:00,00:00,709
27042017,00:00,01:00,707
27042017,01:00,02:00,708
27042017,02:00,03:00,709
27042017,03:00,04:00,708
27042017,04:00,05:00,708
27042017,05:00,06:00,709
27042017,06:00,07:00,707
27042017,07:00,08:00,708
27042017,08:00,09:00,707
27042017,09:00,10:00,708
27042017,10:00,11:00,662
27042017,11:00,12:00,354
27042017,12:00,13:00,197
27042017,13:00,14:00,313
27042017,14:00,15:00,575
27042017,15:00,16:00,709
27042017,16:00,17:00,710
27042017,17:00,18:00,709
27042017,18:00,19:00,710
27042017,19:00,20:00,710
27042017,20:00,21:00,711
27042017,21:00,22:00,711
27042017,22:00,23:00,710
27042017,23:00,00:00,709
28042017,00:00,01:00,707
28042017,01:00,02:00,710
28042017,02:00,03:00,710
28042017,03:00,04:00,708
28042017,04:00,05:00,709
28042017,05:00,06:00,709
28042017,06:00,07:00,710
28042017,07:00,08:00,709
28042017,08:00,09:00,711
28042017,09:00,10:00,715
28042017,10:00,11:00,715
28042017,11:00,12:00,713
28042017,12:00,13:00,713
28042017,13:00,14:00,712
28042017,14:00,15:00,712
28042017,15:00,16:00,712
28042017,16:00,17:00,712
28042017,17:00,18:00,712
28042017,18:00,19:00,712
28042017,19:00,20:00,712
28042017,20:00,21:00,711
28042017,21:00,22:00,712
28042017,22:00,23:00,712
28042017,23:00,00:00,710
29042017,00:00,01:00,708
29042017,01:00,02:00,708
29042017,02:00,03:00,709
29042017,03:00,04:00,707
29042017,04:00,05:00,706
29042017,05:00,06:00,707
29042017,06:00,07:00,682
29042017,07:00,08:00,503
29042017,08:00,09:00,497
29042017,09:00,10:00,532
29042017,10:00,11:00,535
29042017,11:00,12:00,535
29042017,12:00,13:00,455
29042017,13:00,14:00,272
29042017,14:00,15:00,255
29042017,15:00,16:00,371
29042017,16:00,17:00,531
29042017,17:00,18:00,537
29042017,18:00,19:00,684
29042017,19:00,20:00,713
29042017,20:00,21:00,714
29042017,21:00,22:00,714
29042017,22:00,23:00,693
29042017,23:00,00:00,561
30042017,00:00,01:00,304
30042017,01:00,02:00,43
30042017,02:00,03:00,0
30042017,03:00,04:00,0
30042017,04:00,05:00,0
30042017,05:00,06:00,0
30042017,06:00,07:00,0
30042017,07:00,08:00,0
30042017,08:00,09:00,0
30042017,09:00,10:00,0
30042017,10:00,11:00,0
30042017,11:00,12:00,0
30042017,12:00,13:00,0
30042017,13:00,14:00,0
30042017,14:00,15:00,0
30042017,15:00,16:00,0
30042017,16:00,17:00,0
30042017,17:00,18:00,0
30042017,18:00,19:00,0
30042017,19:00,20:00,0
30042017,20:00,21:00,0
30042017,21:00,22:00,0
30042017,22:00,23:00,0
30042017,23:00,00:00,0
1052017,00:00,01:00,0
1052017,01:00,02:00,0
1052017,02:00,03:00,0
1052017,03:00,04:00,0
1052017,04:00,05:00,0
1052017,05:00,06:00,0
1052017,06:00,07:00,0
1052017,07:00,08:00,0
1052017,08:00,09:00,0
1052017,09:00,10:00,0
1052017,10:00,11:00,0
1052017,11:00,12:00,0
1052017,12:00,13:00,0
1052017,13:00,14:00,0
1052017,14:00,15:00,0
1052017,15:00,16:00,0
1052017,16:00,17:00,0
1052017,17:00,18:00,0
1052017,18:00,19:00,0
1052017,19:00,20:00,0
1052017,20:00,21:00,0
1052017,21:00,22:00,0
1052017,22:00,23:00,0
1052017,23:00,00:00,0
2052017,00:00,01:00,0
2052017,01:00,02:00,0
2052017,02:00,03:00,0
2052017,03:00,04:00,0
2052017,04:00,05:00,0
2052017,05:00,06:00,0
2052017,06:00,07:00,0
2052017,07:00,08:00,0
2052017,08:00,09:00,0
2052017,09:00,10:00,0
2052017,10:00,11:00,0
2052017,11:00,12:00,0
2052017,12:00,13:00,0
2052017,13:00,14:00,0
2052017,14:00,15:00,0
2052017,15:00,16:00,0
2052017,16:00,17:00,0
2052017,17:00,18:00,0
2052017,18:00,19:00,0
2052017,19:00,20:00,0
2052017,20:00,21:00,0
2052017,21:00,22:00,0
2052017,22:00,23:00,0
2052017,23:00,00:00,0
3052017,00:00,01:00,0
3052017,01:00,02:00,0
3052017,02:00,03:00,0
3052017,03:00,04:00,0
3052017,04:00,05:00,0
3052017,05:00,06:00,0
3052017,06:00,07:00,0
3052017,07:00,08:00,0
3052017,08:00,09:00,19
3052017,09:00,10:00,182
3052017,10:00,11:00,264
3052017,11:00,12:00,266
3052017,12:00,13:00,344
3052017,13:00,14:00,537
