date,start,end,11WD2IRG4000061X
28012016,17:00,18:00,0
28012016,18:00,19:00,0
28012016,19:00,20:00,0
28012016,20:00,21:00,0
28012016,21:00,22:00,0
28012016,22:00,23:00,0
28012016,23:00,00:00,0
29012016,00:00,01:00,0
29012016,01:00,02:00,0
29012016,02:00,03:00,0
29012016,03:00,04:00,0
29012016,04:00,05:00,0
29012016,05:00,06:00,0
29012016,06:00,07:00,0
29012016,07:00,08:00,0
29012016,08:00,09:00,0
29012016,09:00,10:00,0
29012016,10:00,11:00,0
29012016,11:00,12:00,0
29012016,12:00,13:00,0
29012016,13:00,14:00,0
29012016,14:00,15:00,0
29012016,15:00,16:00,0
29012016,16:00,17:00,0
29012016,17:00,18:00,0
29012016,18:00,19:00,0
29012016,19:00,20:00,0
29012016,20:00,21:00,0
29012016,21:00,22:00,0
29012016,22:00,23:00,0
29012016,23:00,00:00,0
30012016,00:00,01:00,0
30012016,01:00,02:00,0
30012016,02:00,03:00,0
30012016,03:00,04:00,0
30012016,04:00,05:00,0
30012016,05:00,06:00,0
30012016,06:00,07:00,0
30012016,07:00,08:00,0
30012016,08:00,09:00,0
30012016,09:00,10:00,0
30012016,10:00,11:00,0
30012016,11:00,12:00,0
30012016,12:00,13:00,0
30012016,13:00,14:00,0
30012016,14:00,15:00,0
30012016,15:00,16:00,0
30012016,16:00,17:00,0
30012016,17:00,18:00,0
30012016,18:00,19:00,0
30012016,19:00,20:00,0
30012016,20:00,21:00,0
30012016,21:00,22:00,0
30012016,22:00,23:00,0
30012016,23:00,00:00,0
31012016,00:00,01:00,0
31012016,01:00,02:00,0
31012016,02:00,03:00,0
31012016,03:00,04:00,0
31012016,04:00,05:00,0
31012016,05:00,06:00,0
31012016,06:00,07:00,0
31012016,07:00,08:00,0
31012016,08:00,09:00,0
31012016,09:00,10:00,0
31012016,10:00,11:00,0
31012016,11:00,12:00,0
31012016,12:00,13:00,0
31012016,13:00,14:00,0
31012016,14:00,15:00,0
31012016,15:00,16:00,0
31012016,16:00,17:00,0
31012016,17:00,18:00,0
31012016,18:00,19:00,0
31012016,19:00,20:00,0
31012016,20:00,21:00,0
31012016,21:00,22:00,0
31012016,22:00,23:00,0
31012016,23:00,00:00,0
1022016,00:00,01:00,0
1022016,01:00,02:00,0
1022016,02:00,03:00,0
1022016,03:00,04:00,0
1022016,04:00,05:00,0
1022016,05:00,06:00,0
1022016,06:00,07:00,0
1022016,07:00,08:00,0
1022016,08:00,09:00,0
1022016,09:00,10:00,0
1022016,10:00,11:00,0
1022016,11:00,12:00,0
1022016,12:00,13:00,0
1022016,13:00,14:00,0
1022016,14:00,15:00,0
1022016,15:00,16:00,0
1022016,16:00,17:00,0
1022016,17:00,18:00,0
1022016,18:00,19:00,0
1022016,19:00,20:00,0
1022016,20:00,21:00,0
1022016,21:00,22:00,0
1022016,22:00,23:00,0
1022016,23:00,00:00,0
2022016,00:00,01:00,0
2022016,01:00,02:00,0
2022016,02:00,03:00,0
2022016,03:00,04:00,0
2022016,04:00,05:00,0
2022016,05:00,06:00,0
2022016,06:00,07:00,0
2022016,07:00,08:00,0
2022016,08:00,09:00,0
2022016,09:00,10:00,0
2022016,10:00,11:00,0
2022016,11:00,12:00,0
2022016,12:00,13:00,0
2022016,13:00,14:00,0
2022016,14:00,15:00,0
2022016,15:00,16:00,0
2022016,16:00,17:00,0
2022016,17:00,18:00,0
2022016,18:00,19:00,0
2022016,19:00,20:00,0
2022016,20:00,21:00,0
2022016,21:00,22:00,0
2022016,22:00,23:00,0
2022016,23:00,00:00,0
3022016,00:00,01:00,0
3022016,01:00,02:00,0
3022016,02:00,03:00,0
3022016,03:00,04:00,0
3022016,04:00,05:00,0
3022016,05:00,06:00,0
3022016,06:00,07:00,0
3022016,07:00,08:00,0
3022016,08:00,09:00,0
3022016,09:00,10:00,0
3022016,10:00,11:00,0
3022016,11:00,12:00,0
3022016,12:00,13:00,0
3022016,13:00,14:00,0
3022016,14:00,15:00,0
3022016,15:00,16:00,0
3022016,16:00,17:00,0
3022016,17:00,18:00,0
3022016,18:00,19:00,0
3022016,19:00,20:00,0
3022016,20:00,21:00,0
3022016,21:00,22:00,0
3022016,22:00,23:00,0
3022016,23:00,00:00,0
4022016,00:00,01:00,0
4022016,01:00,02:00,0
4022016,02:00,03:00,0
4022016,03:00,04:00,0
4022016,04:00,05:00,0
4022016,05:00,06:00,0
4022016,06:00,07:00,0
4022016,07:00,08:00,0
4022016,08:00,09:00,0
4022016,09:00,10:00,0
4022016,10:00,11:00,0
4022016,11:00,12:00,0
4022016,12:00,13:00,0
4022016,13:00,14:00,0
4022016,14:00,15:00,0
4022016,15:00,16:00,0
4022016,16:00,17:00,0
4022016,17:00,18:00,0
4022016,18:00,19:00,0
4022016,19:00,20:00,0
4022016,20:00,21:00,0
4022016,21:00,22:00,0
4022016,22:00,23:00,0
4022016,23:00,00:00,0
5022016,00:00,01:00,0
5022016,01:00,02:00,0
5022016,02:00,03:00,0
5022016,03:00,04:00,0
5022016,04:00,05:00,0
5022016,05:00,06:00,0
5022016,06:00,07:00,0
5022016,07:00,08:00,0
5022016,08:00,09:00,0
5022016,09:00,10:00,0
5022016,10:00,11:00,0
5022016,11:00,12:00,0
5022016,12:00,13:00,0
5022016,13:00,14:00,0
5022016,14:00,15:00,0
5022016,15:00,16:00,0
5022016,16:00,17:00,0
5022016,17:00,18:00,0
5022016,18:00,19:00,0
5022016,19:00,20:00,0
5022016,20:00,21:00,0
5022016,21:00,22:00,0
5022016,22:00,23:00,0
5022016,23:00,00:00,0
6022016,00:00,01:00,0
6022016,01:00,02:00,0
6022016,02:00,03:00,0
6022016,03:00,04:00,0
6022016,04:00,05:00,0
6022016,05:00,06:00,0
6022016,06:00,07:00,0
6022016,07:00,08:00,0
6022016,08:00,09:00,0
6022016,09:00,10:00,0
6022016,10:00,11:00,0
6022016,11:00,12:00,0
6022016,12:00,13:00,0
6022016,13:00,14:00,0
6022016,14:00,15:00,0
6022016,15:00,16:00,0
6022016,16:00,17:00,0
6022016,17:00,18:00,0
6022016,18:00,19:00,0
6022016,19:00,20:00,0
6022016,20:00,21:00,0
6022016,21:00,22:00,0
6022016,22:00,23:00,0
6022016,23:00,00:00,0
7022016,00:00,01:00,0
7022016,01:00,02:00,0
7022016,02:00,03:00,0
7022016,03:00,04:00,0
7022016,04:00,05:00,0
7022016,05:00,06:00,0
7022016,06:00,07:00,0
7022016,07:00,08:00,0
7022016,08:00,09:00,0
7022016,09:00,10:00,0
7022016,10:00,11:00,0
7022016,11:00,12:00,0
7022016,12:00,13:00,0
7022016,13:00,14:00,0
7022016,14:00,15:00,0
7022016,15:00,16:00,0
7022016,16:00,17:00,0
7022016,17:00,18:00,0
7022016,18:00,19:00,0
7022016,19:00,20:00,0
7022016,20:00,21:00,0
7022016,21:00,22:00,0
7022016,22:00,23:00,0
7022016,23:00,00:00,0
8022016,00:00,01:00,0
8022016,01:00,02:00,0
8022016,02:00,03:00,0
8022016,03:00,04:00,0
8022016,04:00,05:00,0
8022016,05:00,06:00,0
8022016,06:00,07:00,0
8022016,07:00,08:00,0
8022016,08:00,09:00,0
8022016,09:00,10:00,0
8022016,10:00,11:00,0
8022016,11:00,12:00,0
8022016,12:00,13:00,0
8022016,13:00,14:00,0
8022016,14:00,15:00,0
8022016,15:00,16:00,0
8022016,16:00,17:00,0
8022016,17:00,18:00,0
8022016,18:00,19:00,0
8022016,19:00,20:00,0
8022016,20:00,21:00,0
8022016,21:00,22:00,0
8022016,22:00,23:00,0
8022016,23:00,00:00,0
9022016,00:00,01:00,0
9022016,01:00,02:00,0
9022016,02:00,03:00,0
9022016,03:00,04:00,0
9022016,04:00,05:00,0
9022016,05:00,06:00,0
9022016,06:00,07:00,0
9022016,07:00,08:00,0
9022016,08:00,09:00,0
9022016,09:00,10:00,0
9022016,10:00,11:00,0
9022016,11:00,12:00,0
9022016,12:00,13:00,0
9022016,13:00,14:00,0
9022016,14:00,15:00,0
9022016,15:00,16:00,0
9022016,16:00,17:00,0
9022016,17:00,18:00,0
9022016,18:00,19:00,0
9022016,19:00,20:00,0
9022016,20:00,21:00,0
9022016,21:00,22:00,0
9022016,22:00,23:00,0
9022016,23:00,00:00,0
10022016,00:00,01:00,0
10022016,01:00,02:00,0
10022016,02:00,03:00,0
10022016,03:00,04:00,0
10022016,04:00,05:00,0
10022016,05:00,06:00,0
10022016,06:00,07:00,0
10022016,07:00,08:00,0
10022016,08:00,09:00,0
10022016,09:00,10:00,0
10022016,10:00,11:00,0
10022016,11:00,12:00,0
10022016,12:00,13:00,0
10022016,13:00,14:00,0
10022016,14:00,15:00,0
10022016,15:00,16:00,0
10022016,16:00,17:00,0
10022016,17:00,18:00,0
10022016,18:00,19:00,0
10022016,19:00,20:00,0
10022016,20:00,21:00,0
10022016,21:00,22:00,0
10022016,22:00,23:00,0
10022016,23:00,00:00,0
11022016,00:00,01:00,0
11022016,01:00,02:00,0
11022016,02:00,03:00,0
11022016,03:00,04:00,0
11022016,04:00,05:00,0
11022016,05:00,06:00,0
11022016,06:00,07:00,0
11022016,07:00,08:00,0
11022016,08:00,09:00,0
