Timestamp,11WD7NIED2B--D-E,11WD7NIED2B--C-H,11WD7NIED2B--E-B,11WD7NIED2B--F-8,11WD7NIED1B--G-C,11WD7NIED1B--H-9,11WD7NIED1B--K-0
2020-01-02 16:00:00,0,242,,,0,0,928
2020-01-02 17:00:00,0,244,,,0,0,924
2020-01-02 18:00:00,0,243,,,0,0,928
2020-01-02 19:00:00,0,243,,,0,0,927
2020-01-02 20:00:00,0,240,,,0,0,928
2020-01-02 21:00:00,0,178,,,0,0,892
2020-01-02 22:00:00,0,172,,,0,0,825
2020-01-02 23:00:00,0,148,,,0,0,493
2020-01-03 00:00:00,0,148,,,0,0,568
2020-01-03 01:00:00,0,150,,,0,0,566
2020-01-03 02:00:00,0,150,,,0,0,487
2020-01-03 03:00:00,0,150,,,0,0,521
2020-01-03 04:00:00,0,150,,,0,0,514
2020-01-03 05:00:00,0,150,,,0,0,449
2020-01-03 06:00:00,0,149,,,0,0,365
2020-01-03 07:00:00,0,150,,,0,0,652
2020-01-03 08:00:00,0,150,,,0,0,794
2020-01-03 09:00:00,0,151,,,0,0,782
2020-01-03 10:00:00,0,151,,,0,0,911
2020-01-03 11:00:00,0,150,,,0,0,928
2020-01-03 12:00:00,0,151,,,0,0,924
2020-01-03 13:00:00,0,182,,,0,0,931
2020-01-03 14:00:00,0,177,,,0,0,922
2020-01-03 15:00:00,0,169,,,0,0,925
2020-01-03 16:00:00,0,170,,,0,0,925
2020-01-03 17:00:00,0,163,,,0,0,921
2020-01-03 18:00:00,0,148,,,0,0,684
2020-01-03 19:00:00,0,150,,,0,0,382
2020-01-03 20:00:00,0,150,,,0,0,368
2020-01-03 21:00:00,0,150,,,0,0,385
2020-01-03 22:00:00,0,150,,,0,0,402
2020-01-03 23:00:00,0,150,,,0,0,369
2020-01-04 00:00:00,0,153,,,0,0,370
2020-01-04 01:00:00,0,151,,,0,0,368
2020-01-04 02:00:00,0,150,,,0,0,407
2020-01-04 03:00:00,0,151,,,0,0,360
2020-01-04 04:00:00,0,152,,,0,0,374
2020-01-04 05:00:00,0,150,,,0,0,370
2020-01-04 06:00:00,0,150,,,0,0,374
2020-01-04 07:00:00,0,149,,,0,0,369
2020-01-04 08:00:00,0,149,,,0,0,377
2020-01-04 09:00:00,0,151,,,0,0,369
2020-01-04 10:00:00,0,149,,,0,0,376
2020-01-04 11:00:00,0,150,,,0,0,408
2020-01-04 12:00:00,0,150,,,0,0,385
2020-01-04 13:00:00,0,151,,,0,0,422
2020-01-04 14:00:00,0,150,,,0,0,384
2020-01-04 15:00:00,0,150,,,0,0,417
2020-01-04 16:00:00,0,160,,,0,0,437
2020-01-04 17:00:00,0,159,,,0,0,431
2020-01-04 18:00:00,0,148,,,0,0,432
2020-01-04 19:00:00,0,150,,,0,0,429
2020-01-04 20:00:00,0,150,,,0,0,439
2020-01-04 21:00:00,0,150,,,0,0,504
2020-01-04 22:00:00,0,180,,,0,0,530
2020-01-04 23:00:00,0,262,,,0,0,718
2020-01-05 00:00:00,0,196,,,0,0,914
2020-01-05 01:00:00,0,149,,,0,0,924
2020-01-05 02:00:00,0,150,,,0,0,927
2020-01-05 03:00:00,0,150,,,0,0,917
2020-01-05 04:00:00,0,150,,,0,0,925
2020-01-05 05:00:00,0,150,,,0,0,930
2020-01-05 06:00:00,0,149,,,0,0,929
2020-01-05 07:00:00,0,152,,,0,0,927
2020-01-05 08:00:00,0,221,,,0,0,926
2020-01-05 09:00:00,0,286,,,0,0,923
2020-01-05 10:00:00,0,283,,,0,0,923
2020-01-05 11:00:00,0,280,,,0,0,929
2020-01-05 12:00:00,0,248,,,0,0,922
2020-01-05 13:00:00,0,200,,,0,0,925
2020-01-05 14:00:00,0,266,,,0,0,928
2020-01-05 15:00:00,0,279,,,0,0,925
2020-01-05 16:00:00,0,283,,,0,0,926
2020-01-05 17:00:00,0,285,,,0,0,924
2020-01-05 18:00:00,0,283,,,0,0,931
2020-01-05 19:00:00,0,284,,,0,0,927
2020-01-05 20:00:00,0,284,,,0,0,929
2020-01-05 21:00:00,0,285,,,0,0,925
2020-01-05 22:00:00,0,285,,,0,0,920
2020-01-05 23:00:00,0,284,,,0,0,909
2020-01-06 00:00:00,0,252,,,0,0,907
2020-01-06 01:00:00,0,160,,,0,0,926
2020-01-06 02:00:00,0,149,,,0,0,933
2020-01-06 03:00:00,0,150,,,0,0,919
2020-01-06 04:00:00,0,150,,,0,0,925
2020-01-06 05:00:00,0,201,,,0,0,925
2020-01-06 06:00:00,0,272,,,0,0,923
2020-01-06 07:00:00,0,270,,,0,0,924
2020-01-06 08:00:00,0,285,,,0,0,923
2020-01-06 09:00:00,0,284,,,0,0,927
2020-01-06 10:00:00,0,284,,,0,0,926
2020-01-06 11:00:00,0,285,,,0,0,925
2020-01-06 12:00:00,0,284,,,0,0,927
2020-01-06 13:00:00,0,284,,,0,0,926
2020-01-06 14:00:00,0,284,,,0,0,930
2020-01-06 15:00:00,0,276,,,0,0,920
2020-01-06 16:00:00,0,269,,,0,0,914
2020-01-06 17:00:00,0,274,,,0,0,912
2020-01-06 18:00:00,0,274,,,0,0,909
2020-01-06 19:00:00,0,274,,,0,0,914
2020-01-06 20:00:00,0,273,,,0,0,909
2020-01-06 21:00:00,0,229,,,0,0,914
2020-01-06 22:00:00,0,222,,,0,0,911
2020-01-06 23:00:00,0,189,,,0,0,912
2020-01-07 00:00:00,0,189,,,0,0,914
2020-01-07 01:00:00,0,190,,,0,0,913
2020-01-07 02:00:00,0,190,,,0,0,913
2020-01-07 03:00:00,0,190,,,0,0,916
2020-01-07 04:00:00,0,191,,,15,0,910
2020-01-07 05:00:00,0,214,,,221,0,910
2020-01-07 06:00:00,0,273,,,407,0,914
2020-01-07 07:00:00,0,272,,,575,0,913
2020-01-07 08:00:00,0,274,,,587,0,915
2020-01-07 09:00:00,0,274,,,611,0,914
2020-01-07 10:00:00,0,274,,,614,0,914
2020-01-07 11:00:00,0,273,,,634,0,918
2020-01-07 12:00:00,0,271,,,614,0,918
2020-01-07 13:00:00,0,273,,,611,0,924
2020-01-07 14:00:00,0,274,,,618,0,934
2020-01-07 15:00:00,0,274,,,612,0,931
2020-01-07 16:00:00,0,274,,,610,0,936
2020-01-07 17:00:00,0,273,,,615,0,938
2020-01-07 18:00:00,0,275,,,615,0,926
2020-01-07 19:00:00,0,274,,,615,0,934
2020-01-07 20:00:00,0,261,,,617,0,933
2020-01-07 21:00:00,0,226,,,520,0,932
2020-01-07 22:00:00,0,187,,,353,0,936
2020-01-07 23:00:00,0,159,,,317,0,881
2020-01-08 00:00:00,0,153,,,302,0,497
2020-01-08 01:00:00,0,153,,,302,0,362
2020-01-08 02:00:00,0,153,,,304,0,368
2020-01-08 03:00:00,0,153,,,299,0,371
2020-01-08 04:00:00,0,154,,,304,0,521
2020-01-08 05:00:00,0,159,,,326,0,839
2020-01-08 06:00:00,0,169,,,421,0,917
2020-01-08 07:00:00,0,255,,,602,0,938
2020-01-08 08:00:00,0,277,,,546,0,926
2020-01-08 09:00:00,0,275,,,566,0,931
2020-01-08 10:00:00,0,274,,,614,0,935
2020-01-08 11:00:00,0,274,,,616,0,931
2020-01-08 12:00:00,0,274,,,614,0,920
2020-01-08 13:00:00,0,273,,,610,0,920
2020-01-08 14:00:00,0,273,,,614,0,937
2020-01-08 15:00:00,0,274,,,612,0,941
2020-01-08 16:00:00,0,274,,,612,0,936
2020-01-08 17:00:00,0,274,,,614,0,940
2020-01-08 18:00:00,0,275,,,623,0,940
2020-01-08 19:00:00,0,274,,,623,0,945
2020-01-08 20:00:00,0,273,,,558,0,936
2020-01-08 21:00:00,0,274,,,602,0,919
2020-01-08 22:00:00,0,275,,,613,0,921
2020-01-08 23:00:00,0,275,,,616,0,918
2020-01-09 00:00:00,0,274,,,613,0,918
2020-01-09 01:00:00,0,274,,,608,0,920
2020-01-09 02:00:00,0,274,,,612,0,916
2020-01-09 03:00:00,0,223,,,523,0,914
2020-01-09 04:00:00,0,152,,,491,0,915
2020-01-09 05:00:00,0,200,,,606,0,920
2020-01-09 06:00:00,0,269,,,617,0,922
2020-01-09 07:00:00,0,267,,,576,0,936
2020-01-09 08:00:00,0,266,,,619,0,936
2020-01-09 09:00:00,0,267,,,619,0,939
2020-01-09 10:00:00,0,267,,,618,0,917
2020-01-09 11:00:00,0,266,,,615,0,921
2020-01-09 12:00:00,0,202,,,403,0,921
2020-01-09 13:00:00,0,153,,,304,0,918
2020-01-09 14:00:00,0,231,,,303,0,919
2020-01-09 15:00:00,0,268,,,325,0,918
2020-01-09 16:00:00,0,267,,,580,0,916
2020-01-09 17:00:00,0,267,,,616,0,920
2020-01-09 18:00:00,0,267,,,620,0,924
2020-01-09 19:00:00,0,266,,,613,0,923
2020-01-09 20:00:00,0,210,,,459,0,918
2020-01-09 21:00:00,0,151,,,292,0,901
2020-01-09 22:00:00,0,152,,,298,0,917
2020-01-09 23:00:00,0,151,,,304,0,914
2020-01-10 00:00:00,0,152,,,286,0,916
2020-01-10 01:00:00,0,152,,,282,0,916
2020-01-10 02:00:00,0,151,,,283,0,914
2020-01-10 03:00:00,0,152,,,283,0,924
2020-01-10 04:00:00,0,153,,,290,0,924
2020-01-10 05:00:00,0,205,,,356,0,922
2020-01-10 06:00:00,0,237,,,460,0,925
2020-01-10 07:00:00,0,279,,,619,0,942
2020-01-10 08:00:00,0,278,,,613,0,942
2020-01-10 09:00:00,0,277,,,617,0,919
2020-01-10 10:00:00,0,277,,,619,0,924
2020-01-10 11:00:00,0,278,,,617,0,924
2020-01-10 12:00:00,0,278,,,621,0,923
2020-01-10 13:00:00,0,277,,,618,0,928
2020-01-10 14:00:00,0,276,,,622,0,928
2020-01-10 15:00:00,0,277,,,622,0,921
2020-01-10 16:00:00,0,277,,,622,0,929
2020-01-10 17:00:00,0,277,,,624,0,938
2020-01-10 18:00:00,0,278,,,627,0,948
2020-01-10 19:00:00,0,277,,,625,0,949
2020-01-10 20:00:00,0,277,,,622,0,951
2020-01-10 21:00:00,0,277,,,622,0,947
2020-01-10 22:00:00,0,267,,,627,0,926
2020-01-10 23:00:00,0,184,,,596,0,927
2020-01-11 00:00:00,0,209,,,592,0,928
2020-01-11 01:00:00,0,188,,,385,0,927
2020-01-11 02:00:00,0,154,,,275,0,929
2020-01-11 03:00:00,0,153,,,283,0,928
2020-01-11 04:00:00,0,153,,,281,0,910
2020-01-11 05:00:00,0,153,,,279,0,909
2020-01-11 06:00:00,0,153,,,280,0,867
2020-01-11 07:00:00,0,157,,,327,0,931
2020-01-11 08:00:00,0,234,,,542,0,925
2020-01-11 09:00:00,0,276,,,549,0,935
2020-01-11 10:00:00,0,278,,,552,0,928
2020-01-11 11:00:00,0,272,,,621,0,924
2020-01-11 12:00:00,0,213,,,508,0,924
2020-01-11 13:00:00,0,153,,,286,0,918
2020-01-11 14:00:00,0,153,,,282,0,892
2020-01-11 15:00:00,0,153,,,309,0,927
2020-01-11 16:00:00,0,153,,,366,0,929
2020-01-11 17:00:00,0,156,,,526,0,927
2020-01-11 18:00:00,0,153,,,488,0,926
2020-01-11 19:00:00,0,153,,,305,0,928
2020-01-11 20:00:00,0,153,,,283,0,875
2020-01-11 21:00:00,0,153,,,280,0,683
2020-01-11 22:00:00,0,153,,,280,0,376
2020-01-11 23:00:00,0,153,,,281,0,363
2020-01-12 00:00:00,0,154,,,280,0,377
2020-01-12 01:00:00,0,153,,,281,0,373
2020-01-12 02:00:00,0,154,,,280,0,374
2020-01-12 03:00:00,0,153,,,282,0,376
2020-01-12 04:00:00,0,154,,,280,0,373
2020-01-12 05:00:00,0,152,,,280,0,373
2020-01-12 06:00:00,0,153,,,280,0,371
2020-01-12 07:00:00,0,153,,,280,0,370
2020-01-12 08:00:00,0,154,,,279,0,370
2020-01-12 09:00:00,0,152,,,281,0,372
2020-01-12 10:00:00,0,152,,,279,0,371
2020-01-12 11:00:00,0,155,,,280,0,373
2020-01-12 12:00:00,0,153,,,277,0,373
2020-01-12 13:00:00,0,154,,,281,0,369
2020-01-12 14:00:00,0,155,,,283,0,383
2020-01-12 15:00:00,0,150,,,281,0,372
2020-01-12 16:00:00,0,149,,,280,0,374
2020-01-12 17:00:00,0,150,,,279,0,377
2020-01-12 18:00:00,0,150,,,280,0,386
2020-01-12 19:00:00,0,150,,,280,0,398
2020-01-12 20:00:00,0,151,,,278,0,381
2020-01-12 21:00:00,0,149,,,279,0,434
2020-01-12 22:00:00,0,162,,,317,0,662
2020-01-12 23:00:00,0,151,,,278,0,756
2020-01-13 00:00:00,0,150,,,280,0,489
2020-01-13 01:00:00,0,150,,,281,0,423
2020-01-13 02:00:00,0,150,,,280,0,369
2020-01-13 03:00:00,0,150,,,279,0,471
2020-01-13 04:00:00,0,150,,,284,0,603
2020-01-13 05:00:00,0,167,,,363,0,923
2020-01-13 06:00:00,0,228,,,590,0,931
2020-01-13 07:00:00,0,281,,,631,0,932
2020-01-13 08:00:00,0,279,,,630,0,929
2020-01-13 09:00:00,0,279,,,632,0,936
2020-01-13 10:00:00,0,278,,,637,0,948
2020-01-13 11:00:00,0,280,,,635,0,947
2020-01-13 12:00:00,0,279,,,641,0,947
2020-01-13 13:00:00,0,279,,,637,0,947
2020-01-13 14:00:00,0,280,,,638,0,945
2020-01-13 15:00:00,0,279,,,638,0,944
2020-01-13 16:00:00,0,276,,,637,0,945
2020-01-13 17:00:00,0,273,,,637,0,947
2020-01-13 18:00:00,0,279,,,638,0,946
2020-01-13 19:00:00,0,275,,,611,0,947
2020-01-13 20:00:00,0,242,,,427,0,924
2020-01-13 21:00:00,0,156,,,315,0,925
2020-01-13 22:00:00,0,149,,,321,0,608
2020-01-13 23:00:00,0,150,,,324,0,364
2020-01-14 00:00:00,0,150,,,318,0,391
2020-01-14 01:00:00,0,149,,,303,0,369
2020-01-14 02:00:00,0,150,,,304,0,368
2020-01-14 03:00:00,0,150,,,307,0,369
2020-01-14 04:00:00,0,150,,,307,0,387
2020-01-14 05:00:00,0,150,,,306,0,518
2020-01-14 06:00:00,0,150,,,306,0,771
2020-01-14 07:00:00,0,150,,,316,0,926
2020-01-14 08:00:00,0,210,,,513,0,778
2020-01-14 09:00:00,0,220,,,442,0,752
2020-01-14 10:00:00,0,155,,,334,0,759
2020-01-14 11:00:00,0,150,,,388,0,759
2020-01-14 12:00:00,0,150,,,307,0,778
2020-01-14 13:00:00,0,150,,,313,0,919
2020-01-14 14:00:00,0,150,,,348,0,927
2020-01-14 15:00:00,0,150,,,348,0,927
2020-01-14 16:00:00,0,150,,,504,0,929
2020-01-14 17:00:00,0,150,,,621,0,928
2020-01-14 18:00:00,0,150,,,433,0,927
2020-01-14 19:00:00,0,150,,,449,0,927
2020-01-14 20:00:00,0,150,,,488,0,921
2020-01-14 21:00:00,0,150,,,303,0,563
2020-01-14 22:00:00,0,150,,,305,0,366
2020-01-14 23:00:00,0,150,,,306,0,366
2020-01-15 00:00:00,0,150,,,308,0,367
2020-01-15 01:00:00,0,150,,,307,0,369
2020-01-15 02:00:00,0,150,,,302,0,368
2020-01-15 03:00:00,0,150,,,306,0,367
2020-01-15 04:00:00,0,150,,,308,0,367
2020-01-15 05:00:00,0,150,,,306,0,392
2020-01-15 06:00:00,0,162,,,347,0,774
2020-01-15 07:00:00,0,251,,,594,0,927
2020-01-15 08:00:00,0,272,,,612,0,923
2020-01-15 09:00:00,0,272,,,619,0,922
2020-01-15 10:00:00,0,259,,,589,0,921
2020-01-15 11:00:00,0,172,,,335,0,916
2020-01-15 12:00:00,0,153,,,314,0,925
2020-01-15 13:00:00,0,167,,,377,0,921
2020-01-15 14:00:00,0,251,,,549,0,920
2020-01-15 15:00:00,0,276,,,616,0,919
2020-01-15 16:00:00,0,273,,,616,0,920
2020-01-15 17:00:00,0,274,,,620,0,919
2020-01-15 18:00:00,0,274,,,617,0,922
2020-01-15 19:00:00,0,274,,,617,0,922
2020-01-15 20:00:00,0,274,,,617,0,920
2020-01-15 21:00:00,0,260,,,616,0,921
2020-01-15 22:00:00,0,177,,,473,0,920
2020-01-15 23:00:00,0,151,,,456,0,919
2020-01-16 00:00:00,0,196,,,562,0,922
2020-01-16 01:00:00,0,272,,,619,0,920
2020-01-16 02:00:00,0,272,,,617,0,920
2020-01-16 03:00:00,0,272,,,619,0,925
2020-01-16 04:00:00,0,272,,,620,171,925
2020-01-16 05:00:00,0,272,,,618,390,923
2020-01-16 06:00:00,0,273,,,619,534,925
2020-01-16 07:00:00,0,272,,,633,648,935
2020-01-16 08:00:00,0,272,,,633,644,942
2020-01-16 09:00:00,0,272,,,633,648,943
2020-01-16 10:00:00,0,272,,,624,640,952
2020-01-16 11:00:00,0,272,,,625,643,949
2020-01-16 12:00:00,0,271,,,609,642,944
2020-01-16 13:00:00,0,270,,,511,637,853
2020-01-16 14:00:00,0,271,,,521,639,851
2020-01-16 15:00:00,0,272,,,616,632,939
2020-01-16 16:00:00,0,272,,,620,635,950
2020-01-16 17:00:00,0,272,,,621,633,951
2020-01-16 18:00:00,0,272,,,618,625,949
2020-01-16 19:00:00,0,273,,,613,639,930
2020-01-16 20:00:00,0,262,,,580,630,930
2020-01-16 21:00:00,0,175,,,327,384,929
2020-01-16 22:00:00,0,148,,,303,276,931
2020-01-16 23:00:00,0,150,,,301,279,929
2020-01-17 00:00:00,0,150,,,299,280,931
2020-01-17 01:00:00,0,149,,,301,281,782
2020-01-17 02:00:00,0,150,,,299,281,466
2020-01-17 03:00:00,0,150,,,305,280,422
2020-01-17 04:00:00,0,150,,,302,281,390
2020-01-17 05:00:00,0,150,,,331,395,795
2020-01-17 06:00:00,0,209,,,564,640,933
2020-01-17 07:00:00,0,273,,,623,642,941
2020-01-17 08:00:00,0,273,,,623,656,944
2020-01-17 09:00:00,0,272,,,625,652,947
2020-01-17 10:00:00,0,273,,,633,656,946
2020-01-17 11:00:00,0,272,,,616,648,929
2020-01-17 12:00:00,0,272,,,612,640,928
2020-01-17 13:00:00,0,272,,,611,644,929
2020-01-17 14:00:00,0,272,,,616,645,928
2020-01-17 15:00:00,0,273,,,622,656,946
2020-01-17 16:00:00,0,272,,,624,649,948
2020-01-17 17:00:00,0,272,,,624,608,948
2020-01-17 18:00:00,0,278,,,629,644,948
2020-01-17 19:00:00,0,280,,,627,644,946
2020-01-17 20:00:00,0,208,,,522,648,945
2020-01-17 21:00:00,0,152,,,292,482,944
2020-01-17 22:00:00,0,151,,,286,293,930
2020-01-17 23:00:00,0,150,,,286,277,913
2020-01-18 00:00:00,0,150,,,286,280,591
2020-01-18 01:00:00,0,150,,,285,281,371
2020-01-18 02:00:00,0,149,,,286,279,377
2020-01-18 03:00:00,0,150,,,285,280,370
2020-01-18 04:00:00,0,150,,,282,280,376
2020-01-18 05:00:00,0,150,,,279,281,371
2020-01-18 06:00:00,0,150,,,280,279,457
2020-01-18 07:00:00,0,155,,,288,296,895
2020-01-18 08:00:00,0,172,,,339,475,934
2020-01-18 09:00:00,0,261,,,601,649,934
2020-01-18 10:00:00,0,283,,,629,646,933
2020-01-18 11:00:00,0,282,,,633,654,932
2020-01-18 12:00:00,0,282,,,630,644,864
2020-01-18 13:00:00,0,282,,,629,645,860
2020-01-18 14:00:00,0,282,,,628,646,861
2020-01-18 15:00:00,0,282,,,627,643,860
2020-01-18 16:00:00,0,282,,,629,648,861
2020-01-18 17:00:00,0,282,,,628,648,878
2020-01-18 18:00:00,0,281,,,628,646,946
2020-01-18 19:00:00,0,282,,,630,644,952
2020-01-18 20:00:00,0,281,,,629,647,932
2020-01-18 21:00:00,0,282,,,629,649,894
2020-01-18 22:00:00,0,278,,,629,649,863
2020-01-18 23:00:00,0,258,,,603,646,861
2020-01-19 00:00:00,0,176,,,334,626,928
2020-01-19 01:00:00,0,149,,,293,380,932
2020-01-19 02:00:00,0,151,,,282,277,931
2020-01-19 03:00:00,0,150,,,282,289,927
2020-01-19 04:00:00,0,150,,,285,284,928
2020-01-19 05:00:00,0,150,,,333,280,930
2020-01-19 06:00:00,0,149,,,311,279,933
2020-01-19 07:00:00,0,154,,,287,323,930
2020-01-19 08:00:00,0,171,,,497,601,932
2020-01-19 09:00:00,0,263,,,561,651,928
2020-01-19 10:00:00,0,282,,,627,653,932
2020-01-19 11:00:00,0,283,,,628,656,930
2020-01-19 12:00:00,0,282,,,630,651,929
2020-01-19 13:00:00,0,280,,,623,649,930
2020-01-19 14:00:00,0,238,,,529,641,931
2020-01-19 15:00:00,0,247,,,572,658,930
2020-01-19 16:00:00,0,283,,,629,648,930
2020-01-19 17:00:00,0,282,,,641,667,947
2020-01-19 18:00:00,0,282,,,638,661,950
2020-01-19 19:00:00,0,282,,,640,664,949
2020-01-19 20:00:00,0,282,,,627,651,948
2020-01-19 21:00:00,0,275,,,597,649,928
2020-01-19 22:00:00,0,283,,,629,654,929
2020-01-19 23:00:00,0,281,,,629,654,931
2020-01-20 00:00:00,0,225,,,588,639,930
2020-01-20 01:00:00,0,165,,,625,653,931
2020-01-20 02:00:00,0,175,,,592,631,930
2020-01-20 03:00:00,37,149,,,351,382,921
2020-01-20 04:00:00,97,150,,,290,318,916
2020-01-20 05:00:00,123,182,,,354,543,930
2020-01-20 06:00:00,154,268,,,603,652,933
2020-01-20 07:00:00,227,282,,,640,667,949
2020-01-20 08:00:00,266,282,,,637,661,951
2020-01-20 09:00:00,286,282,,,633,662,950
2020-01-20 10:00:00,290,283,,,632,663,950
2020-01-20 11:00:00,290,282,,,635,658,947
2020-01-20 12:00:00,294,281,,,635,649,945
2020-01-20 13:00:00,302,272,,,637,646,947
2020-01-20 14:00:00,299,273,,,633,642,948
2020-01-20 15:00:00,301,272,,,635,640,947
2020-01-20 16:00:00,299,272,,,635,643,950
2020-01-20 17:00:00,301,271,,,636,646,948
2020-01-20 18:00:00,300,272,,,636,640,949
2020-01-20 19:00:00,300,270,,,635,643,947
2020-01-20 20:00:00,300,272,,,634,642,951
2020-01-20 21:00:00,300,272,,,623,639,949
2020-01-20 22:00:00,300,271,,,627,647,927
2020-01-20 23:00:00,299,272,,,626,642,929
2020-01-21 00:00:00,249,237,,,483,533,929
2020-01-21 01:00:00,140,157,,,290,321,919
2020-01-21 02:00:00,127,153,,,295,321,911
2020-01-21 03:00:00,169,154,,,296,317,912
2020-01-21 04:00:00,277,156,,,347,349,912
2020-01-21 05:00:00,301,232,,,593,587,912
2020-01-21 06:00:00,301,272,,,635,656,923
2020-01-21 07:00:00,300,270,,,638,652,928
2020-01-21 08:00:00,300,269,,,636,657,930
2020-01-21 09:00:00,300,273,,,633,653,929
2020-01-21 10:00:00,299,272,,,633,648,930
2020-01-21 11:00:00,301,272,,,635,640,930
2020-01-21 12:00:00,300,274,,,635,655,927
2020-01-21 13:00:00,299,277,,,635,656,929
2020-01-21 14:00:00,299,276,,,631,649,928
2020-01-21 15:00:00,301,277,,,639,653,929
2020-01-21 16:00:00,300,277,,,634,656,929
2020-01-21 17:00:00,299,273,,,638,653,930
2020-01-21 18:00:00,301,270,,,633,650,929
2020-01-21 19:00:00,300,269,,,638,655,930
2020-01-21 20:00:00,300,270,,,642,653,931
2020-01-21 21:00:00,300,269,,,632,641,930
2020-01-21 22:00:00,299,268,,,634,641,927
2020-01-21 23:00:00,299,269,,,636,645,928
2020-01-22 00:00:00,301,222,,,642,641,929
2020-01-22 01:00:00,276,152,,,501,638,931
2020-01-22 02:00:00,228,151,,,376,638,930
2020-01-22 03:00:00,264,150,,,361,637,930
2020-01-22 04:00:00,302,188,,,537,634,930
2020-01-22 05:00:00,301,267,,,638,632,928
2020-01-22 06:00:00,298,269,,,649,650,929
2020-01-22 07:00:00,299,269,,,650,648,930
2020-01-22 08:00:00,300,269,,,651,648,931
2020-01-22 09:00:00,301,270,,,650,647,930
2020-01-22 10:00:00,301,270,,,657,652,933
2020-01-22 11:00:00,300,268,,,652,653,934
2020-01-22 12:00:00,299,266,,,650,646,929
2020-01-22 13:00:00,299,270,,,652,652,930
2020-01-22 14:00:00,300,271,,,651,648,929
2020-01-22 15:00:00,301,270,,,651,652,929
2020-01-22 16:00:00,300,270,,,653,652,930
2020-01-22 17:00:00,300,269,,,652,645,933
2020-01-22 18:00:00,301,269,,,649,654,931
2020-01-22 19:00:00,299,269,,,646,651,930
2020-01-22 20:00:00,300,269,,,643,648,927
2020-01-22 21:00:00,300,269,,,645,647,933
2020-01-22 22:00:00,300,273,,,657,647,931
2020-01-22 23:00:00,299,271,,,640,635,930
2020-01-23 00:00:00,301,270,,,650,643,931
2020-01-23 01:00:00,299,264,,,644,637,931
2020-01-23 02:00:00,300,269,,,642,635,930
2020-01-23 03:00:00,300,270,,,648,638,929
2020-01-23 04:00:00,299,270,,,647,640,931
2020-01-23 05:00:00,300,269,,,639,639,930
2020-01-23 06:00:00,301,268,,,649,638,932
2020-01-23 07:00:00,300,269,,,656,650,929
2020-01-23 08:00:00,299,269,,,654,653,932
2020-01-23 09:00:00,300,269,,,657,658,930
2020-01-23 10:00:00,300,268,,,652,650,928
2020-01-23 11:00:00,300,269,,,654,651,930
2020-01-23 12:00:00,300,268,,,651,649,929
2020-01-23 13:00:00,300,266,,,654,648,930
2020-01-23 14:00:00,299,266,,,652,650,929
2020-01-23 15:00:00,301,268,,,650,654,928
2020-01-23 16:00:00,299,267,,,648,646,930
2020-01-23 17:00:00,300,263,,,650,652,931
2020-01-23 18:00:00,299,269,,,647,644,928
2020-01-23 19:00:00,301,271,,,652,652,931
2020-01-23 20:00:00,300,270,,,650,650,929
2020-01-23 21:00:00,300,270,,,652,649,931
2020-01-23 22:00:00,299,270,,,647,648,929
