date,start,end,11WD8LIPD1L---R6,11WD8LIPD1L---S4
9012018,05:00,06:00,628,538
9012018,06:00,07:00,782,771
9012018,07:00,08:00,760,758
9012018,08:00,09:00,710,708
9012018,09:00,10:00,665,664
9012018,10:00,11:00,807,806
9012018,11:00,12:00,859,819
9012018,12:00,13:00,860,856
9012018,13:00,14:00,861,852
9012018,14:00,15:00,866,849
9012018,15:00,16:00,866,849
9012018,16:00,17:00,864,849
9012018,17:00,18:00,865,848
9012018,18:00,19:00,865,848
9012018,19:00,20:00,865,849
9012018,20:00,21:00,864,850
9012018,21:00,22:00,863,849
9012018,22:00,23:00,864,850
9012018,23:00,00:00,866,851
10012018,00:00,01:00,867,854
10012018,01:00,02:00,868,854
10012018,02:00,03:00,869,853
10012018,03:00,04:00,868,854
10012018,04:00,05:00,867,854
10012018,05:00,06:00,866,853
10012018,06:00,07:00,864,854
10012018,07:00,08:00,866,855
10012018,08:00,09:00,865,855
10012018,09:00,10:00,869,855
10012018,10:00,11:00,869,855
10012018,11:00,12:00,869,856
10012018,12:00,13:00,870,860
10012018,13:00,14:00,870,859
10012018,14:00,15:00,870,856
10012018,15:00,16:00,867,861
10012018,16:00,17:00,870,856
10012018,17:00,18:00,866,856
10012018,18:00,19:00,866,855
10012018,19:00,20:00,867,855
10012018,20:00,21:00,867,858
10012018,21:00,22:00,867,860
10012018,22:00,23:00,869,859
10012018,23:00,00:00,866,855
11012018,00:00,01:00,871,859
11012018,01:00,02:00,873,857
11012018,02:00,03:00,871,857
11012018,03:00,04:00,872,860
11012018,04:00,05:00,871,857
11012018,05:00,06:00,871,857
11012018,06:00,07:00,872,859
11012018,07:00,08:00,870,853
11012018,08:00,09:00,872,855
11012018,09:00,10:00,870,856
11012018,10:00,11:00,872,859
11012018,11:00,12:00,871,856
11012018,12:00,13:00,871,857
11012018,13:00,14:00,872,859
11012018,14:00,15:00,873,860
11012018,15:00,16:00,870,858
11012018,16:00,17:00,871,857
11012018,17:00,18:00,870,859
11012018,18:00,19:00,872,861
11012018,19:00,20:00,872,859
11012018,20:00,21:00,873,860
11012018,21:00,22:00,872,857
11012018,22:00,23:00,873,855
11012018,23:00,00:00,869,858
12012018,00:00,01:00,871,858
12012018,01:00,02:00,871,856
12012018,02:00,03:00,870,857
12012018,03:00,04:00,870,861
12012018,04:00,05:00,872,862
12012018,05:00,06:00,873,859
12012018,06:00,07:00,870,859
12012018,07:00,08:00,873,858
12012018,08:00,09:00,869,857
12012018,09:00,10:00,869,858
12012018,10:00,11:00,872,856
12012018,11:00,12:00,872,856
12012018,12:00,13:00,873,858
12012018,13:00,14:00,873,858
12012018,14:00,15:00,872,858
12012018,15:00,16:00,875,858
12012018,16:00,17:00,874,859
12012018,17:00,18:00,871,859
12012018,18:00,19:00,871,858
12012018,19:00,20:00,871,858
12012018,20:00,21:00,873,856
12012018,21:00,22:00,871,859
12012018,22:00,23:00,875,859
12012018,23:00,00:00,871,860
13012018,00:00,01:00,867,861
13012018,01:00,02:00,869,859
13012018,02:00,03:00,868,860
13012018,03:00,04:00,871,857
13012018,04:00,05:00,872,857
13012018,05:00,06:00,870,858
13012018,06:00,07:00,870,857
13012018,07:00,08:00,872,856
13012018,08:00,09:00,869,854
13012018,09:00,10:00,871,852
13012018,10:00,11:00,867,853
13012018,11:00,12:00,871,846
13012018,12:00,13:00,875,849
13012018,13:00,14:00,877,849
13012018,14:00,15:00,873,847
13012018,15:00,16:00,875,849
13012018,16:00,17:00,875,849
13012018,17:00,18:00,874,845
13012018,18:00,19:00,872,852
13012018,19:00,20:00,874,855
13012018,20:00,21:00,874,856
13012018,21:00,22:00,874,851
13012018,22:00,23:00,873,850
13012018,23:00,00:00,829,820
14012018,00:00,01:00,779,774
14012018,01:00,02:00,780,776
14012018,02:00,03:00,780,774
14012018,03:00,04:00,689,686
14012018,04:00,05:00,682,676
14012018,05:00,06:00,681,676
14012018,06:00,07:00,649,648
14012018,07:00,08:00,651,646
14012018,08:00,09:00,722,732
14012018,09:00,10:00,863,851
14012018,10:00,11:00,866,853
14012018,11:00,12:00,867,855
14012018,12:00,13:00,867,854
14012018,13:00,14:00,868,852
14012018,14:00,15:00,867,855
14012018,15:00,16:00,868,856
14012018,16:00,17:00,867,855
14012018,17:00,18:00,865,858
14012018,18:00,19:00,865,856
14012018,19:00,20:00,864,861
14012018,20:00,21:00,864,859
14012018,21:00,22:00,866,857
14012018,22:00,23:00,867,860
14012018,23:00,00:00,866,862
15012018,00:00,01:00,789,800
15012018,01:00,02:00,763,761
15012018,02:00,03:00,722,717
15012018,03:00,04:00,606,612
15012018,04:00,05:00,711,686
15012018,05:00,06:00,818,806
15012018,06:00,07:00,872,853
15012018,07:00,08:00,872,846
15012018,08:00,09:00,808,828
15012018,09:00,10:00,801,662
15012018,10:00,11:00,839,661
15012018,11:00,12:00,820,656
15012018,12:00,13:00,758,600
15012018,13:00,14:00,759,601
15012018,14:00,15:00,723,601
15012018,15:00,16:00,753,601
15012018,16:00,17:00,678,627
15012018,17:00,18:00,649,623
15012018,18:00,19:00,756,522
15012018,19:00,20:00,513,399
15012018,20:00,21:00,457,333
15012018,21:00,22:00,460,288
15012018,22:00,23:00,466,287
15012018,23:00,00:00,464,288
16012018,00:00,01:00,460,288
16012018,01:00,02:00,465,288
16012018,02:00,03:00,460,288
16012018,03:00,04:00,435,288
16012018,04:00,05:00,451,309
16012018,05:00,06:00,532,449
16012018,06:00,07:00,692,667
16012018,07:00,08:00,857,833
16012018,08:00,09:00,860,849
16012018,09:00,10:00,865,853
16012018,10:00,11:00,865,855
16012018,11:00,12:00,864,850
16012018,12:00,13:00,820,813
16012018,13:00,14:00,817,812
16012018,14:00,15:00,756,752
16012018,15:00,16:00,759,753
16012018,16:00,17:00,753,755
16012018,17:00,18:00,850,850
16012018,18:00,19:00,858,854
16012018,19:00,20:00,860,855
16012018,20:00,21:00,860,855
16012018,21:00,22:00,859,855
16012018,22:00,23:00,861,856
16012018,23:00,00:00,813,801
17012018,00:00,01:00,860,859
17012018,01:00,02:00,863,860
17012018,02:00,03:00,860,860
17012018,03:00,04:00,832,831
17012018,04:00,05:00,727,720
17012018,05:00,06:00,853,851
17012018,06:00,07:00,858,856
17012018,07:00,08:00,861,856
17012018,08:00,09:00,859,858
17012018,09:00,10:00,859,859
17012018,10:00,11:00,858,860
17012018,11:00,12:00,856,859
17012018,12:00,13:00,828,823
17012018,13:00,14:00,824,820
17012018,14:00,15:00,793,788
17012018,15:00,16:00,856,854
17012018,16:00,17:00,858,856
17012018,17:00,18:00,857,856
17012018,18:00,19:00,855,856
17012018,19:00,20:00,854,852
17012018,20:00,21:00,837,834
17012018,21:00,22:00,775,770
17012018,22:00,23:00,735,738
17012018,23:00,00:00,545,532
18012018,00:00,01:00,583,572
18012018,01:00,02:00,457,373
18012018,02:00,03:00,463,388
18012018,03:00,04:00,467,387
18012018,04:00,05:00,449,416
18012018,05:00,06:00,649,645
18012018,06:00,07:00,851,834
18012018,07:00,08:00,857,854
18012018,08:00,09:00,850,845
18012018,09:00,10:00,710,704
18012018,10:00,11:00,689,684
18012018,11:00,12:00,672,662
18012018,12:00,13:00,712,677
18012018,13:00,14:00,665,649
18012018,14:00,15:00,639,634
18012018,15:00,16:00,607,604
18012018,16:00,17:00,705,704
18012018,17:00,18:00,852,835
18012018,18:00,19:00,834,828
18012018,19:00,20:00,804,800
18012018,20:00,21:00,733,746
18012018,21:00,22:00,717,712
18012018,22:00,23:00,771,756
18012018,23:00,00:00,859,857
19012018,00:00,01:00,863,859
19012018,01:00,02:00,864,861
19012018,02:00,03:00,862,861
19012018,03:00,04:00,861,860
19012018,04:00,05:00,862,861
19012018,05:00,06:00,861,858
19012018,06:00,07:00,859,857
19012018,07:00,08:00,856,857
19012018,08:00,09:00,860,858
19012018,09:00,10:00,861,857
19012018,10:00,11:00,863,859
19012018,11:00,12:00,863,861
19012018,12:00,13:00,864,859
19012018,13:00,14:00,860,859
19012018,14:00,15:00,859,860
19012018,15:00,16:00,862,860
19012018,16:00,17:00,861,859
19012018,17:00,18:00,860,857
19012018,18:00,19:00,860,855
19012018,19:00,20:00,858,857
19012018,20:00,21:00,862,858
19012018,21:00,22:00,866,860
19012018,22:00,23:00,863,860
19012018,23:00,00:00,862,862
20012018,00:00,01:00,865,863
20012018,01:00,02:00,866,861
20012018,02:00,03:00,865,859
20012018,03:00,04:00,864,860
20012018,04:00,05:00,864,860
20012018,05:00,06:00,861,859
20012018,06:00,07:00,861,859
20012018,07:00,08:00,860,856
20012018,08:00,09:00,859,857
20012018,09:00,10:00,857,857
20012018,10:00,11:00,858,857
20012018,11:00,12:00,860,855
20012018,12:00,13:00,860,856
20012018,13:00,14:00,861,855
20012018,14:00,15:00,859,859
20012018,15:00,16:00,861,858
20012018,16:00,17:00,860,859
20012018,17:00,18:00,857,856
20012018,18:00,19:00,856,856
20012018,19:00,20:00,862,856
20012018,20:00,21:00,859,858
20012018,21:00,22:00,861,857
20012018,22:00,23:00,861,856
20012018,23:00,00:00,863,860
21012018,00:00,01:00,864,861
21012018,01:00,02:00,865,862
21012018,02:00,03:00,865,863
21012018,03:00,04:00,866,862
21012018,04:00,05:00,864,861
21012018,05:00,06:00,862,860
21012018,06:00,07:00,859,858
21012018,07:00,08:00,859,856
21012018,08:00,09:00,857,857
21012018,09:00,10:00,859,858
21012018,10:00,11:00,859,857
21012018,11:00,12:00,859,859
21012018,12:00,13:00,859,859
21012018,13:00,14:00,858,860
21012018,14:00,15:00,861,860
21012018,15:00,16:00,858,857
21012018,16:00,17:00,857,857
21012018,17:00,18:00,854,857
21012018,18:00,19:00,855,855
21012018,19:00,20:00,855,856
21012018,20:00,21:00,862,855
21012018,21:00,22:00,864,858
21012018,22:00,23:00,862,860
21012018,23:00,00:00,862,860
22012018,00:00,01:00,864,788
22012018,01:00,02:00,707,551
22012018,02:00,03:00,635,545
22012018,03:00,04:00,207,762
22012018,04:00,05:00,0,824
22012018,05:00,06:00,0,832
22012018,06:00,07:00,0,835
22012018,07:00,08:00,0,838
22012018,08:00,09:00,0,835
22012018,09:00,10:00,0,834
22012018,10:00,11:00,0,832
22012018,11:00,12:00,0,836
22012018,12:00,13:00,0,836
22012018,13:00,14:00,0,837
22012018,14:00,15:00,0,837
22012018,15:00,16:00,0,838
22012018,16:00,17:00,0,837
22012018,17:00,18:00,0,837
22012018,18:00,19:00,0,837
22012018,19:00,20:00,0,835
22012018,20:00,21:00,0,837
22012018,21:00,22:00,0,836
22012018,22:00,23:00,0,838
22012018,23:00,00:00,0,840
23012018,00:00,01:00,0,844
23012018,01:00,02:00,0,842
23012018,02:00,03:00,0,842
23012018,03:00,04:00,0,842
23012018,04:00,05:00,0,840
23012018,05:00,06:00,0,837
23012018,06:00,07:00,0,834
23012018,07:00,08:00,0,834
23012018,08:00,09:00,0,828
23012018,09:00,10:00,0,829
23012018,10:00,11:00,0,832
23012018,11:00,12:00,0,828
23012018,12:00,13:00,0,827
23012018,13:00,14:00,0,832
23012018,14:00,15:00,0,834
23012018,15:00,16:00,0,833
23012018,16:00,17:00,0,830
23012018,17:00,18:00,0,757
23012018,18:00,19:00,0,764
23012018,19:00,20:00,0,682
23012018,20:00,21:00,0,760
23012018,21:00,22:00,0,791
23012018,22:00,23:00,0,783
23012018,23:00,00:00,0,474
24012018,00:00,01:00,0,437
24012018,01:00,02:00,0,438
24012018,02:00,03:00,0,438
24012018,03:00,04:00,0,437
24012018,04:00,05:00,0,438
24012018,05:00,06:00,0,523
24012018,06:00,07:00,0,722
24012018,07:00,08:00,0,828
24012018,08:00,09:00,0,833
24012018,09:00,10:00,0,837
24012018,10:00,11:00,0,837
24012018,11:00,12:00,0,838
24012018,12:00,13:00,0,837
24012018,13:00,14:00,0,844
24012018,14:00,15:00,0,840
24012018,15:00,16:00,0,841
24012018,16:00,17:00,0,835
24012018,17:00,18:00,0,826
24012018,18:00,19:00,0,671
24012018,19:00,20:00,0,648
24012018,20:00,21:00,0,613
24012018,21:00,22:00,0,582
24012018,22:00,23:00,0,579
24012018,23:00,00:00,0,449
25012018,00:00,01:00,0,447
25012018,01:00,02:00,0,447
25012018,02:00,03:00,0,447
25012018,03:00,04:00,0,447
25012018,04:00,05:00,0,451
25012018,05:00,06:00,0,585
25012018,06:00,07:00,0,732
25012018,07:00,08:00,0,827
25012018,08:00,09:00,0,837
25012018,09:00,10:00,0,839
25012018,10:00,11:00,0,843
25012018,11:00,12:00,0,842
25012018,12:00,13:00,0,843
25012018,13:00,14:00,0,843
25012018,14:00,15:00,0,844
25012018,15:00,16:00,0,845
25012018,16:00,17:00,0,843
25012018,17:00,18:00,0,845
25012018,18:00,19:00,0,843
25012018,19:00,20:00,0,839
25012018,20:00,21:00,0,839
25012018,21:00,22:00,0,842
25012018,22:00,23:00,0,846
25012018,23:00,00:00,0,848
26012018,00:00,01:00,0,848
26012018,01:00,02:00,0,847
26012018,02:00,03:00,0,848
26012018,03:00,04:00,0,848
26012018,04:00,05:00,0,850
26012018,05:00,06:00,0,850
26012018,06:00,07:00,0,846
26012018,07:00,08:00,0,847
26012018,08:00,09:00,0,849
26012018,09:00,10:00,0,848
26012018,10:00,11:00,0,850
26012018,11:00,12:00,0,847
26012018,12:00,13:00,0,821
26012018,13:00,14:00,0,814
26012018,14:00,15:00,0,817
26012018,15:00,16:00,0,822
26012018,16:00,17:00,0,822
26012018,17:00,18:00,0,825
26012018,18:00,19:00,0,823
26012018,19:00,20:00,45,836
26012018,20:00,21:00,383,785
26012018,21:00,22:00,453,843
26012018,22:00,23:00,453,851
26012018,23:00,00:00,462,851
27012018,00:00,01:00,616,844
27012018,01:00,02:00,852,862
27012018,02:00,03:00,865,863
27012018,03:00,04:00,866,863
27012018,04:00,05:00,869,863
27012018,05:00,06:00,868,860
27012018,06:00,07:00,866,785
27012018,07:00,08:00,859,477
27012018,08:00,09:00,859,478
27012018,09:00,10:00,863,663
27012018,10:00,11:00,865,857
27012018,11:00,12:00,866,859
27012018,12:00,13:00,866,861
27012018,13:00,14:00,866,854
27012018,14:00,15:00,865,856
27012018,15:00,16:00,867,857
27012018,16:00,17:00,865,857
27012018,17:00,18:00,862,858
27012018,18:00,19:00,862,856
27012018,19:00,20:00,859,811
27012018,20:00,21:00,841,368
27012018,21:00,22:00,645,0
27012018,22:00,23:00,446,0
27012018,23:00,00:00,437,0
28012018,00:00,01:00,434,0
28012018,01:00,02:00,437,0
28012018,02:00,03:00,437,163
28012018,03:00,04:00,390,404
28012018,04:00,05:00,0,447
28012018,05:00,06:00,0,433
28012018,06:00,07:00,0,436
28012018,07:00,08:00,0,443
28012018,08:00,09:00,0,454
28012018,09:00,10:00,0,617
28012018,10:00,11:00,0,505
28012018,11:00,12:00,0,441
28012018,12:00,13:00,0,438
28012018,13:00,14:00,0,439
28012018,14:00,15:00,0,439
28012018,15:00,16:00,0,437
28012018,16:00,17:00,0,442
28012018,17:00,18:00,0,512
28012018,18:00,19:00,0,433
28012018,19:00,20:00,0,432
28012018,20:00,21:00,0,432
28012018,21:00,22:00,0,433
28012018,22:00,23:00,0,432
28012018,23:00,00:00,0,434
29012018,00:00,01:00,0,436
29012018,01:00,02:00,0,439
29012018,02:00,03:00,0,437
29012018,03:00,04:00,0,437
29012018,04:00,05:00,0,434
29012018,05:00,06:00,0,433
29012018,06:00,07:00,0,589
29012018,07:00,08:00,0,553
29012018,08:00,09:00,0,443
29012018,09:00,10:00,0,442
29012018,10:00,11:00,0,443
29012018,11:00,12:00,0,441
29012018,12:00,13:00,0,427
29012018,13:00,14:00,0,427
29012018,14:00,15:00,0,422
29012018,15:00,16:00,0,416
29012018,16:00,17:00,0,415
29012018,17:00,18:00,0,416
29012018,18:00,19:00,0,416
29012018,19:00,20:00,0,430
29012018,20:00,21:00,0,432
29012018,21:00,22:00,0,433
29012018,22:00,23:00,0,432
29012018,23:00,00:00,0,433
30012018,00:00,01:00,0,431
30012018,01:00,02:00,0,418
30012018,02:00,03:00,0,419
30012018,03:00,04:00,0,180
30012018,04:00,05:00,0,0
30012018,05:00,06:00,0,0
30012018,06:00,07:00,0,169
30012018,07:00,08:00,0,486
30012018,08:00,09:00,0,563
30012018,09:00,10:00,0,794
30012018,10:00,11:00,0,842
30012018,11:00,12:00,0,844
30012018,12:00,13:00,0,843
30012018,13:00,14:00,0,847
30012018,14:00,15:00,0,844
30012018,15:00,16:00,0,843
30012018,16:00,17:00,0,840
30012018,17:00,18:00,0,842
30012018,18:00,19:00,0,841
30012018,19:00,20:00,0,838
30012018,20:00,21:00,0,840
30012018,21:00,22:00,0,838
30012018,22:00,23:00,0,837
30012018,23:00,00:00,0,838
31012018,00:00,01:00,0,840
31012018,01:00,02:00,0,838
31012018,02:00,03:00,0,797
31012018,03:00,04:00,0,631
31012018,04:00,05:00,0,621
31012018,05:00,06:00,0,627
31012018,06:00,07:00,0,792
31012018,07:00,08:00,0,710
31012018,08:00,09:00,0,671
31012018,09:00,10:00,0,717
31012018,10:00,11:00,0,717
31012018,11:00,12:00,0,716
31012018,12:00,13:00,0,716
31012018,13:00,14:00,0,717
31012018,14:00,15:00,0,716
31012018,15:00,16:00,0,716
31012018,16:00,17:00,0,716
31012018,17:00,18:00,0,717
31012018,18:00,19:00,0,683
31012018,19:00,20:00,0,808
31012018,20:00,21:00,0,835
31012018,21:00,22:00,0,834
31012018,22:00,23:00,0,837
31012018,23:00,00:00,0,840
1022018,00:00,01:00,0,838
1022018,01:00,02:00,0,840
1022018,02:00,03:00,0,837
1022018,03:00,04:00,0,842
1022018,04:00,05:00,0,843
1022018,05:00,06:00,0,842
1022018,06:00,07:00,0,837
1022018,07:00,08:00,0,840
1022018,08:00,09:00,0,834
1022018,09:00,10:00,0,827
1022018,10:00,11:00,0,753
1022018,11:00,12:00,0,658
1022018,12:00,13:00,0,649
1022018,13:00,14:00,0,652
1022018,14:00,15:00,0,664
1022018,15:00,16:00,0,818
1022018,16:00,17:00,0,823
1022018,17:00,18:00,0,826
1022018,18:00,19:00,0,825
1022018,19:00,20:00,0,826
1022018,20:00,21:00,0,812
1022018,21:00,22:00,0,682
1022018,22:00,23:00,0,660
1022018,23:00,00:00,0,681
2022018,00:00,01:00,0,802
2022018,01:00,02:00,0,810
2022018,02:00,03:00,0,799
2022018,03:00,04:00,0,808
2022018,04:00,05:00,0,816
2022018,05:00,06:00,0,805
2022018,06:00,07:00,0,807
2022018,07:00,08:00,2,808
2022018,08:00,09:00,250,801
2022018,09:00,10:00,447,795
2022018,10:00,11:00,510,803
2022018,11:00,12:00,722,824
2022018,12:00,13:00,797,832
2022018,13:00,14:00,832,836
2022018,14:00,15:00,851,856
2022018,15:00,16:00,850,857
2022018,16:00,17:00,849,857
2022018,17:00,18:00,845,856
2022018,18:00,19:00,856,858
2022018,19:00,20:00,861,857
2022018,20:00,21:00,861,857
2022018,21:00,22:00,862,858
2022018,22:00,23:00,861,859
2022018,23:00,00:00,862,852
3022018,00:00,01:00,861,860
3022018,01:00,02:00,861,862
3022018,02:00,03:00,865,862
3022018,03:00,04:00,866,859
3022018,04:00,05:00,864,856
3022018,05:00,06:00,864,859
3022018,06:00,07:00,865,858
3022018,07:00,08:00,866,861
3022018,08:00,09:00,861,858
3022018,09:00,10:00,860,860
3022018,10:00,11:00,860,861
3022018,11:00,12:00,858,858
3022018,12:00,13:00,857,855
3022018,13:00,14:00,855,858
3022018,14:00,15:00,858,855
3022018,15:00,16:00,861,854
3022018,16:00,17:00,858,857
3022018,17:00,18:00,859,857
3022018,18:00,19:00,859,856
3022018,19:00,20:00,859,860
3022018,20:00,21:00,863,858
3022018,21:00,22:00,862,858
3022018,22:00,23:00,863,861
3022018,23:00,00:00,862,855
4022018,00:00,01:00,863,863
4022018,01:00,02:00,864,861
4022018,02:00,03:00,864,857
4022018,03:00,04:00,864,858
4022018,04:00,05:00,863,860
4022018,05:00,06:00,858,859
4022018,06:00,07:00,856,861
4022018,07:00,08:00,856,857
4022018,08:00,09:00,860,858
4022018,09:00,10:00,858,855
4022018,10:00,11:00,858,849
4022018,11:00,12:00,859,851
4022018,12:00,13:00,860,852
4022018,13:00,14:00,860,851
4022018,14:00,15:00,859,855
4022018,15:00,16:00,858,854
4022018,16:00,17:00,858,854
4022018,17:00,18:00,861,853
4022018,18:00,19:00,862,857
4022018,19:00,20:00,863,856
4022018,20:00,21:00,863,858
4022018,21:00,22:00,862,860
4022018,22:00,23:00,865,860
4022018,23:00,00:00,867,860
5022018,00:00,01:00,866,861
5022018,01:00,02:00,865,861
5022018,02:00,03:00,867,860
5022018,03:00,04:00,866,861
5022018,04:00,05:00,866,860
5022018,05:00,06:00,864,860
5022018,06:00,07:00,865,859
5022018,07:00,08:00,864,861
5022018,08:00,09:00,863,860
5022018,09:00,10:00,863,859
5022018,10:00,11:00,859,858
5022018,11:00,12:00,860,858
5022018,12:00,13:00,861,858
5022018,13:00,14:00,863,860
5022018,14:00,15:00,861,857
5022018,15:00,16:00,857,855
5022018,16:00,17:00,857,858
5022018,17:00,18:00,856,853
5022018,18:00,19:00,859,855
5022018,19:00,20:00,860,856
5022018,20:00,21:00,863,858
5022018,21:00,22:00,862,855
5022018,22:00,23:00,860,858
5022018,23:00,00:00,861,859
6022018,00:00,01:00,860,862
6022018,01:00,02:00,858,856
6022018,02:00,03:00,857,859
6022018,03:00,04:00,855,858
6022018,04:00,05:00,855,856
6022018,05:00,06:00,855,857
