Timestamp,11WD8JAEN1L---AD,11WD8JAEN1L---BB,11WD8JAEN1L---C9,11WD8JAEN1L---D7,11WD8JAEN1L---E5,11WD8JAEN1L---F3
2018-01-04 01:00:00,162,401,176,163,147,301.0
2018-01-04 02:00:00,159,394,161,163,152,302.0
2018-01-04 03:00:00,157,388,162,162,146,301.0
2018-01-04 04:00:00,158,392,164,163,151,297.0
2018-01-04 05:00:00,170,395,313,171,160,295.0
2018-01-04 06:00:00,339,393,337,336,280,329.0
2018-01-04 07:00:00,430,415,407,411,433,451.0
2018-01-04 08:00:00,423,383,362,429,446,448.0
2018-01-04 09:00:00,468,258,386,452,443,457.0
2018-01-04 10:00:00,485,139,432,495,457,462.0
2018-01-04 11:00:00,460,177,415,463,424,451.0
2018-01-04 12:00:00,111,32,105,109,104,112.0
2018-01-04 13:00:00,0,0,0,0,0,0.0
2018-01-04 14:00:00,0,0,0,0,0,0.0
2018-01-04 15:00:00,0,0,0,0,0,0.0
2018-01-04 16:00:00,0,0,0,0,0,0.0
2018-01-04 17:00:00,0,0,0,0,0,0.0
2018-01-04 18:00:00,0,0,0,0,0,0.0
2018-01-04 19:00:00,0,0,0,0,0,0.0
2018-01-04 20:00:00,0,0,0,0,0,0.0
2018-01-04 21:00:00,0,0,0,0,0,0.0
2018-01-04 22:00:00,0,0,0,0,0,0.0
2018-01-04 23:00:00,0,0,0,0,0,0.0
2018-01-05 00:00:00,0,0,0,0,0,0.0
2018-01-05 01:00:00,0,0,0,0,0,0.0
2018-01-05 02:00:00,0,0,0,0,0,0.0
2018-01-05 03:00:00,0,0,0,0,0,0.0
2018-01-05 04:00:00,0,0,0,0,0,0.0
2018-01-05 05:00:00,0,0,0,0,0,0.0
2018-01-05 06:00:00,0,0,0,0,0,0.0
2018-01-05 07:00:00,0,0,0,0,0,0.0
2018-01-05 08:00:00,159,0,162,173,192,149.0
2018-01-05 09:00:00,320,0,318,313,376,307.0
2018-01-05 10:00:00,331,0,325,325,384,343.0
2018-01-05 11:00:00,328,0,343,340,388,343.0
2018-01-05 12:00:00,418,0,411,441,414,458.0
2018-01-05 13:00:00,471,0,452,485,407,464.0
2018-01-05 14:00:00,469,0,450,487,408,463.0
2018-01-05 15:00:00,472,0,451,490,403,461.0
2018-01-05 16:00:00,477,0,453,496,401,459.0
2018-01-05 17:00:00,473,0,449,495,406,457.0
2018-01-05 18:00:00,472,0,447,495,394,454.0
2018-01-05 19:00:00,461,0,440,487,395,448.0
2018-01-05 20:00:00,435,1,450,495,400,463.0
2018-01-05 21:00:00,432,0,448,492,401,460.0
2018-01-05 22:00:00,419,1,421,491,404,457.0
2018-01-05 23:00:00,418,1,447,491,412,457.0
2018-01-06 00:00:00,435,1,452,493,401,464.0
2018-01-06 01:00:00,436,0,455,496,399,465.0
2018-01-06 02:00:00,433,1,452,497,411,464.0
2018-01-06 03:00:00,435,1,452,495,415,466.0
2018-01-06 04:00:00,444,1,450,494,417,461.0
2018-01-06 05:00:00,493,1,448,494,425,465.0
2018-01-06 06:00:00,490,1,452,497,422,465.0
2018-01-06 07:00:00,489,1,449,493,417,461.0
2018-01-06 08:00:00,467,0,427,464,409,448.0
2018-01-06 09:00:00,479,1,419,460,423,461.0
2018-01-06 10:00:00,485,0,444,490,413,456.0
2018-01-06 11:00:00,491,0,453,495,421,465.0
2018-01-06 12:00:00,489,0,450,491,424,464.0
2018-01-06 13:00:00,489,0,452,495,435,463.0
2018-01-06 14:00:00,487,0,447,490,423,460.0
2018-01-06 15:00:00,491,0,452,495,426,465.0
2018-01-06 16:00:00,479,0,440,485,414,452.0
2018-01-06 17:00:00,491,0,448,493,426,462.0
2018-01-06 18:00:00,478,0,435,479,417,450.0
2018-01-06 19:00:00,487,0,446,491,431,459.0
2018-01-06 20:00:00,471,0,429,475,404,441.0
2018-01-06 21:00:00,468,0,406,442,421,458.0
2018-01-06 22:00:00,483,0,451,495,433,465.0
2018-01-06 23:00:00,475,0,437,492,429,459.0
2018-01-07 00:00:00,462,0,435,470,409,457.0
2018-01-07 01:00:00,416,0,434,416,410,431.0
2018-01-07 02:00:00,394,1,346,396,415,405.0
2018-01-07 03:00:00,342,1,350,344,418,354.0
2018-01-07 04:00:00,308,0,314,318,391,318.0
2018-01-07 05:00:00,334,1,316,332,402,344.0
2018-01-07 06:00:00,341,1,349,340,393,355.0
2018-01-07 07:00:00,362,1,383,365,410,378.0
2018-01-07 08:00:00,485,1,457,481,440,457.0
2018-01-07 09:00:00,491,1,457,498,440,460.0
2018-01-07 10:00:00,490,1,462,497,440,466.0
2018-01-07 11:00:00,488,0,459,496,440,465.0
2018-01-07 12:00:00,476,0,445,483,434,450.0
2018-01-07 13:00:00,489,1,459,497,446,464.0
2018-01-07 14:00:00,489,1,457,495,444,464.0
2018-01-07 15:00:00,488,1,456,495,444,464.0
2018-01-07 16:00:00,485,1,454,493,441,462.0
2018-01-07 17:00:00,488,1,458,498,445,465.0
2018-01-07 18:00:00,491,1,459,496,445,467.0
2018-01-07 19:00:00,484,1,451,495,442,464.0
2018-01-07 20:00:00,487,1,455,495,442,464.0
2018-01-07 21:00:00,489,1,460,497,444,465.0
2018-01-07 22:00:00,476,1,457,497,450,465.0
2018-01-07 23:00:00,476,0,452,495,453,464.0
2018-01-08 00:00:00,498,0,464,496,439,467.0
2018-01-08 01:00:00,498,0,464,497,437,466.0
2018-01-08 02:00:00,498,0,464,496,437,467.0
2018-01-08 03:00:00,501,0,464,496,441,467.0
2018-01-08 04:00:00,497,1,462,497,442,470.0
2018-01-08 05:00:00,463,1,465,496,445,467.0
2018-01-08 06:00:00,467,0,458,497,439,467.0
2018-01-08 07:00:00,501,0,460,500,438,467.0
2018-01-08 08:00:00,503,1,458,500,438,467.0
2018-01-08 09:00:00,431,1,372,478,436,464.0
2018-01-08 10:00:00,422,0,366,476,430,465.0
2018-01-08 11:00:00,392,0,380,491,437,468.0
2018-01-08 12:00:00,330,1,368,476,435,462.0
2018-01-08 13:00:00,180,1,356,382,400,379.0
2018-01-08 14:00:00,174,1,354,383,393,404.0
2018-01-08 15:00:00,170,0,355,381,379,402.0
2018-01-08 16:00:00,167,0,355,379,373,396.0
2018-01-08 17:00:00,167,0,355,380,370,402.0
2018-01-08 18:00:00,178,0,357,385,374,408.0
2018-01-08 19:00:00,175,0,357,385,375,407.0
2018-01-08 20:00:00,174,0,356,347,371,361.0
2018-01-08 21:00:00,306,0,275,324,386,336.0
2018-01-08 22:00:00,307,0,271,320,392,331.0
2018-01-08 23:00:00,304,0,272,300,390,306.0
2018-01-09 00:00:00,333,0,327,374,416,424.0
2018-01-09 01:00:00,307,0,310,312,370,327.0
2018-01-09 02:00:00,304,0,310,307,367,318.0
2018-01-09 03:00:00,300,0,310,304,367,316.0
2018-01-09 04:00:00,300,0,310,304,368,316.0
2018-01-09 05:00:00,305,0,310,308,363,320.0
2018-01-09 06:00:00,304,0,309,311,366,321.0
2018-01-09 07:00:00,302,0,310,303,370,318.0
2018-01-09 08:00:00,302,0,309,307,365,310.0
2018-01-09 09:00:00,357,0,310,301,361,314.0
2018-01-09 10:00:00,364,0,310,315,375,324.0
2018-01-09 11:00:00,370,0,309,323,364,336.0
2018-01-09 12:00:00,369,0,401,436,345,446.0
2018-01-09 13:00:00,367,0,454,494,169,463.0
2018-01-09 14:00:00,387,0,453,495,156,463.0
2018-01-09 15:00:00,383,0,463,495,152,464.0
2018-01-09 16:00:00,471,0,465,496,151,465.0
2018-01-09 17:00:00,494,0,465,499,148,463.0
2018-01-09 18:00:00,488,0,464,496,151,464.0
2018-01-09 19:00:00,491,0,463,496,147,464.0
2018-01-09 20:00:00,494,0,465,496,146,462.0
2018-01-09 21:00:00,501,0,466,496,144,466.0
2018-01-09 22:00:00,501,0,467,497,138,464.0
2018-01-09 23:00:00,502,0,464,496,126,463.0
2018-01-10 00:00:00,492,0,463,495,138,464.0
2018-01-10 01:00:00,493,0,462,496,142,464.0
2018-01-10 02:00:00,495,0,462,496,141,465.0
2018-01-10 03:00:00,494,0,463,495,134,466.0
2018-01-10 04:00:00,495,0,465,497,148,464.0
2018-01-10 05:00:00,493,0,461,495,138,464.0
2018-01-10 06:00:00,495,0,462,496,136,463.0
2018-01-10 07:00:00,494,0,459,498,136,461.0
2018-01-10 08:00:00,501,0,454,499,147,461.0
2018-01-10 09:00:00,381,0,455,501,151,465.0
2018-01-10 10:00:00,374,0,455,497,156,460.0
2018-01-10 11:00:00,373,0,464,499,160,464.0
2018-01-10 12:00:00,370,0,463,499,160,463.0
2018-01-10 13:00:00,376,0,463,499,152,462.0
2018-01-10 14:00:00,361,0,464,502,157,464.0
2018-01-10 15:00:00,358,0,461,498,162,464.0
2018-01-10 16:00:00,449,0,463,497,160,464.0
2018-01-10 17:00:00,493,0,463,497,153,463.0
2018-01-10 18:00:00,494,0,463,502,147,462.0
2018-01-10 19:00:00,490,0,462,499,154,464.0
2018-01-10 20:00:00,491,0,461,496,155,463.0
2018-01-10 21:00:00,493,0,457,499,147,463.0
2018-01-10 22:00:00,494,0,462,496,143,464.0
2018-01-10 23:00:00,492,0,462,496,138,462.0
2018-01-11 00:00:00,494,0,465,494,137,465.0
2018-01-11 01:00:00,494,0,463,493,137,466.0
2018-01-11 02:00:00,493,0,463,492,150,466.0
2018-01-11 03:00:00,494,0,464,492,161,468.0
2018-01-11 04:00:00,493,0,464,498,152,467.0
2018-01-11 05:00:00,493,0,459,496,148,464.0
2018-01-11 06:00:00,495,0,459,498,113,466.0
2018-01-11 07:00:00,494,0,458,497,107,465.0
2018-01-11 08:00:00,492,0,452,496,110,463.0
2018-01-11 09:00:00,499,0,459,494,120,464.0
2018-01-11 10:00:00,498,0,457,494,120,465.0
2018-01-11 11:00:00,499,0,454,496,121,466.0
2018-01-11 12:00:00,494,0,454,494,133,464.0
2018-01-11 13:00:00,480,0,455,499,137,467.0
2018-01-11 14:00:00,478,0,462,496,146,468.0
2018-01-11 15:00:00,482,0,463,493,140,465.0
2018-01-11 16:00:00,483,0,464,492,151,465.0
2018-01-11 17:00:00,483,0,465,492,148,465.0
2018-01-11 18:00:00,485,0,461,492,148,464.0
2018-01-11 19:00:00,485,0,457,493,154,465.0
2018-01-11 20:00:00,483,0,463,491,157,465.0
2018-01-11 21:00:00,484,0,458,491,158,464.0
2018-01-11 22:00:00,489,0,461,492,161,466.0
2018-01-11 23:00:00,493,0,459,491,143,465.0
2018-01-12 00:00:00,494,0,464,493,139,466.0
2018-01-12 01:00:00,495,0,464,494,132,465.0
2018-01-12 02:00:00,493,0,464,495,135,465.0
2018-01-12 03:00:00,493,0,465,494,134,465.0
2018-01-12 04:00:00,495,0,464,496,132,466.0
2018-01-12 05:00:00,494,0,464,494,143,465.0
2018-01-12 06:00:00,494,0,462,496,145,465.0
2018-01-12 07:00:00,494,0,462,493,145,465.0
2018-01-12 08:00:00,493,0,462,492,139,465.0
2018-01-12 09:00:00,491,0,465,492,145,463.0
2018-01-12 10:00:00,495,0,464,483,137,467.0
2018-01-12 11:00:00,495,0,463,496,122,465.0
2018-01-12 12:00:00,493,0,464,496,146,465.0
2018-01-12 13:00:00,493,0,463,495,139,465.0
2018-01-12 14:00:00,493,0,464,496,126,466.0
2018-01-12 15:00:00,493,0,461,496,124,465.0
2018-01-12 16:00:00,493,0,465,498,120,466.0
2018-01-12 17:00:00,498,0,459,497,136,463.0
2018-01-12 18:00:00,490,0,460,495,125,463.0
2018-01-12 19:00:00,496,0,462,497,123,463.0
2018-01-12 20:00:00,499,0,459,495,144,462.0
2018-01-12 21:00:00,493,0,455,496,293,461.0
2018-01-12 22:00:00,489,0,440,498,391,464.0
2018-01-12 23:00:00,492,0,461,495,409,462.0
2018-01-13 00:00:00,488,0,458,493,396,328.0
2018-01-13 01:00:00,493,0,461,494,403,198.0
2018-01-13 02:00:00,491,0,461,493,399,227.0
2018-01-13 03:00:00,494,0,461,495,397,230.0
2018-01-13 04:00:00,492,0,464,499,401,220.0
2018-01-13 05:00:00,495,0,463,501,405,228.0
2018-01-13 06:00:00,491,0,463,499,406,227.0
2018-01-13 07:00:00,491,0,463,502,399,230.0
2018-01-13 08:00:00,494,0,462,500,410,230.0
2018-01-13 09:00:00,493,0,463,501,411,229.0
2018-01-13 10:00:00,493,0,462,501,411,229.0
2018-01-13 11:00:00,496,0,463,501,410,228.0
2018-01-13 12:00:00,495,0,463,501,409,230.0
2018-01-13 13:00:00,495,0,463,502,406,230.0
2018-01-13 14:00:00,496,0,465,502,404,230.0
2018-01-13 15:00:00,495,0,464,502,412,230.0
2018-01-13 16:00:00,495,0,464,502,432,231.0
2018-01-13 17:00:00,496,0,462,501,426,226.0
2018-01-13 18:00:00,494,0,464,500,403,230.0
2018-01-13 19:00:00,494,0,464,502,404,231.0
2018-01-13 20:00:00,496,0,464,501,406,230.0
2018-01-13 21:00:00,495,0,465,503,402,229.0
2018-01-13 22:00:00,495,0,464,501,396,230.0
2018-01-13 23:00:00,495,0,463,500,392,231.0
2018-01-14 00:00:00,492,0,451,345,392,200.0
2018-01-14 01:00:00,492,0,464,232,390,215.0
2018-01-14 02:00:00,417,0,399,210,373,198.0
2018-01-14 03:00:00,490,0,461,231,396,228.0
2018-01-14 04:00:00,494,0,465,233,423,230.0
2018-01-14 05:00:00,496,0,465,231,437,229.0
2018-01-14 06:00:00,496,0,465,231,432,229.0
2018-01-14 07:00:00,494,0,464,232,433,227.0
2018-01-14 08:00:00,495,0,464,232,435,226.0
2018-01-14 09:00:00,494,0,466,232,435,228.0
2018-01-14 10:00:00,496,0,464,230,433,228.0
2018-01-14 11:00:00,498,0,465,229,436,229.0
2018-01-14 12:00:00,497,0,467,229,435,229.0
2018-01-14 13:00:00,499,0,465,230,440,229.0
2018-01-14 14:00:00,490,0,467,229,440,229.0
2018-01-14 15:00:00,493,0,464,228,439,229.0
2018-01-14 16:00:00,501,0,466,230,439,228.0
2018-01-14 17:00:00,498,0,466,209,441,226.0
2018-01-14 18:00:00,498,0,465,174,451,228.0
2018-01-14 19:00:00,487,0,450,238,432,220.0
2018-01-14 20:00:00,476,0,404,371,402,197.0
2018-01-14 21:00:00,489,0,446,408,426,219.0
2018-01-14 22:00:00,497,0,449,413,432,223.0
2018-01-14 23:00:00,493,0,459,416,436,227.0
2018-01-15 00:00:00,491,0,451,415,435,227.0
2018-01-15 01:00:00,481,0,444,420,423,227.0
2018-01-15 02:00:00,486,0,450,422,434,219.0
2018-01-15 03:00:00,478,0,439,411,433,177.0
2018-01-15 04:00:00,413,0,436,378,409,174.0
2018-01-15 05:00:00,461,0,433,427,434,334.0
2018-01-15 06:00:00,493,0,432,454,426,418.0
2018-01-15 07:00:00,396,0,400,379,373,403.0
2018-01-15 08:00:00,369,52,379,330,305,405.0
2018-01-15 09:00:00,356,92,287,309,284,419.0
2018-01-15 10:00:00,347,116,167,310,274,423.0
2018-01-15 11:00:00,343,117,183,309,276,422.0
2018-01-15 12:00:00,345,124,189,308,268,424.0
2018-01-15 13:00:00,344,137,189,309,271,421.0
2018-01-15 14:00:00,341,126,188,308,282,415.0
2018-01-15 15:00:00,340,111,189,309,303,415.0
2018-01-15 16:00:00,330,107,182,307,290,423.0
2018-01-15 17:00:00,342,101,188,308,289,426.0
2018-01-15 18:00:00,332,218,186,308,292,415.0
2018-01-15 19:00:00,337,258,186,308,287,415.0
2018-01-15 20:00:00,323,255,172,323,289,418.0
2018-01-15 21:00:00,328,272,171,324,295,411.0
2018-01-15 22:00:00,330,263,176,295,298,426.0
2018-01-15 23:00:00,277,270,170,162,369,346.0
2018-01-16 00:00:00,156,276,165,151,388,201.0
2018-01-16 01:00:00,160,280,157,151,389,162.0
2018-01-16 02:00:00,160,284,158,151,388,167.0
2018-01-16 03:00:00,160,285,160,150,392,166.0
2018-01-16 04:00:00,163,285,160,150,392,166.0
2018-01-16 05:00:00,175,311,161,181,392,204.0
2018-01-16 06:00:00,380,400,210,450,434,437.0
2018-01-16 07:00:00,458,412,206,470,432,466.0
2018-01-16 08:00:00,433,364,194,425,436,437.0
2018-01-16 09:00:00,347,393,186,349,406,359.0
2018-01-16 10:00:00,342,351,186,349,395,345.0
2018-01-16 11:00:00,332,304,185,344,398,331.0
2018-01-16 12:00:00,371,404,193,368,418,386.0
2018-01-16 13:00:00,393,383,194,370,408,409.0
2018-01-16 14:00:00,392,375,194,370,402,408.0
2018-01-16 15:00:00,392,381,195,370,402,407.0
2018-01-16 16:00:00,390,376,194,370,405,408.0
2018-01-16 17:00:00,407,401,195,379,420,425.0
2018-01-16 18:00:00,432,424,197,410,437,462.0
2018-01-16 19:00:00,471,425,195,456,435,464.0
2018-01-16 20:00:00,475,416,214,483,430,462.0
2018-01-16 21:00:00,482,412,230,484,427,454.0
2018-01-16 22:00:00,474,413,233,481,448,453.0
2018-01-16 23:00:00,439,412,211,444,433,452.0
2018-01-17 00:00:00,481,423,205,486,417,462.0
2018-01-17 01:00:00,495,426,212,494,434,463.0
2018-01-17 02:00:00,475,409,349,473,430,453.0
2018-01-17 03:00:00,334,291,289,321,381,331.0
2018-01-17 04:00:00,336,291,293,320,390,338.0
2018-01-17 05:00:00,424,392,341,428,441,442.0
2018-01-17 06:00:00,483,415,454,490,440,461.0
2018-01-17 07:00:00,490,415,462,494,446,463.0
2018-01-17 08:00:00,490,420,462,495,445,467.0
2018-01-17 09:00:00,473,422,416,476,428,464.0
2018-01-17 10:00:00,424,366,338,390,391,400.0
2018-01-17 11:00:00,351,317,306,341,390,352.0
2018-01-17 12:00:00,312,315,319,336,387,330.0
2018-01-17 13:00:00,181,313,312,327,393,321.0
2018-01-17 14:00:00,178,296,311,329,389,327.0
2018-01-17 15:00:00,186,376,338,390,415,426.0
2018-01-17 16:00:00,183,329,313,352,385,376.0
2018-01-17 17:00:00,184,293,308,329,385,334.0
2018-01-17 18:00:00,185,302,309,332,400,341.0
2018-01-17 19:00:00,185,302,312,334,397,343.0
2018-01-17 20:00:00,201,304,329,335,407,344.0
2018-01-17 21:00:00,203,299,338,336,370,344.0
2018-01-17 22:00:00,201,300,342,364,376,378.0
2018-01-17 23:00:00,176,300,345,345,407,346.0
2018-01-18 00:00:00,155,300,304,367,399,400.0
2018-01-18 01:00:00,152,300,309,310,392,325.0
2018-01-18 02:00:00,154,300,319,300,394,305.0
2018-01-18 03:00:00,154,300,299,311,409,303.0
2018-01-18 04:00:00,152,300,292,310,390,305.0
2018-01-18 05:00:00,161,300,329,353,413,379.0
2018-01-18 06:00:00,172,300,347,408,421,441.0
2018-01-18 07:00:00,177,395,380,430,385,461.0
2018-01-18 08:00:00,177,423,358,421,381,462.0
2018-01-18 09:00:00,178,315,365,415,379,455.0
2018-01-18 10:00:00,202,166,439,464,382,466.0
2018-01-18 11:00:00,179,161,355,385,353,390.0
2018-01-18 12:00:00,176,163,351,360,346,371.0
2018-01-18 13:00:00,170,164,350,353,355,368.0
2018-01-18 14:00:00,180,160,353,347,368,364.0
2018-01-18 15:00:00,180,156,355,344,357,356.0
2018-01-18 16:00:00,180,167,356,342,360,352.0
2018-01-18 17:00:00,176,154,354,370,410,374.0
2018-01-18 18:00:00,170,129,350,361,404,368.0
2018-01-18 19:00:00,167,197,347,380,428,382.0
2018-01-18 20:00:00,169,315,382,396,417,385.0
2018-01-18 21:00:00,178,376,434,460,453,427.0
2018-01-18 22:00:00,188,394,453,478,447,462.0
2018-01-18 23:00:00,200,406,451,484,438,463.0
2018-01-19 00:00:00,202,420,457,482,425,462.0
2018-01-19 01:00:00,202,419,458,481,427,464.0
2018-01-19 02:00:00,191,414,455,487,426,467.0
2018-01-19 03:00:00,186,416,454,484,427,464.0
2018-01-19 04:00:00,186,419,454,485,430,464.0
2018-01-19 05:00:00,196,428,453,485,437,465.0
2018-01-19 06:00:00,201,430,454,486,437,468.0
2018-01-19 07:00:00,209,430,450,483,441,464.0
2018-01-19 08:00:00,212,431,451,487,437,462.0
2018-01-19 09:00:00,207,432,451,486,435,463.0
2018-01-19 10:00:00,211,425,452,500,436,463.0
2018-01-19 11:00:00,213,428,454,499,437,467.0
2018-01-19 12:00:00,213,429,454,494,435,464.0
2018-01-19 13:00:00,211,424,451,494,434,461.0
2018-01-19 14:00:00,203,419,452,487,432,464.0
2018-01-19 15:00:00,210,420,454,486,442,465.0
2018-01-19 16:00:00,213,422,455,489,437,466.0
2018-01-19 17:00:00,214,420,455,485,432,464.0
2018-01-19 18:00:00,209,417,452,472,434,464.0
2018-01-19 19:00:00,209,416,450,471,436,460.0
2018-01-19 20:00:00,386,418,442,477,428,462.0
2018-01-19 21:00:00,460,424,452,480,423,467.0
2018-01-19 22:00:00,482,417,453,484,433,463.0
2018-01-19 23:00:00,488,414,440,480,428,460.0
2018-01-20 00:00:00,456,412,439,492,275,464.0
2018-01-20 01:00:00,419,415,449,496,188,464.0
2018-01-20 02:00:00,428,417,449,496,186,465.0
2018-01-20 03:00:00,426,419,451,496,182,464.0
2018-01-20 04:00:00,434,415,449,494,189,463.0
2018-01-20 05:00:00,474,407,431,478,218,454.0
2018-01-20 06:00:00,486,422,446,490,214,464.0
2018-01-20 07:00:00,485,419,448,498,220,464.0
2018-01-20 08:00:00,486,418,434,495,208,462.0
2018-01-20 09:00:00,484,418,440,495,214,464.0
2018-01-20 10:00:00,481,413,452,497,220,463.0
2018-01-20 11:00:00,489,418,454,500,218,465.0
2018-01-20 12:00:00,482,423,432,492,202,457.0
2018-01-20 13:00:00,493,426,457,496,216,466.0
2018-01-20 14:00:00,494,428,463,498,211,466.0
2018-01-20 15:00:00,493,422,461,496,213,463.0
2018-01-20 16:00:00,494,423,463,498,216,465.0
2018-01-20 17:00:00,494,424,463,499,217,466.0
2018-01-20 18:00:00,495,424,463,497,220,463.0
2018-01-20 19:00:00,492,422,460,495,222,462.0
2018-01-20 20:00:00,492,419,461,494,222,464.0
2018-01-20 21:00:00,491,421,462,495,216,465.0
2018-01-20 22:00:00,492,418,460,495,212,463.0
2018-01-20 23:00:00,489,416,460,495,214,462.0
2018-01-21 00:00:00,341,417,459,496,214,465.0
2018-01-21 01:00:00,219,417,464,496,219,464.0
2018-01-21 02:00:00,223,419,463,496,224,464.0
2018-01-21 03:00:00,221,428,462,494,226,463.0
2018-01-21 04:00:00,221,446,465,495,225,464.0
2018-01-21 05:00:00,223,447,462,495,227,464.0
2018-01-21 06:00:00,222,445,465,497,227,466.0
2018-01-21 07:00:00,220,447,463,494,226,465.0
2018-01-21 08:00:00,226,445,464,496,228,465.0
2018-01-21 09:00:00,223,447,463,496,228,464.0
2018-01-21 10:00:00,216,446,463,498,228,464.0
2018-01-21 11:00:00,218,448,465,498,229,465.0
2018-01-21 12:00:00,219,449,464,498,231,465.0
2018-01-21 13:00:00,217,447,462,495,230,461.0
2018-01-21 14:00:00,211,451,465,499,231,465.0
2018-01-21 15:00:00,214,453,466,501,231,465.0
2018-01-21 16:00:00,215,451,466,498,230,466.0
2018-01-21 17:00:00,217,450,463,498,230,464.0
2018-01-21 18:00:00,207,445,457,492,228,458.0
2018-01-21 19:00:00,212,436,450,480,225,450.0
2018-01-21 20:00:00,220,448,462,496,215,464.0
2018-01-21 21:00:00,219,448,462,499,210,464.0
2018-01-21 22:00:00,220,448,466,499,214,465.0
2018-01-21 23:00:00,217,445,464,485,221,463.0
2018-01-22 00:00:00,212,442,459,481,222,460.0
2018-01-22 01:00:00,207,448,464,484,217,466.0
2018-01-22 02:00:00,164,428,380,462,167,466.0
2018-01-22 03:00:00,190,413,390,400,158,458.0
2018-01-22 04:00:00,226,447,468,492,201,466.0
2018-01-22 05:00:00,223,450,467,497,207,466.0
2018-01-22 06:00:00,226,448,468,498,200,468.0
