Datum;Anfang;Ende;Generation_DE Boxberg Block N [MW] Originalauflösungen;Generation_DE Boxberg Block R [MW] Originalauflösungen;Generation_DE Boxberg Block P [MW] Originalauflösungen;Generation_DE Boxberg Block Q [MW] Originalauflösungen
03.01.2022;23:00;00:00;403;37;0;726
04.01.2022;00:00;01:00;490;192;0;819
04.01.2022;01:00;02:00;473;295;0;810
04.01.2022;02:00;03:00;490;387;0;797
04.01.2022;03:00;04:00;495;423;0;751
04.01.2022;04:00;05:00;494;521;0;826
04.01.2022;05:00;06:00;485;563;0;827
04.01.2022;06:00;07:00;490;576;0;826
04.01.2022;07:00;08:00;488;580;0;827
04.01.2022;08:00;09:00;497;587;0;827
04.01.2022;09:00;10:00;498;582;0;828
04.01.2022;10:00;11:00;495;588;0;827
04.01.2022;11:00;12:00;492;579;0;824
04.01.2022;12:00;13:00;487;579;0;826
04.01.2022;13:00;14:00;481;587;0;826
04.01.2022;14:00;15:00;486;583;0;827
04.01.2022;15:00;16:00;484;577;0;830
04.01.2022;16:00;17:00;487;572;0;828
04.01.2022;17:00;18:00;487;565;0;823
04.01.2022;18:00;19:00;489;566;0;829
04.01.2022;19:00;20:00;485;564;0;824
04.01.2022;20:00;21:00;489;570;0;825
04.01.2022;21:00;22:00;490;563;0;831
04.01.2022;22:00;23:00;489;556;0;831
04.01.2022;23:00;00:00;487;556;0;830
05.01.2022;00:00;01:00;483;554;0;821
05.01.2022;01:00;02:00;480;557;0;801
05.01.2022;02:00;03:00;381;545;0;619
05.01.2022;03:00;04:00;367;560;0;604
05.01.2022;04:00;05:00;375;561;0;731
05.01.2022;05:00;06:00;472;570;0;825
05.01.2022;06:00;07:00;479;569;0;821
05.01.2022;07:00;08:00;485;584;0;819
05.01.2022;08:00;09:00;489;589;0;828
05.01.2022;09:00;10:00;488;586;0;827
05.01.2022;10:00;11:00;488;571;0;747
05.01.2022;11:00;12:00;488;581;0;816
05.01.2022;12:00;13:00;487;583;0;829
05.01.2022;13:00;14:00;489;580;0;827
05.01.2022;14:00;15:00;488;585;0;827
05.01.2022;15:00;16:00;491;580;0;820
05.01.2022;16:00;17:00;458;569;0;704
05.01.2022;17:00;18:00;460;504;0;693
05.01.2022;18:00;19:00;458;513;0;695
05.01.2022;19:00;20:00;459;514;0;707
05.01.2022;20:00;21:00;487;565;0;828
05.01.2022;21:00;22:00;482;568;0;822
05.01.2022;22:00;23:00;480;576;0;819
05.01.2022;23:00;00:00;485;583;0;823
06.01.2022;00:00;01:00;487;569;0;826
06.01.2022;01:00;02:00;486;560;0;830
06.01.2022;02:00;03:00;485;561;0;829
06.01.2022;03:00;04:00;479;581;0;827
06.01.2022;04:00;05:00;474;568;0;832
06.01.2022;05:00;06:00;477;568;0;825
06.01.2022;06:00;07:00;477;567;0;824
06.01.2022;07:00;08:00;478;568;0;832
06.01.2022;08:00;09:00;480;574;0;829
06.01.2022;09:00;10:00;475;569;0;825
06.01.2022;10:00;11:00;472;569;0;829
06.01.2022;11:00;12:00;470;579;0;829
06.01.2022;12:00;13:00;470;578;0;826
06.01.2022;13:00;14:00;473;577;0;830
06.01.2022;14:00;15:00;472;566;0;833
06.01.2022;15:00;16:00;469;559;0;835
06.01.2022;16:00;17:00;476;558;0;836
06.01.2022;17:00;18:00;479;554;0;835
06.01.2022;18:00;19:00;477;561;0;829
06.01.2022;19:00;20:00;485;549;0;833
06.01.2022;20:00;21:00;485;551;0;825
06.01.2022;21:00;22:00;480;563;0;835
06.01.2022;22:00;23:00;478;559;0;832
06.01.2022;23:00;00:00;479;550;0;831
07.01.2022;00:00;01:00;466;555;0;811
07.01.2022;01:00;02:00;479;547;0;829
07.01.2022;02:00;03:00;467;546;0;815
07.01.2022;03:00;04:00;467;548;0;813
07.01.2022;04:00;05:00;481;548;34;832
07.01.2022;05:00;06:00;483;566;80;834
07.01.2022;06:00;07:00;485;583;130;817
07.01.2022;07:00;08:00;489;583;177;813
07.01.2022;08:00;09:00;490;586;183;825
07.01.2022;09:00;10:00;487;584;187;836
07.01.2022;10:00;11:00;485;584;191;834
07.01.2022;11:00;12:00;487;588;201;830
07.01.2022;12:00;13:00;489;589;199;833
07.01.2022;13:00;14:00;487;585;197;835
07.01.2022;14:00;15:00;487;575;192;837
07.01.2022;15:00;16:00;482;577;177;835
07.01.2022;16:00;17:00;491;575;213;835
07.01.2022;17:00;18:00;493;571;399;837
07.01.2022;18:00;19:00;497;571;445;837
07.01.2022;19:00;20:00;498;570;470;834
07.01.2022;20:00;21:00;500;567;490;836
07.01.2022;21:00;22:00;500;575;497;835
07.01.2022;22:00;23:00;501;574;495;832
07.01.2022;23:00;00:00;496;577;494;836
08.01.2022;00:00;01:00;496;576;494;835
08.01.2022;01:00;02:00;490;581;489;790
08.01.2022;02:00;03:00;493;579;489;724
08.01.2022;03:00;04:00;493;588;492;800
08.01.2022;04:00;05:00;499;588;497;837
08.01.2022;05:00;06:00;491;604;491;829
08.01.2022;06:00;07:00;497;589;493;835
08.01.2022;07:00;08:00;496;591;494;834
08.01.2022;08:00;09:00;500;593;481;820
08.01.2022;09:00;10:00;500;590;494;835
08.01.2022;10:00;11:00;499;592;494;837
08.01.2022;11:00;12:00;500;592;494;837
08.01.2022;12:00;13:00;498;592;493;826
08.01.2022;13:00;14:00;490;592;487;775
08.01.2022;14:00;15:00;494;587;488;833
08.01.2022;15:00;16:00;500;587;496;835
08.01.2022;16:00;17:00;495;592;490;832
08.01.2022;17:00;18:00;496;591;494;839
08.01.2022;18:00;19:00;498;589;495;835
08.01.2022;19:00;20:00;494;586;471;784
08.01.2022;20:00;21:00;454;549;455;675
08.01.2022;21:00;22:00;453;548;454;669
08.01.2022;22:00;23:00;449;539;451;650
08.01.2022;23:00;00:00;404;479;398;620
09.01.2022;00:00;01:00;375;584;376;531
09.01.2022;01:00;02:00;376;581;373;422
09.01.2022;02:00;03:00;377;401;374;413
09.01.2022;03:00;04:00;375;278;373;405
09.01.2022;04:00;05:00;377;369;373;400
09.01.2022;05:00;06:00;377;385;373;429
09.01.2022;06:00;07:00;376;388;371;552
09.01.2022;07:00;08:00;392;546;374;564
09.01.2022;08:00;09:00;493;608;385;697
09.01.2022;09:00;10:00;499;610;489;826
09.01.2022;10:00;11:00;498;609;492;835
09.01.2022;11:00;12:00;499;610;494;835
09.01.2022;12:00;13:00;499;612;491;833
09.01.2022;13:00;14:00;499;612;492;836
09.01.2022;14:00;15:00;498;612;491;838
09.01.2022;15:00;16:00;499;611;488;838
09.01.2022;16:00;17:00;499;610;488;834
09.01.2022;17:00;18:00;500;612;489;839
09.01.2022;18:00;19:00;499;611;485;837
09.01.2022;19:00;20:00;500;611;487;834
09.01.2022;20:00;21:00;497;612;485;836
09.01.2022;21:00;22:00;497;612;490;837
09.01.2022;22:00;23:00;497;612;490;836
09.01.2022;23:00;00:00;495;611;490;832
10.01.2022;00:00;01:00;498;611;490;835
10.01.2022;01:00;02:00;499;612;492;833
10.01.2022;02:00;03:00;499;611;490;836
10.01.2022;03:00;04:00;499;610;493;835
10.01.2022;04:00;05:00;501;610;491;836
10.01.2022;05:00;06:00;501;608;491;836
10.01.2022;06:00;07:00;500;598;489;837
10.01.2022;07:00;08:00;500;597;491;836
10.01.2022;08:00;09:00;500;584;489;835
10.01.2022;09:00;10:00;499;586;490;837
10.01.2022;10:00;11:00;500;585;491;837
10.01.2022;11:00;12:00;501;577;491;834
10.01.2022;12:00;13:00;502;585;491;835
10.01.2022;13:00;14:00;502;584;490;836
10.01.2022;14:00;15:00;499;579;489;835
10.01.2022;15:00;16:00;502;581;487;838
10.01.2022;16:00;17:00;501;581;480;837
10.01.2022;17:00;18:00;501;580;478;837
10.01.2022;18:00;19:00;499;580;474;838
10.01.2022;19:00;20:00;500;580;472;838
10.01.2022;20:00;21:00;498;588;471;835
10.01.2022;21:00;22:00;497;606;474;833
10.01.2022;22:00;23:00;496;577;475;835
10.01.2022;23:00;00:00;496;594;464;836
11.01.2022;00:00;01:00;492;592;465;837
11.01.2022;01:00;02:00;491;584;467;835
11.01.2022;02:00;03:00;492;587;464;835
11.01.2022;03:00;04:00;491;585;462;839
11.01.2022;04:00;05:00;491;581;463;838
11.01.2022;05:00;06:00;492;580;466;837
11.01.2022;06:00;07:00;490;577;461;840
11.01.2022;07:00;08:00;489;581;487;842
11.01.2022;08:00;09:00;489;578;473;842
11.01.2022;09:00;10:00;489;580;477;837
11.01.2022;10:00;11:00;489;577;465;840
11.01.2022;11:00;12:00;490;576;463;840
11.01.2022;12:00;13:00;491;576;470;839
11.01.2022;13:00;14:00;489;584;479;839
11.01.2022;14:00;15:00;491;586;470;836
11.01.2022;15:00;16:00;488;583;474;828
11.01.2022;16:00;17:00;487;579;472;832
11.01.2022;17:00;18:00;485;580;469;834
11.01.2022;18:00;19:00;486;580;474;834
11.01.2022;19:00;20:00;489;581;475;835
11.01.2022;20:00;21:00;491;582;469;835
11.01.2022;21:00;22:00;491;583;470;835
11.01.2022;22:00;23:00;492;591;469;836
11.01.2022;23:00;00:00;493;594;471;838
12.01.2022;00:00;01:00;487;596;470;837
12.01.2022;01:00;02:00;490;596;471;838
12.01.2022;02:00;03:00;491;591;473;836
12.01.2022;03:00;04:00;490;588;468;838
12.01.2022;04:00;05:00;492;581;468;836
12.01.2022;05:00;06:00;490;587;470;837
12.01.2022;06:00;07:00;489;584;469;835
12.01.2022;07:00;08:00;490;593;467;838
12.01.2022;08:00;09:00;490;598;466;838
12.01.2022;09:00;10:00;492;605;467;836
12.01.2022;10:00;11:00;491;590;469;835
12.01.2022;11:00;12:00;492;601;475;837
12.01.2022;12:00;13:00;492;605;475;836
12.01.2022;13:00;14:00;492;599;476;837
12.01.2022;14:00;15:00;492;586;472;841
12.01.2022;15:00;16:00;491;588;472;836
12.01.2022;16:00;17:00;489;588;471;834
12.01.2022;17:00;18:00;490;585;469;834
12.01.2022;18:00;19:00;492;595;468;835
12.01.2022;19:00;20:00;491;593;470;837
12.01.2022;20:00;21:00;491;591;469;833
12.01.2022;21:00;22:00;491;583;472;835
12.01.2022;22:00;23:00;491;577;466;837
12.01.2022;23:00;00:00;493;588;469;838
13.01.2022;00:00;01:00;491;590;469;838
13.01.2022;01:00;02:00;492;591;466;837
13.01.2022;02:00;03:00;491;578;482;840
13.01.2022;03:00;04:00;493;580;469;839
13.01.2022;04:00;05:00;491;590;468;837
13.01.2022;05:00;06:00;491;586;474;839
13.01.2022;06:00;07:00;488;574;472;834
13.01.2022;07:00;08:00;489;576;476;834
13.01.2022;08:00;09:00;491;605;477;834
13.01.2022;09:00;10:00;490;608;492;835
13.01.2022;10:00;11:00;492;603;496;837
13.01.2022;11:00;12:00;490;574;496;836
13.01.2022;12:00;13:00;489;575;481;828
13.01.2022;13:00;14:00;480;579;467;767
13.01.2022;14:00;15:00;454;520;461;760
13.01.2022;15:00;16:00;459;524;472;735
13.01.2022;16:00;17:00;431;548;473;732
13.01.2022;17:00;18:00;430;543;474;736
13.01.2022;18:00;19:00;427;554;488;734
13.01.2022;19:00;20:00;430;546;476;729
13.01.2022;20:00;21:00;483;528;475;686
13.01.2022;21:00;22:00;430;580;471;702
13.01.2022;22:00;23:00;433;552;475;698
13.01.2022;23:00;00:00;435;546;483;728
14.01.2022;00:00;01:00;436;574;459;734
14.01.2022;01:00;02:00;478;562;430;766
14.01.2022;02:00;03:00;426;424;410;573
14.01.2022;03:00;04:00;426;343;417;577
14.01.2022;04:00;05:00;427;424;425;696
14.01.2022;05:00;06:00;425;336;424;653
14.01.2022;06:00;07:00;423;576;427;679
14.01.2022;07:00;08:00;428;602;432;651
14.01.2022;08:00;09:00;428;603;432;647
14.01.2022;09:00;10:00;390;602;428;642
14.01.2022;10:00;11:00;417;599;434;769
14.01.2022;11:00;12:00;398;513;426;695
14.01.2022;12:00;13:00;427;545;448;818
14.01.2022;13:00;14:00;427;472;432;718
14.01.2022;14:00;15:00;425;340;430;724
14.01.2022;15:00;16:00;426;527;435;735
14.01.2022;16:00;17:00;404;593;427;834
14.01.2022;17:00;18:00;444;589;456;761
14.01.2022;18:00;19:00;454;592;462;636
14.01.2022;19:00;20:00;487;589;457;593
14.01.2022;20:00;21:00;491;587;420;663
14.01.2022;21:00;22:00;465;587;415;824
14.01.2022;22:00;23:00;462;578;415;830
14.01.2022;23:00;00:00;438;563;415;810
15.01.2022;00:00;01:00;432;433;422;690
15.01.2022;01:00;02:00;431;363;416;684
15.01.2022;02:00;03:00;430;321;413;691
15.01.2022;03:00;04:00;429;373;422;830
15.01.2022;04:00;05:00;486;429;486;832
15.01.2022;05:00;06:00;491;437;500;833
15.01.2022;06:00;07:00;489;570;499;834
15.01.2022;07:00;08:00;489;576;498;834
15.01.2022;08:00;09:00;489;574;499;836
15.01.2022;09:00;10:00;491;577;497;838
15.01.2022;10:00;11:00;491;577;499;835
15.01.2022;11:00;12:00;491;583;501;833
15.01.2022;12:00;13:00;493;584;501;836
15.01.2022;13:00;14:00;492;603;501;835
15.01.2022;14:00;15:00;491;605;500;834
15.01.2022;15:00;16:00;493;606;498;835
15.01.2022;16:00;17:00;493;604;496;836
15.01.2022;17:00;18:00;491;605;494;836
15.01.2022;18:00;19:00;492;606;492;838
15.01.2022;19:00;20:00;492;592;489;836
15.01.2022;20:00;21:00;490;588;494;833
15.01.2022;21:00;22:00;491;583;495;837
15.01.2022;22:00;23:00;491;582;492;836
15.01.2022;23:00;00:00;493;585;492;829
16.01.2022;00:00;01:00;492;571;495;760
16.01.2022;01:00;02:00;490;491;493;670
16.01.2022;02:00;03:00;494;577;493;788
16.01.2022;03:00;04:00;488;578;488;833
16.01.2022;04:00;05:00;489;587;496;832
16.01.2022;05:00;06:00;489;597;499;820
16.01.2022;06:00;07:00;473;475;364;684
16.01.2022;07:00;08:00;467;445;186;623
16.01.2022;08:00;09:00;447;496;183;722
16.01.2022;09:00;10:00;440;613;182;828
16.01.2022;10:00;11:00;442;612;181;834
16.01.2022;11:00;12:00;483;613;179;805
16.01.2022;12:00;13:00;487;611;201;649
16.01.2022;13:00;14:00;431;557;179;590
16.01.2022;14:00;15:00;428;610;179;712
16.01.2022;15:00;16:00;428;565;180;575
16.01.2022;16:00;17:00;393;424;179;547
16.01.2022;17:00;18:00;390;457;180;547
16.01.2022;18:00;19:00;390;551;181;550
16.01.2022;19:00;20:00;392;467;209;607
16.01.2022;20:00;21:00;427;316;211;531
16.01.2022;21:00;22:00;396;310;209;527
16.01.2022;22:00;23:00;399;308;207;514
16.01.2022;23:00;00:00;423;295;205;558
17.01.2022;00:00;01:00;412;340;206;439
17.01.2022;01:00;02:00;413;378;206;402
17.01.2022;02:00;03:00;409;293;204;405
17.01.2022;03:00;04:00;413;324;202;406
17.01.2022;04:00;05:00;412;350;202;419
17.01.2022;05:00;06:00;422;433;201;555
17.01.2022;06:00;07:00;416;517;200;573
17.01.2022;07:00;08:00;474;581;384;703
17.01.2022;08:00;09:00;490;458;432;739
17.01.2022;09:00;10:00;453;374;430;703
17.01.2022;10:00;11:00;454;370;449;701
17.01.2022;11:00;12:00;452;354;451;704
17.01.2022;12:00;13:00;454;283;447;695
17.01.2022;13:00;14:00;437;276;425;630
17.01.2022;14:00;15:00;462;284;427;598
17.01.2022;15:00;16:00;462;386;427;597
17.01.2022;16:00;17:00;429;340;425;616
17.01.2022;17:00;18:00;427;491;414;706
17.01.2022;18:00;19:00;478;572;450;818
17.01.2022;19:00;20:00;490;582;465;833
17.01.2022;20:00;21:00;492;605;468;830
17.01.2022;21:00;22:00;493;605;472;833
17.01.2022;22:00;23:00;490;605;465;830
17.01.2022;23:00;00:00;488;592;453;823
18.01.2022;00:00;01:00;490;595;454;834
18.01.2022;01:00;02:00;489;600;456;833
18.01.2022;02:00;03:00;490;594;465;835
18.01.2022;03:00;04:00;490;593;457;831
18.01.2022;04:00;05:00;485;596;459;827
18.01.2022;05:00;06:00;486;596;463;827
18.01.2022;06:00;07:00;492;594;458;831
18.01.2022;07:00;08:00;490;593;456;836
18.01.2022;08:00;09:00;491;593;455;832
18.01.2022;09:00;10:00;490;597;462;831
18.01.2022;10:00;11:00;491;603;459;832
18.01.2022;11:00;12:00;489;604;467;833
18.01.2022;12:00;13:00;489;602;467;833
18.01.2022;13:00;14:00;490;603;468;837
18.01.2022;14:00;15:00;488;600;459;833
18.01.2022;15:00;16:00;490;609;458;836
18.01.2022;16:00;17:00;489;608;452;835
18.01.2022;17:00;18:00;489;610;468;830
18.01.2022;18:00;19:00;490;600;454;833
18.01.2022;19:00;20:00;490;599;450;832
18.01.2022;20:00;21:00;491;602;474;830
18.01.2022;21:00;22:00;491;615;467;831
18.01.2022;22:00;23:00;492;613;460;831
18.01.2022;23:00;00:00;490;613;455;832
19.01.2022;00:00;01:00;486;598;455;829
19.01.2022;01:00;02:00;490;596;459;832
19.01.2022;02:00;03:00;490;600;455;835
19.01.2022;03:00;04:00;489;612;457;835
19.01.2022;04:00;05:00;488;608;467;833
19.01.2022;05:00;06:00;485;611;469;828
19.01.2022;06:00;07:00;482;598;465;829
19.01.2022;07:00;08:00;488;578;496;833
19.01.2022;08:00;09:00;489;577;499;835
19.01.2022;09:00;10:00;486;594;496;837
19.01.2022;10:00;11:00;488;574;497;828
19.01.2022;11:00;12:00;479;575;480;823
19.01.2022;12:00;13:00;487;597;499;835
19.01.2022;13:00;14:00;488;596;500;835
19.01.2022;14:00;15:00;488;584;500;836
19.01.2022;15:00;16:00;488;590;498;824
19.01.2022;16:00;17:00;429;591;435;763
19.01.2022;17:00;18:00;426;565;428;750
19.01.2022;18:00;19:00;426;576;432;640
19.01.2022;19:00;20:00;425;558;429;554
19.01.2022;20:00;21:00;429;513;393;552
19.01.2022;21:00;22:00;370;561;387;612
19.01.2022;22:00;23:00;368;409;392;548
19.01.2022;23:00;00:00;368;300;386;540
20.01.2022;00:00;01:00;368;402;385;528
20.01.2022;01:00;02:00;366;249;377;429
20.01.2022;02:00;03:00;368;241;364;456
20.01.2022;03:00;04:00;368;237;366;467
20.01.2022;04:00;05:00;369;236;366;555
20.01.2022;05:00;06:00;368;249;366;565
20.01.2022;06:00;07:00;386;232;391;685
20.01.2022;07:00;08:00;392;252;391;549
20.01.2022;08:00;09:00;382;269;433;513
20.01.2022;09:00;10:00;386;382;435;509
20.01.2022;10:00;11:00;391;369;435;509
20.01.2022;11:00;12:00;394;248;435;509
20.01.2022;12:00;13:00;388;246;393;557
20.01.2022;13:00;14:00;390;252;393;556
20.01.2022;14:00;15:00;391;270;397;559
20.01.2022;15:00;16:00;391;334;399;558
20.01.2022;16:00;17:00;426;418;369;552
20.01.2022;17:00;18:00;431;451;374;509
20.01.2022;18:00;19:00;432;562;410;525
20.01.2022;19:00;20:00;428;539;420;644
20.01.2022;20:00;21:00;479;589;472;823
20.01.2022;21:00;22:00;485;590;485;829
20.01.2022;22:00;23:00;487;585;471;831
20.01.2022;23:00;00:00;488;581;481;830
21.01.2022;00:00;01:00;489;584;493;815
21.01.2022;01:00;02:00;489;586;491;832
21.01.2022;02:00;03:00;482;583;471;831
21.01.2022;03:00;04:00;481;585;464;799
21.01.2022;04:00;05:00;486;591;469;719
21.01.2022;05:00;06:00;475;595;464;824
21.01.2022;06:00;07:00;477;610;466;825
21.01.2022;07:00;08:00;482;612;476;828
21.01.2022;08:00;09:00;485;611;479;828
21.01.2022;09:00;10:00;491;612;478;825
21.01.2022;10:00;11:00;489;612;489;826
21.01.2022;11:00;12:00;487;612;477;826
21.01.2022;12:00;13:00;486;610;469;803
21.01.2022;13:00;14:00;491;610;476;829
21.01.2022;14:00;15:00;491;600;476;828
21.01.2022;15:00;16:00;437;586;422;724
21.01.2022;16:00;17:00;400;583;383;747
21.01.2022;17:00;18:00;415;584;380;809
21.01.2022;18:00;19:00;421;527;421;683
21.01.2022;19:00;20:00;394;439;413;593
21.01.2022;20:00;21:00;423;295;378;559
21.01.2022;21:00;22:00;423;290;410;624
21.01.2022;22:00;23:00;425;281;404;681
21.01.2022;23:00;00:00;426;370;409;645
22.01.2022;00:00;01:00;465;310;444;546
22.01.2022;01:00;02:00;455;314;446;539
22.01.2022;02:00;03:00;448;314;431;541
22.01.2022;03:00;04:00;465;399;444;631
22.01.2022;04:00;05:00;457;398;447;621
22.01.2022;05:00;06:00;466;421;470;634
22.01.2022;06:00;07:00;479;544;490;733
22.01.2022;07:00;08:00;480;546;496;738
22.01.2022;08:00;09:00;484;591;497;830
22.01.2022;09:00;10:00;488;597;496;828
22.01.2022;10:00;11:00;486;593;497;825
22.01.2022;11:00;12:00;470;594;461;802
22.01.2022;12:00;13:00;446;597;452;739
22.01.2022;13:00;14:00;446;596;451;733
22.01.2022;14:00;15:00;446;593;451;733
22.01.2022;15:00;16:00;448;594;452;733
22.01.2022;16:00;17:00;446;594;452;734
22.01.2022;17:00;18:00;447;612;446;764
22.01.2022;18:00;19:00;448;606;445;767
22.01.2022;19:00;20:00;449;592;448;767
22.01.2022;20:00;21:00;429;594;453;764
22.01.2022;21:00;22:00;427;595;448;761
22.01.2022;22:00;23:00;425;591;452;763
22.01.2022;23:00;00:00;428;593;452;738
23.01.2022;00:00;01:00;429;594;438;783
23.01.2022;01:00;02:00;428;594;448;794
23.01.2022;02:00;03:00;428;595;448;796
23.01.2022;03:00;04:00;428;593;444;796
23.01.2022;04:00;05:00;481;597;469;831
23.01.2022;05:00;06:00;489;616;468;822
23.01.2022;06:00;07:00;430;613;432;774
23.01.2022;07:00;08:00;429;613;431;771
23.01.2022;08:00;09:00;434;613;430;770
23.01.2022;09:00;10:00;485;614;494;824
23.01.2022;10:00;11:00;450;613;455;790
23.01.2022;11:00;12:00;485;614;481;829
23.01.2022;12:00;13:00;486;614;482;789
23.01.2022;13:00;14:00;484;615;487;782
23.01.2022;14:00;15:00;489;615;482;794
23.01.2022;15:00;16:00;489;614;484;798
23.01.2022;16:00;17:00;487;614;491;795
23.01.2022;17:00;18:00;489;614;497;795
23.01.2022;18:00;19:00;489;614;488;831
23.01.2022;19:00;20:00;489;614;489;832
23.01.2022;20:00;21:00;490;614;488;831
23.01.2022;21:00;22:00;491;616;489;833
23.01.2022;22:00;23:00;487;614;488;829
23.01.2022;23:00;00:00;487;614;487;829
24.01.2022;00:00;01:00;430;614;433;773
24.01.2022;01:00;02:00;429;614;435;772
24.01.2022;02:00;03:00;427;614;433;773
24.01.2022;03:00;04:00;427;614;433;773
24.01.2022;04:00;05:00;427;614;431;772
24.01.2022;05:00;06:00;426;613;431;775
24.01.2022;06:00;07:00;424;596;431;774
24.01.2022;07:00;08:00;425;590;432;768
24.01.2022;08:00;09:00;434;591;432;744
24.01.2022;09:00;10:00;485;592;495;830
24.01.2022;10:00;11:00;490;601;499;827
24.01.2022;11:00;12:00;489;607;497;826
24.01.2022;12:00;13:00;488;609;498;830
24.01.2022;13:00;14:00;491;598;499;829
24.01.2022;14:00;15:00;489;586;499;829
24.01.2022;15:00;16:00;491;584;497;828
24.01.2022;16:00;17:00;490;583;485;829
24.01.2022;17:00;18:00;491;598;480;832
24.01.2022;18:00;19:00;490;603;480;832
24.01.2022;19:00;20:00;490;601;471;828
24.01.2022;20:00;21:00;433;585;411;767
24.01.2022;21:00;22:00;432;587;406;768
24.01.2022;22:00;23:00;434;584;415;770
24.01.2022;23:00;00:00;431;585;414;771
25.01.2022;00:00;01:00;483;586;474;830
25.01.2022;01:00;02:00;490;595;478;827
25.01.2022;02:00;03:00;490;594;475;829
25.01.2022;03:00;04:00;490;593;486;828
25.01.2022;04:00;05:00;490;591;476;830
25.01.2022;05:00;06:00;490;599;476;830
25.01.2022;06:00;07:00;488;595;470;830
25.01.2022;07:00;08:00;489;605;470;826
25.01.2022;08:00;09:00;490;608;475;829
25.01.2022;09:00;10:00;491;602;493;829
25.01.2022;10:00;11:00;491;586;486;830
25.01.2022;11:00;12:00;492;585;477;829
25.01.2022;12:00;13:00;488;588;476;830
25.01.2022;13:00;14:00;489;596;473;830
25.01.2022;14:00;15:00;491;595;484;828
25.01.2022;15:00;16:00;490;595;493;829
25.01.2022;16:00;17:00;491;593;492;832
25.01.2022;17:00;18:00;490;582;491;830
25.01.2022;18:00;19:00;487;584;478;832
25.01.2022;19:00;20:00;488;585;473;832
25.01.2022;20:00;21:00;491;596;472;829
25.01.2022;21:00;22:00;494;607;466;833
