Datum;Anfang;Ende;Generation_DE PSW Goldisthal PSS D [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS C [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS B [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS A [MW] Originalauflösungen
04.01.2018;14:00;15:00;228;240;240;229
04.01.2018;15:00;16:00;224;237;238;225
04.01.2018;16:00;17:00;220;235;235;221
04.01.2018;17:00;18:00;218;229;228;218
04.01.2018;18:00;19:00;209;219;219;209
04.01.2018;19:00;20:00;217;220;220;218
04.01.2018;20:00;21:00;54;0;0;25
04.01.2018;21:00;22:00;0;0;0;0
04.01.2018;22:00;23:00;0;0;0;0
04.01.2018;23:00;00:00;0;0;0;0
05.01.2018;00:00;01:00;0;0;0;0
05.01.2018;01:00;02:00;0;0;0;0
05.01.2018;02:00;03:00;0;0;0;0
05.01.2018;03:00;04:00;0;0;0;0
05.01.2018;04:00;05:00;0;0;0;0
05.01.2018;05:00;06:00;0;0;0;0
05.01.2018;06:00;07:00;0;0;0;0
05.01.2018;07:00;08:00;0;0;0;0
05.01.2018;08:00;09:00;128;0;0;0
05.01.2018;09:00;10:00;79;0;0;0
05.01.2018;10:00;11:00;79;0;1;0
05.01.2018;11:00;12:00;229;246;247;230
05.01.2018;12:00;13:00;0;0;1;124
05.01.2018;13:00;14:00;0;0;9;119
05.01.2018;14:00;15:00;0;0;0;73
05.01.2018;15:00;16:00;0;0;0;101
05.01.2018;16:00;17:00;222;232;237;223
05.01.2018;17:00;18:00;272;242;242;271
05.01.2018;18:00;19:00;238;243;243;238
05.01.2018;19:00;20:00;221;230;230;222
05.01.2018;20:00;21:00;217;173;219;179
05.01.2018;21:00;22:00;201;159;116;0
05.01.2018;22:00;23:00;79;0;0;0
05.01.2018;23:00;00:00;100;0;0;0
06.01.2018;00:00;01:00;0;0;0;0
06.01.2018;01:00;02:00;0;0;0;0
06.01.2018;02:00;03:00;0;0;0;0
06.01.2018;03:00;04:00;0;0;0;0
06.01.2018;04:00;05:00;0;0;0;0
06.01.2018;05:00;06:00;0;0;0;0
06.01.2018;06:00;07:00;0;0;0;0
06.01.2018;07:00;08:00;1;0;0;0
06.01.2018;08:00;09:00;78;0;0;0
06.01.2018;09:00;10:00;82;0;0;0
06.01.2018;10:00;11:00;105;0;60;0
06.01.2018;11:00;12:00;135;2;7;0
06.01.2018;12:00;13:00;96;216;0;0
06.01.2018;13:00;14:00;97;0;0;0
06.01.2018;14:00;15:00;76;2;2;0
06.01.2018;15:00;16:00;191;221;222;1
06.01.2018;16:00;17:00;191;222;223;192
06.01.2018;17:00;18:00;222;238;238;222
06.01.2018;18:00;19:00;227;234;234;228
06.01.2018;19:00;20:00;222;227;227;222
06.01.2018;20:00;21:00;145;63;0;38
06.01.2018;21:00;22:00;99;0;0;0
06.01.2018;22:00;23:00;130;53;52;0
06.01.2018;23:00;00:00;99;0;0;0
07.01.2018;00:00;01:00;63;43;0;0
07.01.2018;01:00;02:00;1;0;0;0
07.01.2018;02:00;03:00;0;0;0;0
07.01.2018;03:00;04:00;0;0;0;0
07.01.2018;04:00;05:00;0;0;0;0
07.01.2018;05:00;06:00;0;0;0;0
07.01.2018;06:00;07:00;0;0;0;0
07.01.2018;07:00;08:00;0;0;0;0
07.01.2018;08:00;09:00;0;0;0;0
07.01.2018;09:00;10:00;0;0;0;0
07.01.2018;10:00;11:00;0;0;0;1
07.01.2018;11:00;12:00;0;0;0;124
07.01.2018;12:00;13:00;0;0;0;94
07.01.2018;13:00;14:00;0;0;0;115
07.01.2018;14:00;15:00;0;0;0;103
07.01.2018;15:00;16:00;0;0;0;93
07.01.2018;16:00;17:00;0;0;0;119
07.01.2018;17:00;18:00;1;6;228;196
07.01.2018;18:00;19:00;246;251;251;246
07.01.2018;19:00;20:00;224;239;240;225
07.01.2018;20:00;21:00;0;159;161;118
07.01.2018;21:00;22:00;0;0;2;103
07.01.2018;22:00;23:00;0;0;59;55
07.01.2018;23:00;00:00;0;0;0;0
08.01.2018;00:00;01:00;0;0;0;0
08.01.2018;01:00;02:00;0;0;0;0
08.01.2018;02:00;03:00;0;0;0;0
08.01.2018;03:00;04:00;0;0;0;0
08.01.2018;04:00;05:00;0;0;0;0
08.01.2018;05:00;06:00;0;0;0;1
08.01.2018;06:00;07:00;0;0;0;212
08.01.2018;07:00;08:00;219;246;247;220
08.01.2018;08:00;09:00;248;258;259;249
08.01.2018;09:00;10:00;226;244;245;227
08.01.2018;10:00;11:00;233;245;245;234
08.01.2018;11:00;12:00;276;250;251;277
08.01.2018;12:00;13:00;194;223;224;194
08.01.2018;13:00;14:00;3;219;219;195
08.01.2018;14:00;15:00;1;4;2;106
08.01.2018;15:00;16:00;182;0;0;183
08.01.2018;16:00;17:00;103;0;0;0
08.01.2018;17:00;18:00;109;0;0;0
08.01.2018;18:00;19:00;94;0;0;0
08.01.2018;19:00;20:00;19;0;0;0
08.01.2018;20:00;21:00;0;0;0;0
08.01.2018;21:00;22:00;0;0;0;0
08.01.2018;22:00;23:00;0;0;0;0
08.01.2018;23:00;00:00;0;0;0;0
09.01.2018;00:00;01:00;0;0;0;0
09.01.2018;01:00;02:00;0;0;0;0
09.01.2018;02:00;03:00;0;0;0;0
09.01.2018;03:00;04:00;0;0;0;0
09.01.2018;04:00;05:00;0;0;0;0
09.01.2018;05:00;06:00;0;0;0;1
09.01.2018;06:00;07:00;0;0;163;103
09.01.2018;07:00;08:00;0;0;0;142
09.01.2018;08:00;09:00;0;0;57;135
09.01.2018;09:00;10:00;0;0;0;161
09.01.2018;10:00;11:00;0;0;0;110
09.01.2018;11:00;12:00;0;0;0;109
09.01.2018;12:00;13:00;0;0;0;109
09.01.2018;13:00;14:00;0;0;0;105
09.01.2018;14:00;15:00;0;0;0;108
09.01.2018;15:00;16:00;177;2;2;179
09.01.2018;16:00;17:00;227;247;248;228
09.01.2018;17:00;18:00;228;245;246;229
09.01.2018;18:00;19:00;230;243;244;231
09.01.2018;19:00;20:00;229;245;246;230
09.01.2018;20:00;21:00;178;0;2;178
09.01.2018;21:00;22:00;2;0;0;104
09.01.2018;22:00;23:00;0;0;0;1
09.01.2018;23:00;00:00;0;0;0;0
10.01.2018;00:00;01:00;0;0;0;0
10.01.2018;01:00;02:00;0;0;0;0
10.01.2018;02:00;03:00;0;0;0;0
10.01.2018;03:00;04:00;0;0;0;0
10.01.2018;04:00;05:00;0;0;0;0
10.01.2018;05:00;06:00;0;0;0;0
10.01.2018;06:00;07:00;0;2;2;22
10.01.2018;07:00;08:00;289;270;270;289
10.01.2018;08:00;09:00;2;223;222;94
10.01.2018;09:00;10:00;0;4;2;124
10.01.2018;10:00;11:00;54;0;0;97
10.01.2018;11:00;12:00;69;0;0;45
10.01.2018;12:00;13:00;102;0;0;0
10.01.2018;13:00;14:00;103;0;0;0
10.01.2018;14:00;15:00;116;0;0;0
10.01.2018;15:00;16:00;121;0;0;0
10.01.2018;16:00;17:00;198;8;0;1
10.01.2018;17:00;18:00;213;234;235;214
10.01.2018;18:00;19:00;218;235;235;220
10.01.2018;19:00;20:00;221;241;241;222
10.01.2018;20:00;21:00;211;6;2;212
10.01.2018;21:00;22:00;0;0;0;0
10.01.2018;22:00;23:00;0;0;0;0
10.01.2018;23:00;00:00;0;0;0;0
11.01.2018;00:00;01:00;0;0;0;0
11.01.2018;01:00;02:00;0;0;0;0
11.01.2018;02:00;03:00;0;0;0;0
11.01.2018;03:00;04:00;0;0;0;0
11.01.2018;04:00;05:00;0;0;0;0
11.01.2018;05:00;06:00;0;0;0;0
11.01.2018;06:00;07:00;0;0;0;0
11.01.2018;07:00;08:00;1;0;0;1
11.01.2018;08:00;09:00;235;257;251;235
11.01.2018;09:00;10:00;250;260;260;250
11.01.2018;10:00;11:00;242;253;254;243
11.01.2018;11:00;12:00;201;228;228;201
11.01.2018;12:00;13:00;113;15;13;115
11.01.2018;13:00;14:00;107;0;0;1
11.01.2018;14:00;15:00;107;0;0;2
11.01.2018;15:00;16:00;160;5;1;161
11.01.2018;16:00;17:00;219;239;240;220
11.01.2018;17:00;18:00;268;234;235;268
11.01.2018;18:00;19:00;250;237;237;250
11.01.2018;19:00;20:00;243;232;232;244
11.01.2018;20:00;21:00;0;4;43;100
11.01.2018;21:00;22:00;0;0;0;0
11.01.2018;22:00;23:00;0;0;0;0
11.01.2018;23:00;00:00;0;0;0;0
12.01.2018;00:00;01:00;0;0;0;0
12.01.2018;01:00;02:00;0;0;0;0
12.01.2018;02:00;03:00;0;0;0;0
12.01.2018;03:00;04:00;0;0;0;0
12.01.2018;04:00;05:00;0;0;0;0
12.01.2018;05:00;06:00;0;0;0;0
12.01.2018;06:00;07:00;0;0;0;0
12.01.2018;07:00;08:00;0;0;1;1
12.01.2018;08:00;09:00;211;238;238;211
12.01.2018;09:00;10:00;196;227;227;197
12.01.2018;10:00;11:00;190;221;221;190
12.01.2018;11:00;12:00;0;250;250;265
12.01.2018;12:00;13:00;0;245;245;274
12.01.2018;13:00;14:00;0;221;6;190
12.01.2018;14:00;15:00;0;0;0;150
12.01.2018;15:00;16:00;0;0;0;148
12.01.2018;16:00;17:00;0;196;191;170
12.01.2018;17:00;18:00;0;232;231;227
12.01.2018;18:00;19:00;0;231;230;236
12.01.2018;19:00;20:00;0;2;0;151
12.01.2018;20:00;21:00;0;0;0;141
12.01.2018;21:00;22:00;0;0;0;93
12.01.2018;22:00;23:00;0;0;0;0
12.01.2018;23:00;00:00;0;0;0;0
13.01.2018;00:00;01:00;0;0;0;0
13.01.2018;01:00;02:00;0;0;0;0
13.01.2018;02:00;03:00;0;0;0;0
13.01.2018;03:00;04:00;0;0;0;0
13.01.2018;04:00;05:00;0;0;0;0
13.01.2018;05:00;06:00;0;0;0;0
13.01.2018;06:00;07:00;0;0;0;0
13.01.2018;07:00;08:00;0;0;0;0
13.01.2018;08:00;09:00;0;0;0;1
13.01.2018;09:00;10:00;0;0;0;108
13.01.2018;10:00;11:00;0;2;1;157
13.01.2018;11:00;12:00;0;201;200;107
13.01.2018;12:00;13:00;0;223;222;198
13.01.2018;13:00;14:00;127;0;0;140
13.01.2018;14:00;15:00;0;0;0;101
13.01.2018;15:00;16:00;0;0;0;99
13.01.2018;16:00;17:00;0;4;2;99
13.01.2018;17:00;18:00;0;243;243;259
13.01.2018;18:00;19:00;141;201;163;173
13.01.2018;19:00;20:00;0;0;0;125
13.01.2018;20:00;21:00;0;0;0;121
13.01.2018;21:00;22:00;0;0;0;122
13.01.2018;22:00;23:00;0;0;0;0
13.01.2018;23:00;00:00;0;0;0;0
14.01.2018;00:00;01:00;0;0;0;0
14.01.2018;01:00;02:00;0;0;0;0
14.01.2018;02:00;03:00;0;0;0;0
14.01.2018;03:00;04:00;0;0;0;0
14.01.2018;04:00;05:00;0;0;0;0
14.01.2018;05:00;06:00;0;0;0;0
14.01.2018;06:00;07:00;0;0;0;0
14.01.2018;07:00;08:00;0;0;0;0
14.01.2018;08:00;09:00;0;0;0;0
14.01.2018;09:00;10:00;0;0;0;1
14.01.2018;10:00;11:00;0;0;228;111
14.01.2018;11:00;12:00;0;0;0;126
14.01.2018;12:00;13:00;0;0;0;128
14.01.2018;13:00;14:00;0;0;0;124
14.01.2018;14:00;15:00;0;0;0;128
14.01.2018;15:00;16:00;0;1;0;123
14.01.2018;16:00;17:00;0;225;2;168
14.01.2018;17:00;18:00;227;243;243;228
14.01.2018;18:00;19:00;236;246;247;237
14.01.2018;19:00;20:00;2;87;11;242
14.01.2018;20:00;21:00;0;0;0;132
14.01.2018;21:00;22:00;0;0;0;129
14.01.2018;22:00;23:00;0;0;0;144
14.01.2018;23:00;00:00;0;0;0;0
15.01.2018;00:00;01:00;0;0;0;0
15.01.2018;01:00;02:00;0;0;0;0
15.01.2018;02:00;03:00;0;0;0;0
15.01.2018;03:00;04:00;0;0;0;0
15.01.2018;04:00;05:00;0;0;0;0
15.01.2018;05:00;06:00;0;0;0;0
15.01.2018;06:00;07:00;72;113;73;126
15.01.2018;07:00;08:00;248;256;256;248
15.01.2018;08:00;09:00;276;256;256;276
15.01.2018;09:00;10:00;233;245;3;0
15.01.2018;10:00;11:00;184;181;225;0
15.01.2018;11:00;12:00;132;197;197;0
15.01.2018;12:00;13:00;171;106;213;0
15.01.2018;13:00;14:00;222;233;233;0
15.01.2018;14:00;15:00;214;223;214;0
15.01.2018;15:00;16:00;171;200;0;0
15.01.2018;16:00;17:00;167;200;199;0
15.01.2018;17:00;18:00;97;97;0;0
15.01.2018;18:00;19:00;122;0;0;0
15.01.2018;19:00;20:00;15;0;0;0
15.01.2018;20:00;21:00;0;0;0;0
15.01.2018;21:00;22:00;0;0;0;0
15.01.2018;22:00;23:00;0;0;0;0
15.01.2018;23:00;00:00;0;0;0;0
16.01.2018;00:00;01:00;0;0;0;0
16.01.2018;01:00;02:00;0;0;0;0
16.01.2018;02:00;03:00;0;0;0;0
16.01.2018;03:00;04:00;0;0;0;0
16.01.2018;04:00;05:00;0;0;0;0
16.01.2018;05:00;06:00;0;0;0;0
16.01.2018;06:00;07:00;0;0;0;0
16.01.2018;07:00;08:00;47;47;0;0
16.01.2018;08:00;09:00;208;247;233;187
16.01.2018;09:00;10:00;227;249;249;228
16.01.2018;10:00;11:00;220;242;242;221
16.01.2018;11:00;12:00;230;243;244;230
16.01.2018;12:00;13:00;143;199;66;4
16.01.2018;13:00;14:00;102;44;0;0
16.01.2018;14:00;15:00;101;71;0;0
16.01.2018;15:00;16:00;229;239;240;229
16.01.2018;16:00;17:00;228;239;240;228
16.01.2018;17:00;18:00;224;232;233;225
16.01.2018;18:00;19:00;229;229;230;230
16.01.2018;19:00;20:00;206;214;214;207
16.01.2018;20:00;21:00;114;54;54;0
16.01.2018;21:00;22:00;1;0;0;0
16.01.2018;22:00;23:00;0;0;0;0
16.01.2018;23:00;00:00;0;0;0;0
17.01.2018;00:00;01:00;0;0;0;0
17.01.2018;01:00;02:00;0;0;0;0
17.01.2018;02:00;03:00;0;0;0;0
17.01.2018;03:00;04:00;0;0;0;0
17.01.2018;04:00;05:00;0;0;0;0
17.01.2018;05:00;06:00;0;0;0;0
17.01.2018;06:00;07:00;16;0;0;0
17.01.2018;07:00;08:00;227;245;182;216
17.01.2018;08:00;09:00;206;229;230;207
17.01.2018;09:00;10:00;256;247;113;257
17.01.2018;10:00;11:00;217;231;63;219
17.01.2018;11:00;12:00;97;3;0;96
17.01.2018;12:00;13:00;111;30;0;57
17.01.2018;13:00;14:00;95;0;0;36
17.01.2018;14:00;15:00;78;0;0;0
17.01.2018;15:00;16:00;124;0;0;17
17.01.2018;16:00;17:00;74;0;0;1
17.01.2018;17:00;18:00;245;233;0;247
17.01.2018;18:00;19:00;190;205;0;192
17.01.2018;19:00;20:00;127;0;0;100
17.01.2018;20:00;21:00;0;0;0;0
17.01.2018;21:00;22:00;0;0;0;0
17.01.2018;22:00;23:00;0;0;0;0
17.01.2018;23:00;00:00;0;0;0;0
18.01.2018;00:00;01:00;0;0;0;0
18.01.2018;01:00;02:00;0;0;0;0
18.01.2018;02:00;03:00;0;0;0;0
18.01.2018;03:00;04:00;0;0;0;0
18.01.2018;04:00;05:00;0;0;0;0
18.01.2018;05:00;06:00;0;0;0;0
18.01.2018;06:00;07:00;0;0;0;1
18.01.2018;07:00;08:00;0;123;232;183
18.01.2018;08:00;09:00;0;238;238;200
18.01.2018;09:00;10:00;65;2;5;178
18.01.2018;10:00;11:00;138;0;0;171
18.01.2018;11:00;12:00;157;0;0;186
18.01.2018;12:00;13:00;0;0;0;175
18.01.2018;13:00;14:00;0;0;0;91
18.01.2018;14:00;15:00;0;0;0;119
18.01.2018;15:00;16:00;0;0;0;99
18.01.2018;16:00;17:00;59;0;0;153
18.01.2018;17:00;18:00;165;0;30;188
18.01.2018;18:00;19:00;165;0;215;166
18.01.2018;19:00;20:00;178;0;218;179
18.01.2018;20:00;21:00;77;14;4;114
18.01.2018;21:00;22:00;0;0;0;94
18.01.2018;22:00;23:00;0;0;0;0
18.01.2018;23:00;00:00;0;0;0;0
19.01.2018;00:00;01:00;0;0;0;0
19.01.2018;01:00;02:00;0;0;0;0
19.01.2018;02:00;03:00;0;0;0;0
19.01.2018;03:00;04:00;0;0;0;0
19.01.2018;04:00;05:00;0;0;0;0
19.01.2018;05:00;06:00;0;0;0;0
19.01.2018;06:00;07:00;2;2;0;0
19.01.2018;07:00;08:00;267;146;255;196
19.01.2018;08:00;09:00;249;250;250;250
19.01.2018;09:00;10:00;236;244;244;237
19.01.2018;10:00;11:00;190;226;226;191
19.01.2018;11:00;12:00;20;156;177;113
19.01.2018;12:00;13:00;0;0;0;76
19.01.2018;13:00;14:00;0;0;0;77
19.01.2018;14:00;15:00;0;0;0;76
19.01.2018;15:00;16:00;0;0;0;144
19.01.2018;16:00;17:00;1;0;0;161
19.01.2018;17:00;18:00;218;0;179;219
19.01.2018;18:00;19:00;227;138;232;227
19.01.2018;19:00;20:00;159;115;164;178
19.01.2018;20:00;21:00;5;0;11;110
19.01.2018;21:00;22:00;0;0;0;120
19.01.2018;22:00;23:00;0;0;0;108
19.01.2018;23:00;00:00;0;0;0;0
20.01.2018;00:00;01:00;0;0;0;0
20.01.2018;01:00;02:00;0;0;0;0
20.01.2018;02:00;03:00;0;0;0;0
20.01.2018;03:00;04:00;0;0;0;0
20.01.2018;04:00;05:00;0;0;0;0
20.01.2018;05:00;06:00;0;0;0;0
20.01.2018;06:00;07:00;0;0;0;0
20.01.2018;07:00;08:00;0;0;0;1
20.01.2018;08:00;09:00;0;0;0;74
20.01.2018;09:00;10:00;0;0;0;132
20.01.2018;10:00;11:00;0;0;0;118
20.01.2018;11:00;12:00;0;0;0;128
20.01.2018;12:00;13:00;0;0;0;71
20.01.2018;13:00;14:00;0;0;0;108
20.01.2018;14:00;15:00;0;0;0;161
20.01.2018;15:00;16:00;119;0;0;135
20.01.2018;16:00;17:00;249;3;191;250
20.01.2018;17:00;18:00;224;241;242;224
20.01.2018;18:00;19:00;264;238;238;264
20.01.2018;19:00;20:00;226;230;230;226
20.01.2018;20:00;21:00;215;170;222;216
20.01.2018;21:00;22:00;4;0;92;104
20.01.2018;22:00;23:00;19;0;0;171
20.01.2018;23:00;00:00;0;0;0;69
21.01.2018;00:00;01:00;0;0;0;0
21.01.2018;01:00;02:00;0;0;0;0
21.01.2018;02:00;03:00;0;0;0;0
21.01.2018;03:00;04:00;0;0;0;0
21.01.2018;04:00;05:00;0;0;0;0
21.01.2018;05:00;06:00;0;0;0;0
21.01.2018;06:00;07:00;0;0;0;0
21.01.2018;07:00;08:00;0;0;0;0
21.01.2018;08:00;09:00;0;0;0;1
21.01.2018;09:00;10:00;0;0;0;78
21.01.2018;10:00;11:00;0;0;0;117
21.01.2018;11:00;12:00;0;0;0;110
21.01.2018;12:00;13:00;0;0;0;135
21.01.2018;13:00;14:00;0;0;0;66
21.01.2018;14:00;15:00;0;0;0;79
21.01.2018;15:00;16:00;0;0;0;129
21.01.2018;16:00;17:00;7;0;4;196
21.01.2018;17:00;18:00;237;248;247;238
21.01.2018;18:00;19:00;254;251;251;254
21.01.2018;19:00;20:00;224;61;238;224
21.01.2018;20:00;21:00;1;0;0;61
21.01.2018;21:00;22:00;0;0;0;67
21.01.2018;22:00;23:00;0;0;0;105
21.01.2018;23:00;00:00;0;0;0;0
22.01.2018;00:00;01:00;0;0;-;0
22.01.2018;01:00;02:00;0;0;0;0
22.01.2018;02:00;03:00;0;0;0;0
22.01.2018;03:00;04:00;0;0;0;0
22.01.2018;04:00;05:00;0;0;0;0
22.01.2018;05:00;06:00;0;0;0;0
22.01.2018;06:00;07:00;0;0;0;0
22.01.2018;07:00;08:00;1;0;0;83
22.01.2018;08:00;09:00;274;266;266;273
22.01.2018;09:00;10:00;0;4;250;231
22.01.2018;10:00;11:00;0;245;256;248
22.01.2018;11:00;12:00;0;0;2;136
22.01.2018;12:00;13:00;0;0;0;74
22.01.2018;13:00;14:00;0;0;0;192
22.01.2018;14:00;15:00;0;0;0;117
22.01.2018;15:00;16:00;0;0;2;66
22.01.2018;16:00;17:00;47;249;250;257
22.01.2018;17:00;18:00;285;258;257;284
22.01.2018;18:00;19:00;278;229;230;277
22.01.2018;19:00;20:00;241;239;239;241
22.01.2018;20:00;21:00;0;0;0;42
22.01.2018;21:00;22:00;0;0;0;40
22.01.2018;22:00;23:00;0;0;0;39
22.01.2018;23:00;00:00;0;0;0;0
23.01.2018;00:00;01:00;-;0;-;0
23.01.2018;01:00;02:00;-;0;-;0
23.01.2018;02:00;03:00;-;0;-;0
23.01.2018;03:00;04:00;-;0;-;0
23.01.2018;04:00;05:00;-;0;-;0
23.01.2018;05:00;06:00;-;0;-;0
23.01.2018;06:00;07:00;-;55;-;104
23.01.2018;07:00;08:00;-;260;-;265
23.01.2018;08:00;09:00;-;254;-;284
23.01.2018;09:00;10:00;-;241;-;275
23.01.2018;10:00;11:00;-;233;-;273
23.01.2018;11:00;12:00;-;236;-;248
23.01.2018;12:00;13:00;-;231;-;2
23.01.2018;13:00;14:00;-;2;-;0
23.01.2018;14:00;15:00;-;0;-;0
23.01.2018;15:00;16:00;-;0;-;0
23.01.2018;16:00;17:00;-;0;-;0
23.01.2018;17:00;18:00;-;0;-;2
23.01.2018;18:00;19:00;-;0;-;150
23.01.2018;19:00;20:00;-;0;-;56
23.01.2018;20:00;21:00;-;0;-;0
23.01.2018;21:00;22:00;-;0;-;0
23.01.2018;22:00;23:00;-;0;-;0
23.01.2018;23:00;00:00;-;0;-;0
24.01.2018;00:00;01:00;-;0;-;0
24.01.2018;01:00;02:00;-;0;-;0
24.01.2018;02:00;03:00;-;0;-;0
24.01.2018;03:00;04:00;-;0;-;0
24.01.2018;04:00;05:00;-;0;-;0
24.01.2018;05:00;06:00;-;0;-;0
24.01.2018;06:00;07:00;-;3;-;106
24.01.2018;07:00;08:00;-;228;-;197
24.01.2018;08:00;09:00;-;231;-;209
24.01.2018;09:00;10:00;-;236;-;217
24.01.2018;10:00;11:00;-;232;-;209
24.01.2018;11:00;12:00;-;232;-;218
24.01.2018;12:00;13:00;-;1;-;0
24.01.2018;13:00;14:00;-;0;-;0
24.01.2018;14:00;15:00;-;0;-;0
24.01.2018;15:00;16:00;-;0;-;0
24.01.2018;16:00;17:00;-;4;-;0
24.01.2018;17:00;18:00;-;200;-;0
24.01.2018;18:00;19:00;-;203;-;0
24.01.2018;19:00;20:00;-;3;-;0
24.01.2018;20:00;21:00;-;0;-;0
24.01.2018;21:00;22:00;-;0;-;0
24.01.2018;22:00;23:00;-;0;-;0
24.01.2018;23:00;00:00;-;0;-;0
25.01.2018;00:00;01:00;-;0;-;0
25.01.2018;01:00;02:00;-;0;-;0
25.01.2018;02:00;03:00;-;0;-;0
25.01.2018;03:00;04:00;-;0;-;0
25.01.2018;04:00;05:00;-;0;-;0
25.01.2018;05:00;06:00;-;0;-;0
25.01.2018;06:00;07:00;-;0;-;0
25.01.2018;07:00;08:00;-;0;-;108
25.01.2018;08:00;09:00;-;0;-;103
25.01.2018;09:00;10:00;-;0;-;106
25.01.2018;10:00;11:00;-;0;-;106
25.01.2018;11:00;12:00;-;0;-;68
25.01.2018;12:00;13:00;-;0;-;75
25.01.2018;13:00;14:00;-;0;-;168
25.01.2018;14:00;15:00;-;21;-;188
25.01.2018;15:00;16:00;-;3;-;90
25.01.2018;16:00;17:00;-;248;-;226
25.01.2018;17:00;18:00;-;238;-;213
25.01.2018;18:00;19:00;-;229;-;205
25.01.2018;19:00;20:00;-;245;-;238
