,EIC-ID,Generation [MW],BNA Name
2017-10-22 02:00:00,11WD7OPLA1G--318,44.0,GuD Niehl 3 RheinEnergie
2017-10-22 03:00:00,11WD7OPLA1G--318,47.0,GuD Niehl 3 RheinEnergie
2017-10-22 04:00:00,11WD7OPLA1G--318,45.0,GuD Niehl 3 RheinEnergie
2017-10-22 05:00:00,11WD7OPLA1G--318,46.0,GuD Niehl 3 RheinEnergie
2017-10-22 06:00:00,11WD7OPLA1G--318,45.0,GuD Niehl 3 RheinEnergie
2017-10-22 07:00:00,11WD7OPLA1G--318,34.0,GuD Niehl 3 RheinEnergie
2017-10-22 08:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-22 09:00:00,11WD7OPLA1G--318,17.0,GuD Niehl 3 RheinEnergie
2017-10-22 10:00:00,11WD7OPLA1G--318,16.0,GuD Niehl 3 RheinEnergie
2017-10-22 11:00:00,11WD7OPLA1G--318,18.0,GuD Niehl 3 RheinEnergie
2017-10-22 12:00:00,11WD7OPLA1G--318,20.0,GuD Niehl 3 RheinEnergie
2017-10-22 13:00:00,11WD7OPLA1G--318,33.0,GuD Niehl 3 RheinEnergie
2017-10-22 14:00:00,11WD7OPLA1G--318,43.0,GuD Niehl 3 RheinEnergie
2017-10-22 15:00:00,11WD7OPLA1G--318,60.0,GuD Niehl 3 RheinEnergie
2017-10-22 16:00:00,11WD7OPLA1G--318,160.0,GuD Niehl 3 RheinEnergie
2017-10-22 17:00:00,11WD7OPLA1G--318,374.0,GuD Niehl 3 RheinEnergie
2017-10-22 18:00:00,11WD7OPLA1G--318,297.0,GuD Niehl 3 RheinEnergie
2017-10-22 19:00:00,11WD7OPLA1G--318,288.0,GuD Niehl 3 RheinEnergie
2017-10-22 20:00:00,11WD7OPLA1G--318,297.0,GuD Niehl 3 RheinEnergie
2017-10-22 21:00:00,11WD7OPLA1G--318,312.0,GuD Niehl 3 RheinEnergie
2017-10-22 22:00:00,11WD7OPLA1G--318,322.0,GuD Niehl 3 RheinEnergie
2017-10-22 23:00:00,11WD7OPLA1G--318,117.0,GuD Niehl 3 RheinEnergie
2017-10-23 00:00:00,11WD7OPLA1G--318,93.0,GuD Niehl 3 RheinEnergie
2017-10-23 01:00:00,11WD7OPLA1G--318,45.0,GuD Niehl 3 RheinEnergie
2017-10-23 02:00:00,11WD7OPLA1G--318,48.0,GuD Niehl 3 RheinEnergie
2017-10-23 03:00:00,11WD7OPLA1G--318,46.0,GuD Niehl 3 RheinEnergie
2017-10-23 04:00:00,11WD7OPLA1G--318,63.0,GuD Niehl 3 RheinEnergie
2017-10-23 05:00:00,11WD7OPLA1G--318,233.0,GuD Niehl 3 RheinEnergie
2017-10-23 06:00:00,11WD7OPLA1G--318,290.0,GuD Niehl 3 RheinEnergie
2017-10-23 07:00:00,11WD7OPLA1G--318,286.0,GuD Niehl 3 RheinEnergie
2017-10-23 08:00:00,11WD7OPLA1G--318,277.0,GuD Niehl 3 RheinEnergie
2017-10-23 09:00:00,11WD7OPLA1G--318,249.0,GuD Niehl 3 RheinEnergie
2017-10-23 10:00:00,11WD7OPLA1G--318,244.0,GuD Niehl 3 RheinEnergie
2017-10-23 11:00:00,11WD7OPLA1G--318,250.0,GuD Niehl 3 RheinEnergie
2017-10-23 12:00:00,11WD7OPLA1G--318,249.0,GuD Niehl 3 RheinEnergie
2017-10-23 13:00:00,11WD7OPLA1G--318,229.0,GuD Niehl 3 RheinEnergie
2017-10-23 14:00:00,11WD7OPLA1G--318,231.0,GuD Niehl 3 RheinEnergie
2017-10-23 15:00:00,11WD7OPLA1G--318,232.0,GuD Niehl 3 RheinEnergie
2017-10-23 16:00:00,11WD7OPLA1G--318,230.0,GuD Niehl 3 RheinEnergie
2017-10-23 17:00:00,11WD7OPLA1G--318,242.0,GuD Niehl 3 RheinEnergie
2017-10-23 18:00:00,11WD7OPLA1G--318,246.0,GuD Niehl 3 RheinEnergie
2017-10-23 19:00:00,11WD7OPLA1G--318,248.0,GuD Niehl 3 RheinEnergie
2017-10-23 20:00:00,11WD7OPLA1G--318,252.0,GuD Niehl 3 RheinEnergie
2017-10-23 21:00:00,11WD7OPLA1G--318,269.0,GuD Niehl 3 RheinEnergie
2017-10-23 22:00:00,11WD7OPLA1G--318,293.0,GuD Niehl 3 RheinEnergie
2017-10-23 23:00:00,11WD7OPLA1G--318,296.0,GuD Niehl 3 RheinEnergie
2017-10-24 00:00:00,11WD7OPLA1G--318,175.0,GuD Niehl 3 RheinEnergie
2017-10-24 01:00:00,11WD7OPLA1G--318,188.0,GuD Niehl 3 RheinEnergie
2017-10-24 02:00:00,11WD7OPLA1G--318,88.0,GuD Niehl 3 RheinEnergie
2017-10-24 03:00:00,11WD7OPLA1G--318,90.0,GuD Niehl 3 RheinEnergie
2017-10-24 04:00:00,11WD7OPLA1G--318,87.0,GuD Niehl 3 RheinEnergie
2017-10-24 05:00:00,11WD7OPLA1G--318,59.0,GuD Niehl 3 RheinEnergie
2017-10-24 06:00:00,11WD7OPLA1G--318,307.0,GuD Niehl 3 RheinEnergie
2017-10-24 07:00:00,11WD7OPLA1G--318,317.0,GuD Niehl 3 RheinEnergie
2017-10-24 08:00:00,11WD7OPLA1G--318,305.0,GuD Niehl 3 RheinEnergie
2017-10-24 09:00:00,11WD7OPLA1G--318,301.0,GuD Niehl 3 RheinEnergie
2017-10-24 10:00:00,11WD7OPLA1G--318,269.0,GuD Niehl 3 RheinEnergie
2017-10-24 11:00:00,11WD7OPLA1G--318,274.0,GuD Niehl 3 RheinEnergie
2017-10-24 12:00:00,11WD7OPLA1G--318,264.0,GuD Niehl 3 RheinEnergie
2017-10-24 13:00:00,11WD7OPLA1G--318,256.0,GuD Niehl 3 RheinEnergie
2017-10-24 14:00:00,11WD7OPLA1G--318,266.0,GuD Niehl 3 RheinEnergie
2017-10-24 15:00:00,11WD7OPLA1G--318,276.0,GuD Niehl 3 RheinEnergie
2017-10-24 16:00:00,11WD7OPLA1G--318,294.0,GuD Niehl 3 RheinEnergie
2017-10-24 17:00:00,11WD7OPLA1G--318,290.0,GuD Niehl 3 RheinEnergie
2017-10-24 18:00:00,11WD7OPLA1G--318,276.0,GuD Niehl 3 RheinEnergie
2017-10-24 19:00:00,11WD7OPLA1G--318,279.0,GuD Niehl 3 RheinEnergie
2017-10-24 20:00:00,11WD7OPLA1G--318,284.0,GuD Niehl 3 RheinEnergie
2017-10-24 21:00:00,11WD7OPLA1G--318,238.0,GuD Niehl 3 RheinEnergie
2017-10-24 22:00:00,11WD7OPLA1G--318,220.0,GuD Niehl 3 RheinEnergie
2017-10-24 23:00:00,11WD7OPLA1G--318,244.0,GuD Niehl 3 RheinEnergie
2017-10-25 00:00:00,11WD7OPLA1G--318,20.0,GuD Niehl 3 RheinEnergie
2017-10-25 01:00:00,11WD7OPLA1G--318,17.0,GuD Niehl 3 RheinEnergie
2017-10-25 02:00:00,11WD7OPLA1G--318,18.0,GuD Niehl 3 RheinEnergie
2017-10-25 03:00:00,11WD7OPLA1G--318,22.0,GuD Niehl 3 RheinEnergie
2017-10-25 04:00:00,11WD7OPLA1G--318,24.0,GuD Niehl 3 RheinEnergie
2017-10-25 05:00:00,11WD7OPLA1G--318,47.0,GuD Niehl 3 RheinEnergie
2017-10-25 06:00:00,11WD7OPLA1G--318,322.0,GuD Niehl 3 RheinEnergie
2017-10-25 07:00:00,11WD7OPLA1G--318,316.0,GuD Niehl 3 RheinEnergie
2017-10-25 08:00:00,11WD7OPLA1G--318,310.0,GuD Niehl 3 RheinEnergie
2017-10-25 09:00:00,11WD7OPLA1G--318,323.0,GuD Niehl 3 RheinEnergie
2017-10-25 10:00:00,11WD7OPLA1G--318,299.0,GuD Niehl 3 RheinEnergie
2017-10-25 11:00:00,11WD7OPLA1G--318,188.0,GuD Niehl 3 RheinEnergie
2017-10-25 12:00:00,11WD7OPLA1G--318,60.0,GuD Niehl 3 RheinEnergie
2017-10-25 13:00:00,11WD7OPLA1G--318,60.0,GuD Niehl 3 RheinEnergie
2017-10-25 14:00:00,11WD7OPLA1G--318,114.0,GuD Niehl 3 RheinEnergie
2017-10-25 15:00:00,11WD7OPLA1G--318,195.0,GuD Niehl 3 RheinEnergie
2017-10-25 16:00:00,11WD7OPLA1G--318,248.0,GuD Niehl 3 RheinEnergie
2017-10-25 17:00:00,11WD7OPLA1G--318,276.0,GuD Niehl 3 RheinEnergie
2017-10-25 18:00:00,11WD7OPLA1G--318,279.0,GuD Niehl 3 RheinEnergie
2017-10-25 19:00:00,11WD7OPLA1G--318,284.0,GuD Niehl 3 RheinEnergie
2017-10-25 20:00:00,11WD7OPLA1G--318,287.0,GuD Niehl 3 RheinEnergie
2017-10-25 21:00:00,11WD7OPLA1G--318,281.0,GuD Niehl 3 RheinEnergie
2017-10-25 22:00:00,11WD7OPLA1G--318,276.0,GuD Niehl 3 RheinEnergie
2017-10-25 23:00:00,11WD7OPLA1G--318,284.0,GuD Niehl 3 RheinEnergie
2017-10-26 00:00:00,11WD7OPLA1G--318,350.0,GuD Niehl 3 RheinEnergie
2017-10-26 01:00:00,11WD7OPLA1G--318,350.0,GuD Niehl 3 RheinEnergie
2017-10-26 02:00:00,11WD7OPLA1G--318,355.0,GuD Niehl 3 RheinEnergie
2017-10-26 03:00:00,11WD7OPLA1G--318,394.0,GuD Niehl 3 RheinEnergie
2017-10-26 04:00:00,11WD7OPLA1G--318,393.0,GuD Niehl 3 RheinEnergie
2017-10-26 05:00:00,11WD7OPLA1G--318,438.0,GuD Niehl 3 RheinEnergie
2017-10-26 06:00:00,11WD7OPLA1G--318,442.0,GuD Niehl 3 RheinEnergie
2017-10-26 07:00:00,11WD7OPLA1G--318,440.0,GuD Niehl 3 RheinEnergie
2017-10-26 08:00:00,11WD7OPLA1G--318,445.0,GuD Niehl 3 RheinEnergie
2017-10-26 09:00:00,11WD7OPLA1G--318,401.0,GuD Niehl 3 RheinEnergie
2017-10-26 10:00:00,11WD7OPLA1G--318,358.0,GuD Niehl 3 RheinEnergie
2017-10-26 11:00:00,11WD7OPLA1G--318,322.0,GuD Niehl 3 RheinEnergie
2017-10-26 12:00:00,11WD7OPLA1G--318,413.0,GuD Niehl 3 RheinEnergie
2017-10-26 13:00:00,11WD7OPLA1G--318,353.0,GuD Niehl 3 RheinEnergie
2017-10-26 14:00:00,11WD7OPLA1G--318,423.0,GuD Niehl 3 RheinEnergie
2017-10-26 15:00:00,11WD7OPLA1G--318,415.0,GuD Niehl 3 RheinEnergie
2017-10-26 16:00:00,11WD7OPLA1G--318,431.0,GuD Niehl 3 RheinEnergie
2017-10-26 17:00:00,11WD7OPLA1G--318,436.0,GuD Niehl 3 RheinEnergie
2017-10-26 18:00:00,11WD7OPLA1G--318,438.0,GuD Niehl 3 RheinEnergie
2017-10-26 19:00:00,11WD7OPLA1G--318,439.0,GuD Niehl 3 RheinEnergie
2017-10-26 20:00:00,11WD7OPLA1G--318,439.0,GuD Niehl 3 RheinEnergie
2017-10-26 21:00:00,11WD7OPLA1G--318,435.0,GuD Niehl 3 RheinEnergie
2017-10-26 22:00:00,11WD7OPLA1G--318,428.0,GuD Niehl 3 RheinEnergie
2017-10-26 23:00:00,11WD7OPLA1G--318,334.0,GuD Niehl 3 RheinEnergie
2017-10-27 00:00:00,11WD7OPLA1G--318,100.0,GuD Niehl 3 RheinEnergie
2017-10-27 01:00:00,11WD7OPLA1G--318,100.0,GuD Niehl 3 RheinEnergie
2017-10-27 02:00:00,11WD7OPLA1G--318,100.0,GuD Niehl 3 RheinEnergie
2017-10-27 03:00:00,11WD7OPLA1G--318,102.0,GuD Niehl 3 RheinEnergie
2017-10-27 04:00:00,11WD7OPLA1G--318,120.0,GuD Niehl 3 RheinEnergie
2017-10-27 05:00:00,11WD7OPLA1G--318,150.0,GuD Niehl 3 RheinEnergie
2017-10-27 06:00:00,11WD7OPLA1G--318,361.0,GuD Niehl 3 RheinEnergie
2017-10-27 07:00:00,11WD7OPLA1G--318,438.0,GuD Niehl 3 RheinEnergie
2017-10-27 08:00:00,11WD7OPLA1G--318,437.0,GuD Niehl 3 RheinEnergie
2017-10-27 09:00:00,11WD7OPLA1G--318,405.0,GuD Niehl 3 RheinEnergie
2017-10-27 10:00:00,11WD7OPLA1G--318,371.0,GuD Niehl 3 RheinEnergie
2017-10-27 11:00:00,11WD7OPLA1G--318,357.0,GuD Niehl 3 RheinEnergie
2017-10-27 12:00:00,11WD7OPLA1G--318,167.0,GuD Niehl 3 RheinEnergie
2017-10-27 13:00:00,11WD7OPLA1G--318,109.0,GuD Niehl 3 RheinEnergie
2017-10-27 14:00:00,11WD7OPLA1G--318,109.0,GuD Niehl 3 RheinEnergie
2017-10-27 15:00:00,11WD7OPLA1G--318,111.0,GuD Niehl 3 RheinEnergie
2017-10-27 16:00:00,11WD7OPLA1G--318,226.0,GuD Niehl 3 RheinEnergie
2017-10-27 17:00:00,11WD7OPLA1G--318,400.0,GuD Niehl 3 RheinEnergie
2017-10-27 18:00:00,11WD7OPLA1G--318,418.0,GuD Niehl 3 RheinEnergie
2017-10-27 19:00:00,11WD7OPLA1G--318,429.0,GuD Niehl 3 RheinEnergie
2017-10-27 20:00:00,11WD7OPLA1G--318,431.0,GuD Niehl 3 RheinEnergie
2017-10-27 21:00:00,11WD7OPLA1G--318,432.0,GuD Niehl 3 RheinEnergie
2017-10-27 22:00:00,11WD7OPLA1G--318,182.0,GuD Niehl 3 RheinEnergie
2017-10-27 23:00:00,11WD7OPLA1G--318,169.0,GuD Niehl 3 RheinEnergie
2017-10-28 00:00:00,11WD7OPLA1G--318,49.0,GuD Niehl 3 RheinEnergie
2017-10-28 01:00:00,11WD7OPLA1G--318,63.0,GuD Niehl 3 RheinEnergie
2017-10-28 02:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-10-28 03:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-28 04:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-28 05:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-28 06:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-28 07:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-28 08:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-28 09:00:00,11WD7OPLA1G--318,27.0,GuD Niehl 3 RheinEnergie
2017-10-28 10:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 11:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 12:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 13:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 14:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 15:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 16:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 17:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 18:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 19:00:00,11WD7OPLA1G--318,25.0,GuD Niehl 3 RheinEnergie
2017-10-28 20:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 21:00:00,11WD7OPLA1G--318,25.0,GuD Niehl 3 RheinEnergie
2017-10-28 22:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-28 23:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 00:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 01:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 02:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 03:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 04:00:00,11WD7OPLA1G--318,25.0,GuD Niehl 3 RheinEnergie
2017-10-29 05:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 06:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 07:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 08:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 09:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 10:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 11:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 12:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 13:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 14:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 15:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 16:00:00,11WD7OPLA1G--318,26.0,GuD Niehl 3 RheinEnergie
2017-10-29 17:00:00,11WD7OPLA1G--318,99.0,GuD Niehl 3 RheinEnergie
2017-10-29 18:00:00,11WD7OPLA1G--318,175.0,GuD Niehl 3 RheinEnergie
2017-10-29 19:00:00,11WD7OPLA1G--318,93.0,GuD Niehl 3 RheinEnergie
2017-10-29 20:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-10-29 21:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-10-29 22:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-10-29 23:00:00,11WD7OPLA1G--318,29.0,GuD Niehl 3 RheinEnergie
2017-10-30 00:00:00,11WD7OPLA1G--318,29.0,GuD Niehl 3 RheinEnergie
2017-10-30 01:00:00,11WD7OPLA1G--318,29.0,GuD Niehl 3 RheinEnergie
2017-10-30 02:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-10-30 03:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-10-30 04:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-10-30 05:00:00,11WD7OPLA1G--318,101.0,GuD Niehl 3 RheinEnergie
2017-10-30 06:00:00,11WD7OPLA1G--318,174.0,GuD Niehl 3 RheinEnergie
2017-10-30 07:00:00,11WD7OPLA1G--318,385.0,GuD Niehl 3 RheinEnergie
2017-10-30 08:00:00,11WD7OPLA1G--318,416.0,GuD Niehl 3 RheinEnergie
2017-10-30 09:00:00,11WD7OPLA1G--318,295.0,GuD Niehl 3 RheinEnergie
2017-10-30 10:00:00,11WD7OPLA1G--318,181.0,GuD Niehl 3 RheinEnergie
2017-10-30 11:00:00,11WD7OPLA1G--318,210.0,GuD Niehl 3 RheinEnergie
2017-10-30 12:00:00,11WD7OPLA1G--318,181.0,GuD Niehl 3 RheinEnergie
2017-10-30 13:00:00,11WD7OPLA1G--318,206.0,GuD Niehl 3 RheinEnergie
2017-10-30 14:00:00,11WD7OPLA1G--318,291.0,GuD Niehl 3 RheinEnergie
2017-10-30 15:00:00,11WD7OPLA1G--318,200.0,GuD Niehl 3 RheinEnergie
2017-10-30 16:00:00,11WD7OPLA1G--318,363.0,GuD Niehl 3 RheinEnergie
2017-10-30 17:00:00,11WD7OPLA1G--318,432.0,GuD Niehl 3 RheinEnergie
2017-10-30 18:00:00,11WD7OPLA1G--318,435.0,GuD Niehl 3 RheinEnergie
2017-10-30 19:00:00,11WD7OPLA1G--318,436.0,GuD Niehl 3 RheinEnergie
2017-10-30 20:00:00,11WD7OPLA1G--318,438.0,GuD Niehl 3 RheinEnergie
2017-10-30 21:00:00,11WD7OPLA1G--318,438.0,GuD Niehl 3 RheinEnergie
2017-10-30 22:00:00,11WD7OPLA1G--318,441.0,GuD Niehl 3 RheinEnergie
2017-10-30 23:00:00,11WD7OPLA1G--318,438.0,GuD Niehl 3 RheinEnergie
2017-10-31 00:00:00,11WD7OPLA1G--318,228.0,GuD Niehl 3 RheinEnergie
2017-10-31 01:00:00,11WD7OPLA1G--318,254.0,GuD Niehl 3 RheinEnergie
2017-10-31 02:00:00,11WD7OPLA1G--318,136.0,GuD Niehl 3 RheinEnergie
2017-10-31 03:00:00,11WD7OPLA1G--318,111.0,GuD Niehl 3 RheinEnergie
2017-10-31 04:00:00,11WD7OPLA1G--318,268.0,GuD Niehl 3 RheinEnergie
2017-10-31 05:00:00,11WD7OPLA1G--318,297.0,GuD Niehl 3 RheinEnergie
2017-10-31 06:00:00,11WD7OPLA1G--318,319.0,GuD Niehl 3 RheinEnergie
2017-10-31 07:00:00,11WD7OPLA1G--318,325.0,GuD Niehl 3 RheinEnergie
2017-10-31 08:00:00,11WD7OPLA1G--318,251.0,GuD Niehl 3 RheinEnergie
2017-10-31 09:00:00,11WD7OPLA1G--318,181.0,GuD Niehl 3 RheinEnergie
2017-10-31 10:00:00,11WD7OPLA1G--318,280.0,GuD Niehl 3 RheinEnergie
2017-10-31 11:00:00,11WD7OPLA1G--318,289.0,GuD Niehl 3 RheinEnergie
2017-10-31 12:00:00,11WD7OPLA1G--318,281.0,GuD Niehl 3 RheinEnergie
2017-10-31 13:00:00,11WD7OPLA1G--318,216.0,GuD Niehl 3 RheinEnergie
2017-10-31 14:00:00,11WD7OPLA1G--318,284.0,GuD Niehl 3 RheinEnergie
2017-10-31 15:00:00,11WD7OPLA1G--318,285.0,GuD Niehl 3 RheinEnergie
2017-10-31 16:00:00,11WD7OPLA1G--318,285.0,GuD Niehl 3 RheinEnergie
2017-10-31 17:00:00,11WD7OPLA1G--318,285.0,GuD Niehl 3 RheinEnergie
2017-10-31 18:00:00,11WD7OPLA1G--318,293.0,GuD Niehl 3 RheinEnergie
2017-10-31 19:00:00,11WD7OPLA1G--318,290.0,GuD Niehl 3 RheinEnergie
2017-10-31 20:00:00,11WD7OPLA1G--318,296.0,GuD Niehl 3 RheinEnergie
2017-10-31 21:00:00,11WD7OPLA1G--318,301.0,GuD Niehl 3 RheinEnergie
2017-10-31 22:00:00,11WD7OPLA1G--318,308.0,GuD Niehl 3 RheinEnergie
2017-10-31 23:00:00,11WD7OPLA1G--318,238.0,GuD Niehl 3 RheinEnergie
2017-11-01 00:00:00,11WD7OPLA1G--318,68.0,GuD Niehl 3 RheinEnergie
2017-11-01 01:00:00,11WD7OPLA1G--318,52.0,GuD Niehl 3 RheinEnergie
2017-11-01 02:00:00,11WD7OPLA1G--318,52.0,GuD Niehl 3 RheinEnergie
2017-11-01 03:00:00,11WD7OPLA1G--318,56.0,GuD Niehl 3 RheinEnergie
2017-11-01 04:00:00,11WD7OPLA1G--318,65.0,GuD Niehl 3 RheinEnergie
2017-11-01 05:00:00,11WD7OPLA1G--318,47.0,GuD Niehl 3 RheinEnergie
2017-11-01 06:00:00,11WD7OPLA1G--318,93.0,GuD Niehl 3 RheinEnergie
2017-11-01 07:00:00,11WD7OPLA1G--318,252.0,GuD Niehl 3 RheinEnergie
2017-11-01 08:00:00,11WD7OPLA1G--318,319.0,GuD Niehl 3 RheinEnergie
2017-11-01 09:00:00,11WD7OPLA1G--318,307.0,GuD Niehl 3 RheinEnergie
2017-11-01 10:00:00,11WD7OPLA1G--318,297.0,GuD Niehl 3 RheinEnergie
2017-11-01 11:00:00,11WD7OPLA1G--318,262.0,GuD Niehl 3 RheinEnergie
2017-11-01 12:00:00,11WD7OPLA1G--318,28.0,GuD Niehl 3 RheinEnergie
2017-11-01 13:00:00,11WD7OPLA1G--318,31.0,GuD Niehl 3 RheinEnergie
2017-11-01 14:00:00,11WD7OPLA1G--318,33.0,GuD Niehl 3 RheinEnergie
2017-11-01 15:00:00,11WD7OPLA1G--318,72.0,GuD Niehl 3 RheinEnergie
2017-11-01 16:00:00,11WD7OPLA1G--318,297.0,GuD Niehl 3 RheinEnergie
2017-11-01 17:00:00,11WD7OPLA1G--318,296.0,GuD Niehl 3 RheinEnergie
2017-11-01 18:00:00,11WD7OPLA1G--318,302.0,GuD Niehl 3 RheinEnergie
2017-11-01 19:00:00,11WD7OPLA1G--318,301.0,GuD Niehl 3 RheinEnergie
2017-11-01 20:00:00,11WD7OPLA1G--318,307.0,GuD Niehl 3 RheinEnergie
2017-11-01 21:00:00,11WD7OPLA1G--318,179.0,GuD Niehl 3 RheinEnergie
2017-11-01 22:00:00,11WD7OPLA1G--318,42.0,GuD Niehl 3 RheinEnergie
2017-11-01 23:00:00,11WD7OPLA1G--318,62.0,GuD Niehl 3 RheinEnergie
2017-11-02 00:00:00,11WD7OPLA1G--318,101.0,GuD Niehl 3 RheinEnergie
2017-11-02 01:00:00,11WD7OPLA1G--318,100.0,GuD Niehl 3 RheinEnergie
2017-11-02 02:00:00,11WD7OPLA1G--318,100.0,GuD Niehl 3 RheinEnergie
2017-11-02 03:00:00,11WD7OPLA1G--318,100.0,GuD Niehl 3 RheinEnergie
2017-11-02 04:00:00,11WD7OPLA1G--318,112.0,GuD Niehl 3 RheinEnergie
2017-11-02 05:00:00,11WD7OPLA1G--318,159.0,GuD Niehl 3 RheinEnergie
2017-11-02 06:00:00,11WD7OPLA1G--318,411.0,GuD Niehl 3 RheinEnergie
2017-11-02 07:00:00,11WD7OPLA1G--318,406.0,GuD Niehl 3 RheinEnergie
2017-11-02 08:00:00,11WD7OPLA1G--318,421.0,GuD Niehl 3 RheinEnergie
2017-11-02 09:00:00,11WD7OPLA1G--318,428.0,GuD Niehl 3 RheinEnergie
2017-11-02 10:00:00,11WD7OPLA1G--318,431.0,GuD Niehl 3 RheinEnergie
2017-11-02 11:00:00,11WD7OPLA1G--318,426.0,GuD Niehl 3 RheinEnergie
2017-11-02 12:00:00,11WD7OPLA1G--318,425.0,GuD Niehl 3 RheinEnergie
2017-11-02 13:00:00,11WD7OPLA1G--318,418.0,GuD Niehl 3 RheinEnergie
2017-11-02 14:00:00,11WD7OPLA1G--318,420.0,GuD Niehl 3 RheinEnergie
2017-11-02 15:00:00,11WD7OPLA1G--318,429.0,GuD Niehl 3 RheinEnergie
2017-11-02 16:00:00,11WD7OPLA1G--318,431.0,GuD Niehl 3 RheinEnergie
2017-11-02 17:00:00,11WD7OPLA1G--318,433.0,GuD Niehl 3 RheinEnergie
2017-11-02 18:00:00,11WD7OPLA1G--318,434.0,GuD Niehl 3 RheinEnergie
2017-11-02 19:00:00,11WD7OPLA1G--318,433.0,GuD Niehl 3 RheinEnergie
2017-11-02 20:00:00,11WD7OPLA1G--318,434.0,GuD Niehl 3 RheinEnergie
2017-11-02 21:00:00,11WD7OPLA1G--318,432.0,GuD Niehl 3 RheinEnergie
2017-11-02 22:00:00,11WD7OPLA1G--318,432.0,GuD Niehl 3 RheinEnergie
2017-11-02 23:00:00,11WD7OPLA1G--318,431.0,GuD Niehl 3 RheinEnergie
2017-11-03 00:00:00,11WD7OPLA1G--318,423.0,GuD Niehl 3 RheinEnergie
2017-11-03 01:00:00,11WD7OPLA1G--318,425.0,GuD Niehl 3 RheinEnergie
2017-11-03 02:00:00,11WD7OPLA1G--318,427.0,GuD Niehl 3 RheinEnergie
2017-11-03 03:00:00,11WD7OPLA1G--318,428.0,GuD Niehl 3 RheinEnergie
2017-11-03 04:00:00,11WD7OPLA1G--318,428.0,GuD Niehl 3 RheinEnergie
